positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"دوستی گفتند نیکون بهتر از کنون است چون بیشتر عکاسی ها اینو میگن!!!
درجواب باید بگم کنون بهترین دوربینارو با کمیت و کیفیت میزنه
تنها دلیل اونا میتونه این باشه که فروشندگان سود خوبی از نیکون میکنن چون ارزون تر براشون در میاد الان شنا بری سایت عکاسی بهترین عکسا در بازه حرفه ی نیمه حرفه ی توسط دوربین کنون ثبت شده امیدوارم راهنمایتون کرده باشم
درزم دوربینی بگیرید که لنز نداشته باشه !! چون تین دوربین از نظر ساختاری بهتره لنزشم میتونین جداگانه بگیرین که دوربین ارزون در میاد و هم حرفه ای میشه دوربین با لنز جدا بهتره لنزی که رو دوربین میخرین یا غیر قابل جداشدنه یا جداهم بشه بخاطرش مبلغیرو رو دوربین میکشن اگه دنبال ی دوربین خوب هستید من کنون رو پیشنهاد میکنم بدون لنز بخرید لنز رو جداگونه با توجه به نیازتون تهیه کنید لنز این دوربین ها که بصورت ابتدایی روشونه پاسخ دهنده سنسور دوربین نیست و کیفیت پایین میاد امیداورم کمکتون کرده باشم یاعلی بای",13,14,3,3,3,3,3
,,"من خودم کنون رو بیشتر دوست دارم ولی با تحقیقات زیاد و پرس و جو از عکاس ها و کسانی که استفاده کردن به این نتیجه رسیدم که توی تمام سطوح نیکون بهتر از کنون هست (البته بجز دوربین های فوق حرفه ای) فقط تجهیزات کنون رو راحت تر میشه گیر اورد",13,6,3,3,3,3,3
"دسترسي سريع و آسان و اشراف کامل به تنظيمات دوربين خوش دست","فوکوس خودکار يعني در فيلمبرداري بايد يه جورايي باهاش کنار بيايي","دوستی در نظرات گفتن که لنز 18-55 لرزش گیر نداره در صورتیکه این لنز دارای لرزشگیر میباشد.
من بعد از خرید این دوربین تازه فهمیدم اول راه هستم و در همون ابتدای خرید کلی هزینه کردم
یعنی بلافاصله بعد از خرید دوربین لیست زیر رو تهیه کردم
فیلتر uv برای محافظت از لنز در برابر ضربه و نور
محافظ lcd
مموری با سرعت انتقال دیتا بالا
کیف دوربین
الانم دارم پول جمع میکنم تا یک کیت نور مناسب تهیه کنم
چون عکاسی و فیلمبرداری بدون نور دوزار نمی ارزه",9,7,3,5,4,4,4
"کوچک و جمع جور","با اين قيمت يه نيکون d7000 ميشه گرفت","دو دوربین با کلی اختلاف کافیه d7000 رو دستتون بگیرین و بعد 700d یک مقایسه ساده در دیجیکالا شما رو به نتیجه خواهد رسوند",9,1,3,2,2,3,2
,,"بنده استفاده میکنم عالیه...به شماهم توصیه میکنم تهیه کنید.",4,0,3,3,3,3,3
,,"دوربین خیلی خوبیه ولی پیشنهاد می کنم فقط با کیت لنز 18-135 بخرید چون لنت 18-55 لرزشگیر ندازه و زوم کنی هم داره
در کل عالیه",3,11,3,3,3,3,3
"رزوليشن خوب","نداشتن واي فاي","حرف نداره.ارزشش در برابر پولی ک میدین خیلی خوبه",10,3,5,3,4,4,5
,,"این محصىول بسیار زیبا دارای تنظیمات پیشرفته و البته در مقایسه با 1300d بسیار بهتر است.
ممنون",10,0,5,5,5,5,5
,"تنها ايراد نداشتن حافظه داخلي","خوب من راضیم خیلی",5,2,5,5,5,5,4
"صفحه نمايش عالي کيفيت بالا","نداشتن واي فاي","من یه ماهه این دوربینو خریدم از همه نظر عالیه در مقایسه نیکون با کنون. کنون توازن رنگ خیلی بهتری داره",14,5,5,5,5,4,5
,,عالی,5,2,3,3,3,3,3
,,"سلام
برای مقایسه دقیقتر میتونید در سایت های معتبر که کارشون مقایسه دوربین های عکاسی هست در موتور جستجوی گوگل تایپ کنید Canon 700D vs Nikon D5300 یا هر دوربین دیگری که مد نظرتون بود تا با اطلاعات کاملتر و اولویت هایی که مد نظرتون هست بهتر بتونید دوربین مورد نظرتون رو انتخاب کنید.
این مقایسه ای که گذاشتم مال دو تا از سایت های انگلیسی زبان هست که یکی نمره 90 برای D5300 و نمره 61 برای 700D بهش داده شده بود و در سایت دیگه که به تعدادی از جزییات ریز دیگه هم اشاره شده بود و از نظر توانایی عکاسی در سبک های مختلف پرتره, خیابانی, اسپرت, روز, شب و غیره مورد برسی قرار داده بود و در صفحه اول و خط اول موتور جستوجوی گوگل هم بالا اومده بود در همه موارد دوربین نیکون از نظر عکاسی نمره بهتری گرفته بود (ولی چون خیلی طولانی میشد مقایسه کامل این سایت رو نذاشتم ولی خلاصه مقایسه ِD5300 از نظر تصویربرداری 66, از نظر امکانات 77, ارزش 87, قابلیت حمل 81 و در نقطه مقابل به ترتیب برای 700D مقدار 57 و 72, 81, 77 داده شده بود و روی هم رفته 74 برای canon 700D و 81 برای nikon D5300 ثبت شده بود) .
به هر حال امتیازات سایت های مختلف تا حدی با هم فرق داشت و تا جایی که من مطالعه داشتم دوربین D5300 از کانن 700D پیش بود.
در نهایت شاید بهتر باشه با تایپ کردن کلمات کلیدی مثل sample photos from Nikon D5300 یا 700D نمونه های هر دو رو در ایزوهای مختلف مورد بررسی و مقایسه قرار بدید.
خب دیگه...بریم برای مقایسه!
مزایای Canon 700D
فکوس خودکار ویدیو سریعتر (phase detection vs contrast detection ) که برای علاقه مندان به فیلم برداری شاید نشه این گزینه رو نادیده گرفت.
داشتن صفحه تاچ
sensor pixel area پهنه پیکسل 19% بزرگتر
و ...
مزایای Nikon D5300
عمق رنگ بهتر 24bits vs 21.7bits
نویز بسیار کمتر در ایزوی بالا 1338iso vs 681iso
محدوده دینامیکی بیشتر 13.9EV vs 11.2EV
کیفیت تصویر بسیار بهتر 83vs61
سرعت فریم بالاتر فیلم 1080p@60fps vs 1080p@30fps
صفحه نمایش بزرگتر 8.1cm vs 7.6cm
رزولوشن حقیقی خیلی بالاتر 24mp vs 17.9mp
تاخیر شاتر به طور معنیداری کمتر 200ms vs 264ms
داشتن Wi-Fi و GPS داخلی
تاخیر کمتر راه اندازی 500ms vs 700ms
منظره یاب کمی بزرگتر 0.54x vs 0.53x
دوام باتری کمی طولانی تر
کمی کوچکتر
سبکتر 480g vs 580g
نازکتر 7.6 vs 7.9
نقطه فوکوس به طور قابل توجهی بیشتر 39 در مقابل 9
و...
امیدوارم مطالب مفید واقع بشه
در اخر هم هر کدوم رو که خریدید خوش و موفق باشید.",56,5,3,3,3,3,3
"همه چي","نبود واي فاي داخلي، همين!","عاااالی!!!بی نظیره! تنها ایراد نمونه که گفتم! هیچ مشکل دیگه ای نداره! کیفیت عکس، فیلم برداری، باتری، فوکوس، خلاصه همه چی عالی! سپاس",12,4,5,5,4,4,3
"سلام دوستان من اين دوربين رو چهارماهه از ديجي کالا خريدم و راضي ام. خيلي خوش دست هست. کيفيت بدنه و صفحه نمايش خوبه. کيفيت عکس و فيلمبرداري خوبي داره و با کسب کمي اطلاعات از عکاسي ميتونيد عکس هاي خيلي زيبايي رو ثبت کنيد. باطري فوق العاده اي داره و خوب شارژ نگه ميداره. ""نحوه هماهنگي و تحويل کالاهم عالي بود.""","زوم ضعيفي داره...! واي فاي نداره و ريختن عکس ها به کامپيوتر و گوشي سخته،بايد کابل وصل کني و...","در کل من خیلی راضی هستم و پیشنهاد میکنم توی خرید این دوربین شک نکنید(هم از لحاظ کارایی و هم قیمت)
من از دوستان حرفه ای خودم در زمینه عکاسی هم پرسیدم،با این قیمت 700d رو پیشنهاد دادند.
باتشکر
""رحیمی""",6,3,4,5,5,4,5
,,"دوربین خیلی خوبیه واقعا راضی کنندس",8,3,5,5,5,5,5
,,"سلام
دوربین فوق العاده ای هست من با کیت لنز 18-135 گرفتم سنسورش هایبریدیه سرعت خوبی داره فیلم برداریش حرف نداره صفحه لمسیش کار رو خیلی آسون کرده مخصوصا فکوس کشی تو فیلم برداری ...
با نصب نرم افزار مجیک لنترن و یه لنز نرمال f1/4 میتونید تصویر داری در حد دوربینهای حرفه ای سینمایی داشته باشید
با یه لنز شارپ هم میشه عکسهای خیلی خوبی گرفت
wi fi و gps جزء آپشنهای تجاریه و خیلی کاربرد نداره که به عنوان ضعف بهش اشاره کرد ما با یه دوربین قابل اعتماد طرفیم که با یه لنز خوب عالی میشه",13,2,4,3,4,4,4
"متاسفانه نداره","ضعفم نداره","با سلام
دوستان ، سه ماه هست دارم تحقیق میکنم ، و در پایان به این نتیجه رسیدم قابل قیاس با نیکون 5300 نیست، اونجا کامل توضیح دادم، کسایی ک مث من دو دل بودن، حتما برن بخونن، حتما صحبت هام به انتخابتون کمک میکنه.
یا حق",12,23,3,3,3,2,3
,,"من خیلی بررسی کردم بین مدلهای کانن و نیکون، تو این رنج قیمت یکی از بهترینهاست. تنها ایرادش اینه که باطری زود تموم میشه. برای اطمینان یک باطری رزرو بگیرید.",13,7,5,5,3,4,4
,,"با این قیمت در مقایسه با d5300 حرفی واسه زدن نداره حتی اگر از سنسور و تعداد شات فیلمبرداری این 2تا بگذریم باز هم وایفای و جی پی اس d5300 رو خیلی جلو میندازه.کلا تو این سطح خرید نیکون ب صرفه تره.",17,22,1,3,3,1,0
[],[],"این دوربین از همه نظر فوق العادس جز یه مورد و اون سنسور اصلیه دوربینه که با توجه به قیمتی که پرداختیم همینو میشه انتظار داشت در کل برای آماتورها دوربین فوق العاده ای هست",8,2,2,2,5,4,4
,,"من این دوربین رو نزدیک یک سال پیش از همین دیجی کالا خریدم و چون قبلا امتیاز دادم مجددا نمی تونستم امتیاز بدم ولی بعد از یک سال استفاده امتیازم رو اصلاح کنم به کیفیت و امکاناتش 4.5 میدم
البته من چون خیلی حرفه ای نیستم اغلب از حالت اتوماتیک استفاده می کنم که حتما در کیفیت عکس تاثیر داره
دوستان ساخت ژاپن همین دوربین رواز دیجی کالا خریدم پس منصفانه نیست بگیم همش تایوانه به نظر من از روی قیمتش تشخیص بدین
فقط تنها ایراد اساسیش نحوه انتقال اطلاعاته که سر همین یه بار رمم رو گم کردم",5,0,5,5,5,5,5
"[""صفحه نمايشگر لمسي و چرخان "",""ايزو تا 25600"",""استريو"",""حسگر مادون قرمز براي استفاده از ريموت کنترل"",""استفاده راحت و عدم وجود کليد اضافي و گيج کننده""]","نداشتن wifi","در یک کلام محشره",10,3,5,5,4,5,5
"ذکر نکردن کشور سازنده در اطلاعات محصول سايت",,"دوربین ساخت تایوان بود،اما توی قسمت گارانتی و بیمه کاملا تکمیل بود",6,10,3,4,5,3,3
"کيفيت عالي","نداشتن WiFi يا NFC",,2,2,5,3,5,1,5
,"نداشتن واي فاي","من حدود یه ساله که این دوربینو دارم و اصلن از خریدنش پشیمون نشدم... با توجه به قیمتش دوربین خیلی خوبیه بنظرم... ایرادی که بعضیا ازش میگیرن لنز 18-55 هست که به راحتی میتونن لنز رو تعویض کنن و بسته به نوع عکاسیشون لنز بخرن.. اینکه بیشتر پرتره میخان یا طبیعت مد نظره...و لنز روی دوربین اگه بد باشه هیچ ربطی به خود دوربین نداره.
یه نکته دیگه م راجب این دوربین کم بودن قدرت تفکیکه ولی راضی کننده س. باز هم بستگی داره که چقدر میخاین یه عکاس حرفه ای باشین.",4,1,4,4,4,4,4
"کيفيت خوب عکس ها
کيفيت بدنه","فقط با کابل ميشه عکس ها رو انتقال داد
لنز بسيار ضعيف 18-55","دوربین بسیار خوبی هست نسبت به قیمتش ولی لنزش ضعیفه و وای فای و بلوتوث نداره و فقط با استفاده از کابل میشه عکس هارو انتقال بدید",6,2,5,5,4,3,4
,,"این دوربین رو موجود کنید من می خوام از این جا بگیرم اگه تا یکی 2 روز دیگه موجود نشه باید از بیرون بگیرم که اطمینان ندارم",3,1,4,4,3,4,4
[],[],"لطفا پیشنهاد ویژه کنید لطفاا.. میخوام بخرمش عالیه تو این قیمت",4,1,5,4,4,4,5
"[""صفحه نمايشگر لمسي و چرخان "",""ايزو تا 25600"",""استريو"",""حسگر مادون قرمز براي استفاده از ريموت کنترل"",""استفاده راحت و عدم وجود کليد اضافي و گيج کننده""]","[""هيچي کم نداره تو اين رنج، جز واي فاي ""]","ابن دوربین برای مبتدیان و حتی عکاسان نیم حرفه ای عالیه
بعد از یک سال استفاده از این دوربین بنظرم هیچ چیز کم نداره و اگه یکم خلاقیت و علم عکاسی داشته باشید با این دوربین میتونید عکس های و فیلم های خیره کننده ای بگیرید
توی زمینه ایزو که حرف نداره و میشه باهاش عکس بدون نویز انداخت و توی شب هم عکس های قابل قبولی میگیره
توی زمینه ی فیلم برداری که واقعا گزینه مناسبیه چون هم صدای استریو داره و همم سیستم فوکوس خوبی داره
فقط تنها مشکلی که به مرور زمان اذیت میکنه وجود نداشتن وای فای هست
البته میتونید همراه دوربین یک عدد آی فای تهیه کنید و عکسا و فیلم هایی که گرفتید رو از طریق وای فای روی گوشی یا لپ تاپ انتقال بدین
ابنظرم اگه قصد خرید دوربین دارید و بودجه ی شما تا همین حد هست بهترین گزینه همینه،شک نکنید
حتما پیشنهاد میکنم همراه این دوربین ،لنز 135 رو سفارش بدید چون هم محدوده بیشتری رو پوشش میده و همم لنز با کیفیتیه",7,2,5,5,5,5,5
,,"لطفا موجودش کنید",4,2,3,3,3,3,3
"فيلمبرداري
صفحه لمسي وچرخان",نداره,"فکر کنم اخریشو من خریدم از دیجی ..و چون کارم بیشتر فیلم بود این مدل به دردم خورد",3,2,4,3,4,3,4
"LCD متحرک","محدوده لنز کم است","سلام یکی از دلایلی که کنون رو دوست دارم راحتی و ساده بودنشه اما محدوده لنزش کمه یعنی برای عکاسی خانگی خوبه ولی برای عکاسی بیرون خونه خیلی زومش کمه
لنز 250-55 مکمل خوبیه برای این لنز",4,1,4,4,5,5,4
,,"همین الان دوربین رسید دستم.بسته بندی عالی بود. تیم دیجی کالا دستتون درست.
بااینکه قبل از خریدم خیلی ها گفتن به دیجی کالا اطمینان نکنم و تا خودم دوربینو نبینم اعتماد نکنم. اما با این حال پشیمون نیستم اصلا.
هفته پیش دوستم همین دوربینو از یه نمایندگی کنون تو جمهوری گرونتر خریده به غیر از وسایل جانبیش که روی هرکدوم سه برابر سود کرده.
در هرصورت ممنونم",7,3,3,3,3,3,3
,,"از نظر من فقط چشم انسان که هرچیزی رو به طور خاص خودش میبینه طبیعی طبیعی خلاصه زیاد درگیر دوربین و لنزاش نشید راستی سلام علیکم",7,20,3,3,3,3,3
,,"من این دوربین رو با نام EOS Kiss X7i خریدم از یکی از نمایندگی های شرکت ایده آل با کیت لنز 55-18
ساخت ژاپن
از لحاظ فیلمبرداری عالی به خاطر فوکوس بی سروصدا و مداوم
من که یک آماتور هستم تو مدت 1ماه تقربیا تونستم باهاش عکس های خوبی بگیرم
به نظر من بسیار خوش دسته و البته برخلاف گفته بقیه دوستان، بدنه ی بسیار خوش ساختی داره انگار Canon EOS 1D-C(با اندکی اغراق). البته من مدل از 700D با نام Kiss X7i که به گفته سایت کانن مونتاژ تایوان به سفارش ژاپنه رو خریدم
در ضمن یه بدبختی هم که داره(مدل Kiss X7i) هیچکدوم از کاتالوگ ها و راهنماهای داخل جعبه به دردم نخورد(کلا ژاپنی بودن حتی DVD نرافزارش هم بین المللی نبود و فقط ژاپن داشت).
در مورد باطر ی هم که من تو یک روز 560 تا عکس با فرمت RAW گرفتم+ 15 دقیقه فیلم 1080 آخر روز هم هنوز شارژ داشت اما چشمک زن فعال شده بود.
در کل دوربین خوبیه",9,2,4,3,4,4,3
"[""همه چيز تمام""]","[""نداشتن وايفا""]","سلام دوستان گول امکانات بیشتر نیکون رو نخورید.فقط کنون.خوش دسته.خوش قیافه هستش.خلاصه وقتی دستت میگیری احساس واقعی دوربینdslrبهت دست میده.پیشنهادت من فقط کنون.اگه یکم پول بیشتر دارید 750 d بالنز 18.135بگیرید.منتظرنظرات شما هستم.یاعلی",10,9,3,3,3,3,3
,,"سلام
بنده هم با این دوربین کارکردم وهم با d5200نیکون خودم...!
کیفیت ساخت هر دو دوربین به یک اندازه خوبه...!
تو فیلم برداری فقط کانن خوب عمل میکنه به خاطر فوکوس مداوم وسریع بی صدا،تو عکس برداری هم تو مد اتوماتیک کانن عکس های خوبتری بهتون میده،تجهیزات کانن هم ارزونتره،مثلا لنز 50میلی متر فیکس کانن 200هزار ارزونتره،وتازه لوازم جانبی ولنز های دست دوم کانن بیشتر هست،میگن عکس های نیکون گرمتره ولی من قبول ندارم اگرم باشه بافتوشاپ عکس های کانن هم میشه گرم کرد!
درصورتی که من نیکون دارم دارم از کانن تعریف میکنم پس بحث هواداری هم بذارید کنار...!
در کل اگر میخواید عکس حرفه ای بندازید با جفتش میشه!
ولی یکم باهم تفاوت های ریز دارن...!",8,6,4,5,5,4,4
,,"آقای سجاد جعفری مشکل اینجاست که Nikon D7100 اصلا رقیب Canon 700D نیست.... رقیب D7100 نیکون ، دوربین 70D کنون هست... و همچنین رقیب canon 700d دوربین d5200 و d5300 نیکون هست... لطفا دو مورد مشابه را مقایسه کنید... در ضمن سیستم اتوفوکوس کنون 700d سریع تر از هم رقیب نیکونیش هست تا جایی که من تجربه دارم...",10,0,4,4,3,4,4
,,"من خودم اول طرفدار سرسخت کنون بودم اما با خریدن 700D با این قیمت نسبت به مدل های دیگه نیکون قضیه عوض شد و خودم با چشای خودم واقعی تجربه کردم همه چیو !!!!!
من خودم هم با کنون کار کردهم نیکون
اول خودم canon 700D گرفتم و دیدم با این قیمت میشه نیکون مدل خیلللی بالاتر نسبت به این گرفت با کلی امکانات بیشتر و...
بعد 700D فروختم , nikon D7100 گرفتم
حالا نتیجه :
از هر لحاظ نیکون اصلاااا قابل مقایسه باهم نیستن و نیکون بینهایت بهتره و با این قیمت , و کلی امکانات بیشتر !!!!
نمونه عکس و فیلم هاش یوتیوب و ...هست , البته خودم با هردوش تقریبا توی همه شرایط نوری و و همه تنظیمات در همه شرایط کار کردم , واقعا اصلا نمی ارزه نسبت به این قیمت
با Nikon D7100 , از لحاظ شارپ بودن نیکون , خیلللی بهتر عمل کردن در نورهای کم , گرم بودن رنگ ها , امکانات مشابه فول فریم (بجز سنسور) , بدنه که کاملا مهر و موم هست ضد گرد غبار و آب و...!!!
همه این دلیلها خیلللی مهم هستن ولی مهمتر از اینا فوکوس خودکار داخل خود بدنه نیکون هست که دوربین های فول فریم همچین ویژگی دارن !!! خوتون بهتر میدونین چقدر این دلیل خوبه و آرامش بخشه!!!
و خیللللی دلیل های دیگه که هرچی بگم دوباره هست!!! الان نیکون رو دارم واقعا لذت میبرم میبینمش و باهاش عکس میگیرم و... واقعا خدارو اندازه خودش شکر کمک کرد و اینو گرفتم ازین بیشتر نذاشت ضرر کنم!
به نظر من تنهاه فقط و فقط 1دلیل وجود داشت که این رابطه کلی بهم بخوره اینکه قیمت کنون خیلللی کمتر بود و بس!
در کل اینو میخواستم بگم مثه من اول نخرید بعد پشیمون شید و بفروشید ضرر کنید کلی!!!
ببنید من هردو رو تجربه کردم گفتم اینارو, حالا تصمیم آخر با خودتونه !
سلامت و عکاس باشین
یا علی مدد",4,11,3,3,3,3,2
"[""کيفيت بالا ""]","[""فوکوس 25 سانتي متر کمه""]","دقت کنین دو نوع از دی هفتصد است یکی ژاپن و دیگری چین ژاپن i7x هستش که بهترهجنسش",1,1,5,5,5,5,5
,,"امروز به دستم رسید و به نظرم اگه نگیم بهترین، مطمئناً یکی از بهترین دوربینهای DSLR سطح مبتدیه. اما همون ابتدا دوتا اشکال توش دیدم: 1) پورت HDMI داره، اما کابل مرتبط همراهش نیست و فقط کابل USB همراه دوربینه. 2) سر کابل شارژر این دوربین سه شاخه است (مدل چین). اگه بار اوله که این دوربین رو تهیه میکنید حتماً قبل از خریدش یه مبدل سه شاخه به دوشاخه هم خریداری کنید که بتونید باتری رو شارژ کنید.",7,0,4,5,5,5,5
"کيفيت مناسب
قيمت مناسب
فوکوس بي ضدا و سريع
داشتن فيلتر هاي جالب
نمايشگر با کييت با قابليت چرخش 360 درجه","عدم وجود GPS","من به عنوان یه کاربر نیمه حرفه ای واقعا از این دوربین راضیم و به همه دوستان پیشنهاد میکنم البته این نکته رو نباید فراموش کرد که یک عکس خوب حاصل تجربه و دانش عکاس تون عکس هست تا امکانات دوربین.",7,1,5,4,4,4,5
,ندارد,"لطفا پیشنهاد ویژه بزارید ممنون میشم",4,0,5,4,4,5,5
,,"سلام خدمت دوستان من این دوربینو با لنز18~55گرفتم تا الانم راضی بودم ازش یه سوال داشتم از دوستانی که تجربه دارن اگه بخوام لنز 18~135بگیرم تفاوت کیفیت عکس این لنز با 18~55 تا چه حده ایا ارزششو داره که عوضش کنم از دوستانی که تجربه کار باهر دو لنزو دارن ممنون میشم جواب بدن",2,0,5,5,5,5,5
