positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"تمام چيزهاش","اثر انگشت","بهتر از این تا 7میلیون نیست و تو هیچی کم نمیاره بسیااااار زیبا وشیک صفحه نمایش فول اچ دی بهتر از 4کی هست درکل مرگ نداره من لنوو رو بهترین شرکت توو ساخت لپ تاب",13,39,5,5,5,5,5,5
,,"روی کاغذ لپ تاپ خوبیه من ندارمش اما لپ تاپ قبلیم لنوو بود و باید بگم که لنوو کمی کند هشت سیستمش در کل
کیفیت قطعات داخلی نسبت به ایسوس کمی پایین تر هست فکر می کنم مشکل اصلی از مادر برد باشه
چندتا پشنهاد
کلا سراغ هارد دیسک هیبریدی با دور 7200 برید خیلی عالیه
دور 5400 دیوانه می کنه ادمو
سراغ صفحه نمایش های 4k نرید فعلا زوده اما کار کردن با این صفحه نمایشا عالیه
بک لایت کیبورد خیلی امکان خوبیه
من یک هفته اس مدل asus n552vx رو گرفتم و واقعا راضی هستم
منهای نداشتن پورت vga که به واسطه کارم خیلی به دردم می خورد، هیچ نکته منفی نداره
کلا ایسوس نسبت به لنوو تونسته از نظر کیفی و کارکردی موقعیت خوبی کسب کنه
اما اگه می تونستم انتخاب کنم تو لحظه خرید شاید این لپ تاپ هم چشمم رو می گرفت اما چون قبلا لنوو داشتم انتخابش نمی کردم چون کلا سیستم لنوو کمی کنده و من اینو از خیلیای دیگه هم شنیدم",17,22,3,3,3,3,3,3
"وزن مناسب در بين لپ تاپ هاي گيمينگ
رم 16 ddr4 // کيبورد ارگونوميک و نور پس زمينه
يک ترابايت بهمراه 128 گيگ ssd
درايو نوري اکسترنال // موس و موس پد گيمينگ
صفحه نمايش عالي با روکش مات // اسپيکر بسيار عالي","استعداد بالاي جذب اثر انگشت
برق دار شدن پشت صفحه در هنگام شارژ
1 ترابايت هارد ديسک با سرعت کم(5400)","لپ تاپ بسیار عالی.... در خریدش شک نکنید.
1- بدلیل نداشتن درایو نوری اینترنال(داخلی) و پورت vga بسیار وزن مناسبی داره.
2- 16 گیگ رم DDR4 که برای انجام خیلی کارها و بازی ها مناسبه
3- حتما نسخه ی هیبریدی این لپ تاپ رو خریداری کنید.حافظه اصلی کمی کند هست.
4-پردازنده گرافیکی 960M برای انجام بسیاری از کارها و بازی ها عالی هست و جواب میده
5- اگر شارژر لپ تاپ رو به برق ارت دار وصل نکنید پشت صفحه برقدار میشه .این یه مشکل نیست ولی ممکن هست اذیتتون کنه.
6-جنس بدنه(پشت صفحه نمایش و زیر لپ تاپ) بسیار زیاد اثر انگشت جذب میکنه و اگر حساس باشید مشکل ساز میشه اما این مشکل روی کیبورد و اطراف اون نیست.
بقیه موارد هم در بالا ذکر شد.امیدوارم که مناسب باشه.",10,3,5,5,5,5,4,5
"اسپيکرهاي فوق العاده قوي
سخت افزار و طراحي بسيار زيبا
کانفيگ قوي نسبت به قيمت
صفحه کليد","ماندن اثر انگشت روي بدنه","اگر یک لب تاب با قیمت مناسب و امکانات بالا میخواین حتما اینو بخرین ! از لحاط طراحی واقعا حرف نداره !!!! سرعت و امکانات عالیه !!! در یک کلام شک نکنید !!!",5,1,5,4,5,5,4,5
[],[],"به نظر لپتاپ خیلی خوبی میاد. با این پردازنده محشر و حافظه ssd و 16 گیگ رم ddr4 و اون کارت گرافیک غول فکر نکنم تو چیزی کم بیاره. خوش به حال اونایی که دارن و میخرن. کاش پولشو داشتم",17,3,2,5,3,4,5,5
,,"مرگ نداره عااااالیییییییییه",8,2,5,5,5,5,5,5
"[""همه چيش نقاط قوتشه!!!""]","[""نداشتن درايو نوري اينترنال""]","لب تاپ قوی و گرونی هس اما حیف که درایو داخلی نداره ولی خوبه که یدونه درایو اکسترنال همراش هس بعلاوه موس و موس پد",4,3,3,5,5,5,5,5
[],[],"از لحاظ ظاهری شباهت هایی به 5070 داره . ولی از لحاظ سخت افزاری تونسته ایرادات اون سری رو برطرف کنه . با رم ddr4 ، هارد هیبریدی با حجم ssd بالاتر ، صفحه نمایش Ips و مات.",7,1,3,5,5,5,5,3
"[""سيستم بسيار قوي "",""کيفيت بالا بدنه"",""کيفيت بالاي کيبورد"",""کيفيت بالاي صدا و....""]","[""يکم سنگينه که اصلا مهم نيست""]","عالیه من منتظر همین سری بودم که رسید. هم موس و موس پد داره همراش و هم سی دی درایور.وهم فول اچ دی هست که از اون یکی ارزون تره.",7,1,5,5,5,4,5,3
[],[],"برای یک صفحه ی 15 اینچی اصلا لازم به کیفیت 4k نیست چرا که هم باتری و هم پردازش بیشتر لازم داره و به چشم هم نمیاد.",9,3,5,5,3,3,5,4
[],[],"سلام.
این لبتابو گرفتم ولی مدله a .
سرعتش خوبه. ولی این مدل ک جدید اومده هیچ چیزی کم نداره مطمعا باشید. فول اچ دی ک بهتر از فور کا . رام 16 . حافظه خشک ک اصلی ترین گزینشه ک سرعتو شگفت اور میکنه. از نظر من بهترین لبتابه لنوو همین مدله. تو خریدش شک نکنید.",7,1,5,5,5,5,5,5
"همه چي غير از هارد ديسک درايو","هارد ديسک درايو با سرعت متوسط","دمت گرم دیجیکالا که این کانفیگ (با رم 16) رو آوردی ایول. فقط امیدوارم قیمتش خیلی بالاتر از اون کانفیگ دیگه با رم 8 نباشه",6,0,5,5,5,5,5,5
,,"لنوو با این که رو کاغذ و قیمت خیلی خوب بنظر میاد ولی ولی به اندازه ای که ادعا داره کارایی نداره منم همین اشتباهو کردم و خریدم اما خیلی جاها لنگم گذاشت اصلان شبیه اون چیزی نبود که درموردش میگفتن پیشنهاد میکنم کلان لنوو نخرید برندایه خیلی بهتری هست",11,10,3,3,3,3,3,3
,,"هرچند که این لپ تاپ از لحاظ سخت افزاری قدرت بالایی داره
ولی پیشنهادش نمیکنم
بنظرم برید سراغ Lenovo Y7070 از لحاظ سخت افزاری تقریبا با این برابره بعلاوه اینکه صفحه نمایش 17 اینچی لمسی داره.",3,17,2,5,5,5,2,4
"تمام چيزهاش","اثر انگشت","بهتر از این تا 7میلیون نیست و تو هیچی کم نمیاره بسیااااار زیبا وشیک صفحه نمایش فول اچ دی بهتر از 4کی هست درکل مرگ نداره من لنوو رو بهترین شرکت توو ساخت لپ تاب",13,39,5,5,5,5,5,5
,,"روی کاغذ لپ تاپ خوبیه من ندارمش اما لپ تاپ قبلیم لنوو بود و باید بگم که لنوو کمی کند هشت سیستمش در کل
کیفیت قطعات داخلی نسبت به ایسوس کمی پایین تر هست فکر می کنم مشکل اصلی از مادر برد باشه
چندتا پشنهاد
کلا سراغ هارد دیسک هیبریدی با دور 7200 برید خیلی عالیه
دور 5400 دیوانه می کنه ادمو
سراغ صفحه نمایش های 4k نرید فعلا زوده اما کار کردن با این صفحه نمایشا عالیه
بک لایت کیبورد خیلی امکان خوبیه
من یک هفته اس مدل asus n552vx رو گرفتم و واقعا راضی هستم
منهای نداشتن پورت vga که به واسطه کارم خیلی به دردم می خورد، هیچ نکته منفی نداره
کلا ایسوس نسبت به لنوو تونسته از نظر کیفی و کارکردی موقعیت خوبی کسب کنه
اما اگه می تونستم انتخاب کنم تو لحظه خرید شاید این لپ تاپ هم چشمم رو می گرفت اما چون قبلا لنوو داشتم انتخابش نمی کردم چون کلا سیستم لنوو کمی کنده و من اینو از خیلیای دیگه هم شنیدم",17,22,3,3,3,3,3,3
"وزن مناسب در بين لپ تاپ هاي گيمينگ
رم 16 ddr4 // کيبورد ارگونوميک و نور پس زمينه
يک ترابايت بهمراه 128 گيگ ssd
درايو نوري اکسترنال // موس و موس پد گيمينگ
صفحه نمايش عالي با روکش مات // اسپيکر بسيار عالي","استعداد بالاي جذب اثر انگشت
برق دار شدن پشت صفحه در هنگام شارژ
1 ترابايت هارد ديسک با سرعت کم(5400)","لپ تاپ بسیار عالی.... در خریدش شک نکنید.
1- بدلیل نداشتن درایو نوری اینترنال(داخلی) و پورت vga بسیار وزن مناسبی داره.
2- 16 گیگ رم DDR4 که برای انجام خیلی کارها و بازی ها مناسبه
3- حتما نسخه ی هیبریدی این لپ تاپ رو خریداری کنید.حافظه اصلی کمی کند هست.
4-پردازنده گرافیکی 960M برای انجام بسیاری از کارها و بازی ها عالی هست و جواب میده
5- اگر شارژر لپ تاپ رو به برق ارت دار وصل نکنید پشت صفحه برقدار میشه .این یه مشکل نیست ولی ممکن هست اذیتتون کنه.
6-جنس بدنه(پشت صفحه نمایش و زیر لپ تاپ) بسیار زیاد اثر انگشت جذب میکنه و اگر حساس باشید مشکل ساز میشه اما این مشکل روی کیبورد و اطراف اون نیست.
بقیه موارد هم در بالا ذکر شد.امیدوارم که مناسب باشه.",10,3,5,5,5,5,4,5
"اسپيکرهاي فوق العاده قوي
سخت افزار و طراحي بسيار زيبا
کانفيگ قوي نسبت به قيمت
صفحه کليد","ماندن اثر انگشت روي بدنه","اگر یک لب تاب با قیمت مناسب و امکانات بالا میخواین حتما اینو بخرین ! از لحاط طراحی واقعا حرف نداره !!!! سرعت و امکانات عالیه !!! در یک کلام شک نکنید !!!",5,1,5,4,5,5,4,5
