positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"Ips - safe Mat",,"راستش یه هفته خریدم و چیزه زیادی از سیستم نمیدونستم اما کلی تحقیق کردم و اینو سفارش دادم با یه موس لاجتیک؛تنها چیزی که تو ذوقم زد این بود که وقتی لپتاپ رو باز کردم دیدم رنگش نقره ای",1,0,3,3,3,3,3,3
"صفحه نمايش و بک لايت",باتري,"تازه سفارش دادم .نسبت قیمت به امکاناتش ، می تونم بگم یه میان رده عالی است. اگه پولتون میرسه ورژن D ابن مدل رو بخرید .",2,1,3,3,3,3,3,3
,,"امروز سفارش دادم
با رنج قیمتش ، این مدل خیلی عالی هست. بخصوص صفحه نمایش و بک لایت
امیدوارم کیفیتش خوب باشه .",5,1,3,3,3,3,3,3
,,"من هنوز نخریدم برای همین امتیاز ندادم اما چیزی که خیلی منو اذیت کرد این بود که همه میگن i7 با i5 فرقی نداره و هر دو؛ دو هسته‌ای هستن. دوستان i7 چهار هسته ای و i5 هم دوهسته ‌ای با دوهسته مجازیه که بی شک قدرت i7 از i5 بیشتره.",5,9,0,0,0,0,0,0
"همه چي فوق العاده س با اين قيمت...","فقط دکمه shift سمت راست که اونم عادت ميکنين","حدود یه هفته س لپتاپ به دستم رسیده واسه نصب ویندوز اول CD ویندوزو تو دستگاه بزارین و دستگاهو خاموش کنین حالا یه دکمه خیلی ریز سمت چپ لپتاپ بین کارت خوان و USB-3 هست اونو بزنین تا دستگاه روشن بشه و به منوی بوت بره
واسه رفتن به منوی BIOS هم از دکمه های fn+f2 استفاده کنین درایور های لپتاپ هم تو سایت لنوو هستن همشونو دانلود کنین چند تا ایراد تو نظرات خوندم قبل از خرید که واقعا همچین ایرادایی من ندیدم از لپتاپ اولیش صدای دکمه تاچ پد بود که اصلا اونجوری که گفتن صداش زیاد نیست خیلی هم روان و نرمه
دومیش کیبورد که فقط یه مشکل کوچیک داره اونم shift سمت راسته که یه ذره کوچیکه! که اونم عادت میکنین بعد یه مدت...
از صفحه نمایش بگم واقعا فوق العاده س!!! بی نظیره...
وسط روز باهاش کار کردم تو محیط پر نور نور صفحه نمایش رو 0% گذاشتم بازم صفحه به راحتی قابل دیدن بود اونم از هر زاویه ای!!!! تو لپتاپ های دیگه با صفحه TFT حتما باید نور صفحه نمایشو رو 100% بزارین تا صفحه مشخص بشه...
بک لایت هم که حرف نداره واسه تایپ شبانه....",15,0,5,4,2,5,5,5
"صفحه نمايش ips
چرخش 180 درجه",,"یه نکته خیلی مهم
یه راهکار خوب واس اونایی که با صدای تاچ پد مشکل دارن میگن صدای زیادی میده که حق دارن و سرسام آوره صداش
فقط کافیه لبه های انتهاییه هر کلیدو فشار بدین تا صداش به حد والایی کم شه",5,1,5,3,2,5,5,3
"صفحه نمايش اي پي اسِ فول اچ دي
رم ddr4","کيفيت بدنه
گرافيک نسبتا ضعيف
نداشتن هارد ssd","لپتاپ میان رده با این قیمت بهتر از این پیدا نمی کنید
کیفیت صفحه نمایش برای کاربرد مالتی مدیا عالیه برای کسانی که توقع زیادی از لپتاپ نداشته باشند خیلی خوبه ولی برای کار تخصصی باید فکر دیگری کرد.",6,1,2,3,4,3,4,4
"زيبايي
کارامدي
سرعت
قدرت
صفحه نمايش","صداي بد تاچ پد","بسیار عالی
پیشنهاد میشه
صفحه نمایش اصلا اذیت نمی کنه",4,3,5,5,4,5,5,5
"گرافيک عالي
رم عالي
صفحه نمايش عالي
ظاهر قشنگ مخصوصا مدل نقره اي
نور پس زمينه","اسپيکر ضعيفه صداش","من این لیتابو یک هفته اس خریدم بازی های pes 2017 .battlefield 3 ,rivals رو عالی و بدون لگ با رزولوشن عالی و تنظیمات متوسط اجرا میکنه در جواب دوستمون که گفته لگ میزنه باید لبتابو تو بعضی بازیا به برق زد تا لگ نزنه.اسپیکرش هارمانه و نسبت به جی بی ال خیلی صداش ضعیفتره. صفحه نمایش ips عالیه . اینو اگه لبتاب tftدیده باشین درک میکنین واقعا ips بهتره بخرینش عالیه در ضمن مطمن باشین cor i5 با cor i7 زیاد فرقی نداره هردو دو هسته ای هستن واز نظر قدرت زیاد به چشم نمیاد",9,1,4,4,4,3,4,5
"سخت افزار
سرعت
صفحه نمايش فوق العاده
اسپيکر
صداي فوق العاده کم در لود سنگين",کيبورد,"سلام
من چند ماه میشه این لپ تاپ رو از دیجی خریدم و از اون موقع قیمتش همینجوری داره میره بالاتر
نظرم رو هم به عنوان یک متخصص کامپیوتر و طراح گرافیک و برنامه نویس باتجربه مینویسم
از کیفیت سخت افزارش که نمیتونم چیزی بگم واقعا میشه گفت عالی. انواع نرم افزاری گرافیکی مثل فتوشاپ و ایلاستریتور و افترافکت رو با پروژه های سنگینشون بدون آخ گفتن اجرا میکنه
البته اگر گیمر حرفه ای هستید این لپ تاپ مناسب شما نیست! ولی اگه به کیفیت متوسط و پایین بازی ها راضی باشید جوابگو هست
صفحه نمایش فوق العادس. اصلا چشم رو اذیت نمیکنه و نور و شفافیت و رزولوشن همه چی عالی
اسپیکر هم زیاد استفاده نمیکنم ولی کیفیت و حجم صداش مناسبه
تاچ پد رو واقعیتش تا حالا استفاده نکردم به غیر از یکی دو مورد اضطراری که به نظر بد نمیاد
اما مشکل اصلی که خیلی منو اذیت میکنه کیبوردش هست که برای استفاده عمومی خوب و نرمه، اما اصلا و ابدا مناسب برنامه نویسی نیست. اگه کار تایپی و مخصوصا برنامه نویسی زیاد میکنید حتما این رو در نظر داشته باشید
کلیدهای shift خیلی ریز هستن و هربار که میخوام استفاده کنم باید به کیبورد نگاه کنم و پیداشون کنم وگرنه اشتباه میزنم. مخصوصا کلید شیفت سمت چپ که کاملا چسبیده به کلید \ و تا زل نزنی به کیبورد نمیتونی کلیک رو درست فشار بدی
کلیدهای جهت نما جاشون استاندارد نیست و من بعد از چند ماه استفاده مداوم هنوز وقتی میخوام کلید down رو بزنم به اشتباه کلید right رو میزنم و خیلی اذیت کنندس
خلاصه:
لپ تاپ عالیه به شرطیکه تایپیست یا برنامه نویس نباشید. اگر تایپیست یا برنامه نویس هستید من پیشنهاد میکنم برید سراغ یه مدل دیگه",8,0,4,4,1,5,5,4
همچي,هيچي,"همچیش عالیه من pes 2017 رو با آخرین کیفیت روش اوردم بالا اصلا داغ نمی شه فقط یکم کوچیک گرم می شه که زیادم احساس نمی شه البته باید روی میز بزارین لپ تاپ رو چون اگر رو فرش بزارین هوا بد ردو بدل می شه و فنش گرد و خاک فرش رو جذب می کنه و این خوب نیست! از خوبی هاش دربرابر قیمتش هرچقدر بگم کم گفتم ولی از ضعف هاش بگم ک زیاد برای من مهم نیست و فعلا تو چشم نیومده.تاچ پدش خیلی خوبه ولی کلیدهای تاچ پد صدای واقعا بلندی دارن که زیاد برای من مهم نیست.البته کلیدهاش کیفیت ساخت خوبی داره فقط صداش بلنده،هاردش واقعا خوبه ولی شاید بعضی وقتا احساس کنید سرعتش یکم پایینه(بستگی به استفادتون داره) ولی اینم زیاد ضعف بزرگی نیست برای این لپ تاپ با این مشخصات و قیمت؛کلا پیشنهاد می کنم حتما بخریدش.قسمت استراحتگاه دستم انگار آلمینیوم هست ن پلاستیک واقعا کیفیت این قسمت از بدنه خیلی خوبه و تو تست های من انگار آلمینیوم هست چون ی جورایی خواص آلمینیوم رو از خودش نشون می د.جالبه! بدنش همیشه سیع می کنه خنک باشه البته موفقم بوده تو این زمینه سرتون رو درد اوردم ببخشید موفق و پیروز باشید",15,1,5,5,4,5,5,5
"صفحه نمايش با کيفيت
ظاهر زيبا و شيک
سخت افزار مناسب","سرعت پايين هاردديسک
سرعت کم و ضعيف بودن درايو dvd
سفت بودن دکمه هاي تاچ پدب","حدود 4 ماهه استفاده میکنم از بیرون خریدم اون موقه دیجی هنوز نیاورده بود. برای استفاده معمولی میخواستم.
باید بگم کیفیت ساخت خوبی داره. کیبورد و تاچ پد خوب و راضی کنندس
نقطه ضعف هاش یکی سرعت پایین هارد دیسک و همچنین درایو dvd تو خوندن اطلاعات هستش که ازار دهندس
دکمه های تاچ پد هم که سفتن و کاراییش جالب نیست من از موس استفاده میکنم
ضمنا اگه بازی کردن مد نظر شماست زیاد روی قدرت گرافیکی حساب نکنید چون مناسب بازی نیست ضعیفه
متاسفانه من 3 تا بازی pes 2016 و pes 2017 و mafia 2 روش نصب کردم روی هر 3 تا بازی لگ و کندی داره
بقیه چیزاش خیلی خوبه امیدوارم کمکتون کرده باشم. موفق باشید",8,2,3,2,3,4,3,3
"صفحه نمايش FHD-IPS با روکش مات
رم 8 - DDR4
اسپيکر استريو HARMAN
تاچ پد عالي و نور پس زمينه کيبرد
گرافيک GEFORCE 940-MX -4GB","سرعت پايين هارد ديسک","من حدود یک ماه هست این لپ تاپ رو خریدم . تو این رنج قیمت این لپتاپ فوق العاده هست. تنها مشکلی من متوجه شدم سرعت پایین هارد HDD که ساخت توشیباست. که تصمیم کرفتم با یه SSD تعویضش کنم
من کار تدوین و گرافیک انجام میدم اصلا کم نمیاره فقط هارد تو لود کردن و رندر کردن تو افترافکت سرعت پایینش احساس میشه
کیفیت و حجم صدای اسپیکر هم بسیار عالیه
صفحه نمایش هم با کیفیت فول اچ دی و روکش مات باعث شده اصلا در استفاده طولانی مدت چشم ها رو اذیت نمیکنه
در پاسخ به اون دوستی که گفتن دکمه های تاچ پد خیلی صدا داره و باید قید کار کردن در شب رو بزنید بگم صدای دکمه ها کمی زیاد هست ولی با نصب نرم افزار تاچ پد از سایت لنوو-قسمت درایورها میتونید تاچ سه انگشتی رو به عنوان راست کلیلک تنظیم کنید که هم سرعت عمل رو بسیار بالا میبره و هم از خراب شدن کلید ها جلوگیری میکنید و هم مشکل صدا حل میشه
در نهایت باید بگم اگه قصد دارین هزینه زیادی برای لپ تاپ نکنید و در عین حال سخت افزار مناسبی هم داشته باشید تو خرید این محصول شک نکنید.",9,1,5,4,4,5,4,4
"کانفيگ عالي طراحي شيک در حد اپل بسيار مقرون به صرفه با اين امکانات مناسب کارهاي روزمره و برنامه نويسي و گرافيک و حتي بازي","با اين قيمت و امکانات هيچي","2ماه بیشتر دارم بررسی میکنم ، فوق العاده است من خودم رشتم برنامه نویسی و الانم آی تی میخونم
توجه داشته باشید که با این پول و این کانفیگ عالیه
چون صفحه نمایش عالی داره
گرافیکش شِیرمیکنه
رمش ddr4که بسیار سرعت بالایی داره
درسته سی پی یو آی 5 هست ولی نسل 6هست و اونایی که علمش دارن میدونن سی پی یو نقش مدیریت داره و کار اصلی رو در اجرای برنامه ها و بازی ها گرافیک و رم ایفا میکنن و اگه نتونن سی پی یو تحت فشار میشه
.تمام اینایی که گفتم کاملا تخصصی بررسی کردم در سایت های خارجی
گول سی پی یو آی 7 نخورین
درضمن بک لایتم داره",15,4,5,5,5,5,5,5
,,"عاااااااااالی،میان رده ای با کیفیت.محشره",8,1,5,4,4,5,5,4
,,"قدرتش متوسط روبه بالاست درضمن من آزمایش کردم پنل کیبوردش آلومینیومه دیجی کالا اگه به حرف من باور نداره آزمایش کنه وبقیش پلاستیکه در کل تو این قیمت از این بهتر پیدا نمیشه چون همشونو برسی کردم این یک پکیج کامله",13,0,5,3,4,5,5,5
"صفحه نمايش عالي
کيبورد خوب
گرافيک عالي نسبت به قيمت","کيبورد فارسي نيست
جنسش پلاسيکه","در مجموع میشه گفت لپ تاپ خوبیه نسبت به قیمش.بین asus v502ux و این مونده بودم.الآن دو روزه از دیجی کالا گرفتم.واقعا خیلی عایه.درضمن من در شهرستان زندگی می کنم و دیجی کالا یک روزه به دستم رسوند
مرسی دیجی کالا",9,1,4,4,5,5,5,5
,,"واقعا ارزش خرید بالایی داره اگه دیجی رنگ مشکی و موجود کنه سفارش میدم.",6,0,5,5,5,5,5,5
"کيفيت خوب صفحه نمايش
کيبورد عالي البته فارسي نداره
رواني اجراي برنامه ها","تاچ پد متوسط","این جزو لپ تاپ هایی که با ویندوز 10 روان و عالی اجرا میشه و با نصب ویندوز 8 به علت این که درایورهاش در سایت رسمی لنوو موجود نیست دچار مشکل میشه
من الان 3 ماهه دارمش. با ویندوز 10 همه درایورها نصب شدند بدون هیچ مشکلی.
کیبوردش فارسی نداره .باید برچسب بزنید
از نظر سخت افزاری سی پی یو i5 و رم 8g و هارد 1 ترا با گرافیک 4 گیگ که برای کارهای گرافیکی و بازی ها مطلوب است",5,0,5,5,4,5,5,3
"صفحه
CPU
RAM
Hard
باتري",,"اصلا شکی نکنید من خریدم و راضیم",3,0,5,5,5,5,5,5
"صفحه ي عالي
سرعت عالي
وزن مناسب",,"با سلام. به مدت یک ماهی می شه که این لپ تپ رو گرفتم. بیشتر برای برنامه نویسی و اندروید استودیو می خواستم برای امتحانشم چندتا بازی ریختم و تست کردم. اولا تو زمینه ی اول که اصلا هیچ کم نمیاره. نه از نظر سرعت نه صفحه. چون صفحه خیلی مهمه. برای تایپ کردن های طولانی عالیه. اصلا چشمو اذیت نمی کنه. وزنش هم برای جابه جایی مناسبه و مشکلی نداره. باتریشم همینطور روی حالت power saving و با نصب بودن lenovo energy management نزدیک شش ساعت می شه باهاش تایپ کرد. تنها مشکلی که من توش دیدم اینه که شیفت سمت راستش یک مقداری کوچیکه و باید بهش عادت کنید. روز های اول همیشه جای دکمه ی شیفت راست دکمه ی بالا رو فشار می دادم. تو زمینه ی بازی هم بدک نیست. در همین حد می تونم بگم. اگه فقط و فقط واسه بازی می خواهید سعی کنید مدلی بگیرید که 950m حداقل داشته باشه ولی اگه بازی یکی از کار های شماست و اسراری روی بازی کردن فول اچ دی ندارید این گزینه عالیه و حرفای زیادی واسه گفتن داره. پلاستیک بدنشم کیفیت خیلی خوبی داره. ولی خب مهم ترین دلیلی که جذب این لپ تاپ شدم صفحه ی فول اچ دی آی پی اس ماتش بود که واقعا نسبت به حتی لپ تاپ های گرون تر دوستام هم کیفیت و زاویه دید خیلی بهتری داره.
این مخصول برای کسانی مناسب هست که می خوان برای مدت های طولانی پای لپ تاپ بشینن و کار انجام بدن و به صورت تفننی بازی هم کنن. همینطور برای دانشجو ها که می تونن لپ تاپ سبک و با کیفیت مناسب و شارژ دهی خوب برای حمل و نقل و سر کلاس بردن داشته باشن.",6,0,5,5,5,5,5,5
,,"ترجیح دادم از دیجی کالا نخرم و از بیرون بخرم (که از نزدیک ببینم). خیلی گشتم و با توجه به هزینه ای که برای خرید لپ تاپ گذاشته بودم کنار، لنوو و این مدل بهترین گزینه برای من بود. البته موقعی که من خریدم به این قیمت نبود و الان ارزش قیمت کالا خیلی بیشتر شده. اگر این مدل توی گلوتون گیر کرده، سریعا اقدام کنید! نظر شخصی من بعد از خرید و کارکرد یکی دو روزه : من به شخصه از کیبوردش راضی ام و هیچ مشکلی با کیپورد و تاچ پدش ندارم (اگر هم با این نوع کیبورد کار نکرده باشی، یا بعد از مدتی عادت میکنی بهش یا) - از نظر سخت افزاری خیلی خوبه، از لحاظ قدرت و کاربری گرافیک با GTX 950M تقریبا در یک سطحه (برای کار گرافیکی قوی، حتما یک کول پد مناسب بخرید براش) - از رزولوشن و کیفیت مانیتور که واقعا کم نذاشتن، عالیه - جنس بدنه هم به نظرم خوبه و زیاد جای اثر انگشت و اینا نمیمونه - سبک، جمع و جور، طراحی ساده - جای اسپیکرها هم بر روی لبه بیرونیه سمت کیبورد (اطراف دکمه Space) هست که برای من تازس اسپیکر زیر لپ تاپ باشه - یک اشکالی که میبینم ازش اون هم dvd driver هست که خیلی کند هست و طول میکشه تا dvd رو بخونه - در کل از خرید راضی ام و اگر این مدل تا یک هفته و یا یک ماه دیگر برای فروش قرار داشت، نظرم رو بعد از کار کردن باهاش میگم - دو نکته هم بگم این که corei5 با corei7 تقریبا در بعضی جاها تفاوت آنچنانی ندارند، برای کاربردتون حتما در این مورد پرسو جو کنید که الکی پول اضافه ندید؛ ودیگر نکته این که تا لپ تاپ رو از نزدیک ندیدید دست به خرید نزنید! حتما نوع لپ تاپی که انتخاب کردید رو از نزدیک ببینید و با بقیه لپ تاپ های هم رده ی خودش مقایسه کنید",5,2,3,5,5,5,5,4
,"کي برد و تاچ پد واقعا بي کيفيت","سلام 3 ماهه از شهرمون خریدم از قیمت دیجی بیشتر دراومد
ایکاش پردازنده i7 6500 داشت
کلا ارزش خرید داره ولی اگه به دنبال گیم هستین MSI بخرین",2,5,4,4,2,5,3,4
,,"سلام . این کالا امروز به دستم رسید . حقیقت امر تو بخش نظرات واسه نقد و نظر در مورد ش نیومدم . چون من کاربر ی عمومی دارم . بیشتر واسه ی این دست به قلم .... !!! شدم که از دیجی کالا تشکر کنم بابت اطمینان و امنیت خاطری که برای چندمین بار توی این چند سال از خرید ازش داشتم . مشتری مداری و انصاف هم که جای خود داره که البته معمولا توی دنیای واقعی باهاش بیگانه ایم چون دیجی جون تنها فروشنده ایه که اگه ماستش ترش باشه می گه ترشه ... باز هم ازتون ممنونیم امیدواریم به سرعت کالاهایی که جاشون خالی حس می شه هم واسش تدارکی دیده به شه مخصوصا لباس ...",2,3,3,3,3,3,3,3
"نمايشگر Full HD
سخت افزار مناسب","کيبورد نا مناسب با کليد هاي گيج کننده و درهم
کليد هاي تاچ پد کيفيت خوبي نداشته و خيلي صدا مي دهند","اولین موردی که باعث نا امیدی من در نگاه اول شد کیبورد نا مناسب این محصول است. کلید های بزرگ اما نا کارآمد. کلید های شیفت مانند بقیه کلید ها و با اندازه کوچک است. نصف اینتر با کلید کناری شریک است. کلیدهای کاربردی و کنترلی همه نیاز به Fn دارد و کلید مستقلی ندارند.
دومین مورد نا امید کننده دکمه های تاچ پد بود که بسیار نا مناسب و پر صدا هستند طوری که در شب بدون موس مناسب، به واسطه سر و صدا باید قید کار با این دستگاه را زد وگرنه همه را بیدار خواهد کرد",5,19,3,3,1,5,3,3
"گرافيک بالا
کيفيت full hd و صفحه نمايش مات
رم 8 و ddr4","تا الان که نداشته","15 روزی هست که خریدمه داخل این رنج قیمت میشه گفت عالیه خوش بختانه تا الان که به لطف گرافیک 4با بازی های نصبتا گرافیکی مشکلی نداشته.صفحه نمایشش واقعا عالیه با ساعت ها کار کردن باز چشم رو ازار نمیده واقعا نصبت به پولی که دادم راضیم",7,1,5,4,4,5,5,4
"همه چيزش","فقط کيبورد فارسي نداره","سلام من دو سه روزه که این لپتابو خریدم و برای خریدش سه ماه نقد کردم و واقعا ازش راضیم اونایی که میگن تو سایت لنوو درایو های این مدل نیس باید برن سایت لنوو و از قسمت support به بخش technical suport برین بعد لپ تاپ ها را انتخاب کنید، بعد سری ideapad 500 را انتخاب کنید و بعد در sub series گزینه 510-15isk را انتخاب کنید. بعد به drives&software برین بعد نوع ویندوز ( win 10 x64 یا win10x32) را انتخاب کنید. تنها اشکالی که داره نداشتن کیبورد فارسیه که با برچسب حل میشه. تو خریدش شک نکنین با این صحفه ips تو این رنج قیمت نمیشه پیدا کرد",11,0,5,4,4,5,4,4
"صفحه نمايش با کيفيت قيمت مناسب",,"15روز پیش خریدم خداروشکر راضی هستم",6,0,5,4,5,5,5,5
,,"این مدل رو یک ماهی میشه که من خریدم واقعا از هیچ نظری کم و کاستی نداره و به همه دوستان پیشنهاد میکنم تو این رنج قیمت این مدل رو یکی از گزینه های جدی خودشون بدونن.
من الله توفیق",6,0,5,5,5,5,5,5
"همه چي عالي
صداي با کيفيت
کيبوردش حس مکبوک اپلو بهتون ميده
بدنه زيبا و خوش ساخت
از نظر سخت افزاري هيچ چيز کم نداره","هيچ ايرادي نداره","سلام
این لپتاپ فوق العاده است تواین رنج قیمت(یعنی اگه بخواین ازین قویتر بگیرید باید بیشتر پول بدین.کمتر بدین به نظر من هیچ اختلاف انچنانی نداره)
ازونجاییکه این کانفیگ در سایت لنوو نیست ولی من بهتون اطمینان میدم دقیقا چیزیه که دیجی کالا در سایت گذاشته.چون به سفارش بعضی از کشورا کانفیگا متفاوت میشه.
بعضیا از تاچ پدش ایراد گرفتن چون دکمه های کلیک بهم وصل هستند.ولی بنظرم زیاد مهم نیست.
ایشالا که بتونم بهتون کمکی کرده باشم.یا علی",8,0,5,5,5,5,5,4
"[""دقت خوب و بالايي داره انصافا ""]","[""کليک چپ و راستش ضعيفه فقط""]","راجع به تاچ پد که مساله حل بشه",3,2,3,3,3,3,3,3
"خوش ساخت با کيفيت
شيک و زيبا
سخت افزار به روز
بلندگوي با کيفيت
صفحه نمايش عالي","پورت تايپ سي ندارد","گرافیک ، صفحه ، بلندگو و استاندارد وای فایش تو این رنج قیمتی تک هستن.",6,1,3,3,3,3,3,3
