positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"هارد
قدرت پردازش و رم مناسب و نسل جديد
صدا خوب",گرافيک,"در نصب درایور ها مشکلی نداشتم و همه رو از سایت لنوو دانلود کردم،
همه چی عالیه مخصوصا صدا و قدرت پردازش
باطری نسبتا خوبی داره
صفحه نمایشش در رنج قیمتی خوش خوبه
گرافیکش در نمایش تصاویر و متن ها و فیلم خوب نیست و شاید تنظیماتش رو انجام ندادم، یک لپتاپ مولتی مدیا نیست بلکه لپتاپ حرفه ایی با توان پردازش بالاست که به راحتی از پس انجام کارهای روزمره بر میاد",4,2,5,5,3,3,4,3
"داغ نميکنه و هيت پايپ اون قابليت دسترسي اسان داره و ميشه درکارهاي سنگين تحليلي اون رو به واتر کولينگ نصب کرد.تاحالا همچين قابليتي در هيچ لبتابي نديده بودم و از اين بابت خيلي خوشحالم.
رم بالا DDR4
گرافيک نسبتا قوي
نمايشگر مناسب
جديدترين نسل پردازنده ،نسل 7","تاچش مثل لبتاب قبليم نيست اما عادت کردم و تنظيماتش رو مثل لبتاب قبليم کردم
باقي ماندن اثر انگشت روي بدنه
صفحه نمايش براق که زياد مزاحمت نداره و به چشم نمياد","مدتی استفاده میکنم و یندوز 10 نصب شده است.درایوها رو پیدا کردم و نصب کردم.بعضی ها میگند نوشته رو خوب نمایش نمیده اما باید خدمتون عرض کنم که تنظیمات اون رو انجام نداده اید و کارت گرافیکتون رو مناسب نصب نکردید.صفحه نمایش این مدل خوبه و در حد دیگر مدلهاست. با وای فای و یا hdmi به تلویزون وصل میشه با رزیلویشن 1080p،با سرعت مناسب.برای نصب درایوها نباید فقط هاردوار ویندوز رو مشاهده کنید و هرکدوم که مشکل داشت درایوهاشو نصب کنید،باید درایو تمام قطعات رو نصب کنید تا عملکرد واقعی رو ببینید.WiDi در نسل هفتم به بعد دیگه کار نمیکنه چون دیگه نیازی به نرم افزار اون نداره چون در ویندوز 10 و 8 این گزینه اضافه شده پس از نداشتن اون نیز شکایت نکنید.در جواب دوستی که عرض کرده باید به برق زده بشه تا گرافیک خوب کار کنه باید بگم که ، تنظیمات در حالت باتری در همه لبتابها به حالت صرفه جویی در باتری تنظیم میشه که میتونید اون رو در حالت ماکزیمم تنظیم کنید تا ببینید چه گرافیکی داره و هیچی کم نداره .خلاصه اینکه باید برای نهایت کاربری اون تمام درایوها رو نصب کنید تا ببینید بهترین مدل موجود با این قیمته.",7,2,4,4,2,2,4,3
,,"کیفیت دی وی دی رام و تاچ پد ضعیفه و پردازندش اونجور که باید قوی نیست کیفیت صداش عالیه یه دست وشیک و باریک در کل نسبت به قیمتش خیلی خوبه با همین مشخصات باید 500تومن برای برند های بهتر پول داد.",5,3,4,3,4,4,3,3
,,"یه چن روزیه دستمه لپتاپ عالی هستش
ولی یکم باتریش ضعیفه
ولی cpu خیلی خوبی داره در کنار رم ddr4 که خیلی خوب عمل میکنه
لپ تاپه کم صدایی هستش
ولی درایولش خیلی سخت پیدا میشه به سختی راه میوفته لپ تاپ
ولی در کل عالیه",11,2,5,4,4,4,3,3
"نسبت به قيمتش عاليه","گرافيک ضفيفه","گرافیک ضعیف",1,9,3,3,3,3,3,3
"امکانات بالا مخصوصا رمddr4","باطري .مشکل نصب درايور گرافيک","باطریش ضعیفه
مشکل نصب درایور داره
ولی نسبت به قیمت .ودر بین دیگر نمونه ها از امکانات بالایی برخورداره
بازی های سنگین رو جواب میده
مثل gtav",3,2,3,3,3,3,3,3
"سيستم قوي
گرافيک بالا","سي پي يو يکم به نسبت بقيه سخت افزارها ضعيفتره","سبک باریک نسبت به بقیه برندها در این رنج بصرفه ترینه و حتی بیشتر",8,3,5,5,5,5,5,5
,,"دی وی دوی خوبی نداره گرافیکش خوب نیست فقط اسم ان ویدیا رو داره
طوری که روی بازی pes2016 لگ میندازه باید به شارژ باشه تا برطرف شه تا حدودی اصلا پیشنهاد نمیکنم هاست نمیکنه تو ویندوز 10",2,13,3,3,3,3,3,3
"سخت افزار عالي
باتري","بدنه پلاستيک","در کل چیزی هست که در برابر قیمت خوب باشه",4,3,5,5,4,4,4,3
"يک هفته اي هست دارمش برنامه هاي سنگين عالي اجرا ميکنه باتري رو عااالي نگه ميداره",,"عالیه کلاااا",3,3,5,5,5,5,5,5
,"کليدي براي خاموش شدن صفحه نيست
کيبورد لپ تاپ حروف فارسي روش نداره
اسپيکر لپ تاپ زير دستگاهه
فعلا درايورها براي نصب ويندوز 8 نداره و فقط ويندوز 10 هست
چراغ شارژ باتري کنار دستگاهه و در مقابل نيست","در کل بد نیست خوبه",5,2,3,3,3,3,3,3
,,"آقای رجب زاده پردازنده ش نسل هفته نه نسل 6. پس فرکانسش تا 3.1 با توربوبوست بالا میره",2,1,4,4,4,2,4,3
,,"3.1 نیست 2.8
تاچش ضعیفه
دی وی دی خوبی نداره",7,4,2,2,1,2,2,2
"همه چيز","نداشتن حروف تايپ فارسي","واقعا در برابر قیمتش لبتاب خوبیه",5,10,4,3,3,4,3,3
,,"خیلی ازش راضی هستم",8,9,5,5,5,5,5,3
"سخت افزار قوي","ماندن اثرانگشت","واقعا با این قیمت و امکانات یه لپ تاپ استثنائیه.
بین لپ تاپ های هم رده ی خودش واقعا میدرخشه",8,11,5,4,4,4,4,4
,,"الان چند روز یه که لب تاپ رو از دیجی کالا گرفتم ، لب تاپ خوبیه ، راضیم ازش",17,7,5,5,5,5,5,3
"رم DDR4
گرافيک عالي","اثر انگشت ميمونه!","من نزدیک دوهفته هست که از بیرون خریدم ،واقعا عااالیه بااین قیمت می ارزه
بازی هایی که ریختم: PES 2017 ،GTA , کانتر و...
برنامه هایی که ریختم : اتوکد ،فتوشاپ ،کورل و....،،، تاحالا اخ نگفته ،، اگه از باتریش بانور کم و در حالت Save Power کارکنید ،راحت 3 و نهایتا 4 ساعت رو نگه میداره بااین قیــــــمت عاالیه ،،موافقا بکـــوبن لایکو",49,14,5,5,5,5,5,5
,,"از دیجی کالا خریدم ،امروز صبح به دستم رسید، لب تاپ خوبیه",19,8,5,5,5,5,5,3
"رم پردازشي بالا
گرافيک بالا
قيمت مناسب
پردازشگر قوي","مناسب بازي نيست اما با حالت HD ميتوانيد بيشتر بازي هارا اجرا کنيد","لب تاپ لنووو رو دوست دارم چون همیشه باکیفیت هستش و قیمتش هم خوبه اما به پایacerنمیرسه اما بخوام واقع بین باشم بورد های لنووو خیلی باکیفیت تره و این مدلش هم واقعا نسبت به امکاناتش میرزه",15,6,5,4,4,4,4,4
,,"من میخوام این لب تاپ رو میخوام بخرم،امیدوارم لب تاپ خوبی باشه",17,6,5,5,5,5,5,3
,,"من برای برنامه نویسی و کارهای سنگین ازش استفاده می کنم با این حال آخ نمی گه و عالیه",19,6,5,5,5,5,5,3
,,"با این کارایی تو خود برند لنوو هم پیدا نمیشه قیمتش بی نظیره",18,4,5,5,5,5,5,5
"همه چيش خوبه","فقط 180 درجه باز ميشه","من دو روزه گرفتم از دیجی نگرفتم ولی خوبه",19,9,5,2,3,2,3,3
,"کليدي براي خاموش شدن صفحه نيست
کيبورد لپ تاپ حروف فارسي روش نداره
اسپيکر لپ تاپ زير دستگاهه
فعلا درايورها براي نصب ويندوز 8 نداره و فقط ويندوز 10 هست
چراغ شارژ باتري کنار دستگاهه و در مقابل نيست","در کل بد نیست خوبه",5,2,3,3,3,3,3,3
,,"آقای رجب زاده پردازنده ش نسل هفته نه نسل 6. پس فرکانسش تا 3.1 با توربوبوست بالا میره",2,1,4,4,4,2,4,3
,,"3.1 نیست 2.8
تاچش ضعیفه
دی وی دی خوبی نداره",7,4,2,2,1,2,2,2
"همه چيز","نداشتن حروف تايپ فارسي","واقعا در برابر قیمتش لبتاب خوبیه",5,10,4,3,3,4,3,3
,,"خیلی ازش راضی هستم",8,9,5,5,5,5,5,3
"سخت افزار قوي","ماندن اثرانگشت","واقعا با این قیمت و امکانات یه لپ تاپ استثنائیه.
بین لپ تاپ های هم رده ی خودش واقعا میدرخشه",8,11,5,4,4,4,4,4
,,"الان چند روز یه که لب تاپ رو از دیجی کالا گرفتم ، لب تاپ خوبیه ، راضیم ازش",17,7,5,5,5,5,5,3
"رم DDR4
گرافيک عالي","اثر انگشت ميمونه!","من نزدیک دوهفته هست که از بیرون خریدم ،واقعا عااالیه بااین قیمت می ارزه
بازی هایی که ریختم: PES 2017 ،GTA , کانتر و...
برنامه هایی که ریختم : اتوکد ،فتوشاپ ،کورل و....،،، تاحالا اخ نگفته ،، اگه از باتریش بانور کم و در حالت Save Power کارکنید ،راحت 3 و نهایتا 4 ساعت رو نگه میداره بااین قیــــــمت عاالیه ،،موافقا بکـــوبن لایکو",49,14,5,5,5,5,5,5
