positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"cpu i7 ram 8ddr4 vga 4 gb back light","باتري ضعيف . چيدمان غير استاندار کيبرد","لپ تاپ عالیه من حدود 4 ماه ازش استفاده میکنم رشتمم برنامه نویسیه و تمام نرم افزار ها رو ب راحتی اجرا میکنه . باز های سنگین رو بدون هیچ لگ اجرا میکنه . وزن کم برا حمل اذیتتون نمیکنه . واقعا ازش راضی هستم
ولی اگه لپ تاپ ایسوس k550 vx رو بخرید خیلی از این بهتر هست
قیمتش بیشتره ولی همه چیزش از این لپ تاپ بهتره
پیشنهاد من ایسوس هست چون خودم پشیمون شدم اینو نسبت به ایسوس خریدم
در خرید ایسوس درنگ نکنید!!!",7,3,5,5,5,5,5,3
"بجز باتري","باتري خيلي ضعيف","من یک هفتس خریدم بجز باتری نمیشه ایرادی ازش گرفت",7,2,4,1,4,3,4,3
"سخت افزار عالي","کمي در قسمت پايين کيبرد سمت چپ داغ ميکند","لب تاب بسیار خوبی است در جواب به مشکل آقای مهدی پناه من هم همچین مشکلی داشتم باید درایوراتو پاک کنی و همه درایوراتو از سایت لنوو دانلود کنی مشکل برطرف خواهد شد.",8,2,5,5,5,5,5,5
"سخت افزاري عالي هست","کيفيت پايين بلندگو ها رنگ داخلي نقره اي نيست باتري ضعيف هست","پیشنهاد میکنم یک لول بالاتر بگیرید",4,3,3,3,1,3,3,4
,,"از همه لحاظ دستگاه قوی هست . ولی در حال کار با دی وی دی بی دلیل آیکون دی وی دی حذف میشه . و با ریست دوباره درست میشه.",8,7,3,2,1,3,3,3
"گرافيک مناسب","ظرفيت باتري","در کل نسبت به قیمت خوبه",9,3,3,3,3,3,3,3
,,"من این لپ تاپ رو با گارانتی آوات خریداری کردم کلا یک هفته هم کار نکرده از لحاظ سخت افزاری خراب شد ،الان 11 روزه لپ تاپ دست گارنتی آواته هنوز خبری نشده،گارانتی می گه که قطعه موجود نداریم، کلا از گارنتیش پشیمونم ، امیدوارم که این مشکل برای خریدارای دیگه پیش نیاد.",12,11,3,2,1,2,3,3
,,"با سلام به همه دوستان دوستانی ک قصد خرید این لپتاپ رو دارن یه نگاه بهideapad 700-E بندازن خیلی ازین سره ارزونترم هست صفحه نمایش و کیبورد و طراحی دقیقا یکیه این سی پی یو i7داره از نوع کم مصرف سریuدر حالی که اون i5از نوع hqهستش با یکم تحقیق میفهمید که اون قوی تر عمل میکنه میتونید یه سرچ بزنید و بنچمارکشونو پیدا کنید.
گرافیک اون950هست که به راحتی از پس بازی های سنگین هم بر میاد چه برسه به کارای دیگه.
هاردشونم یکیه .
اون ویندوز داره اورحینال این نداره
این درایو نوری اون نداره که یه اکسترنال کارتونو راه میندازه شما هفته ای یک بار هم به دی وی دی کارتون نمیفته بیخودی حملش میکنید ازین ور به اونور به نظرم منطقی حذف دی وی دی امیدوارم مفید باشه خدانگهدار",17,6,1,2,3,5,3,3
,,"واقعا عالیه و هیچ چیزی کم نداره.",4,5,3,3,3,3,3,3
,,"از همه نظر راضیم ، رشته مهندسی مکانیکم و نرم افزارایی مثل سالید کتیا و... رو خوب اجرا میکنه و هیچ مشکلی برای کارام ندارم و تماشای فیلم هم لذت بخشه و برای حملشم اذیت نمیشم
با سپاس .",7,4,3,3,3,3,3,3
"رم ddr4 . گرافيک4 . هارد يک ترا. سيپيو7500u i7 . صفحه نمايش FHD و.....کلا ازنظر سخت افزاري ک عاليه",باتري,"من این لبتابو دوهفتس خریدم رنگ نوک مدادی ک ازمشکی زیباتروشیکتره. . ازلحاظ سخت افزاری ک بسیاااااار عالیه.
تاچ نسبتا خوب یمدت کارکنید عادت میکنید. صفحه کلید خوب و دارای نورپس زمینه.. صدای بلندگوهای باکیفیت. وزنشم خوبه زیاد سنگین نیس حتی بمدت زیاد نگهداشتن خستگی نداره..
تنها ضعفاش dvdیکم ضعیف و باتری هم یکم ضعیفه.
وگرنه از هرلحاظی ک فکرشم کنید عالیه.
توخریدش شک نکنید.",10,3,5,4,5,5,5,5
"پردازنده ، گرافيک ، صفحه نمايش و ...",باتري,"به نظر من این لپتاپ از هر نظری به جز باتری از هم رده هاش بهتره ، قیمتشم با توجه به مشخصاتش تقریبا مناسبه .",8,6,5,3,5,5,5,4
"کيفيت تصوير گرافيک بالا","باتري ضعيفه به نظرم زود خالي ميشه","عالیه من این محصولو سفارش دادم به نظرم توی این رنج قیمت بهترینه.کیفیت تصویرش عالیه گرافیک هم بالاس به راحتی میتونید بازی هارو اجرا کنید",13,7,5,4,4,5,5,5
"کارت گرافيک قوي با 4gbحافظه مجزا
کارت حافظه عالي
باتري خوب
تاچ پد قابل قبول
کيبورد با نور زمينه","وب کم ضعيف","نسبت به هم قیمتهاش یکم قوی تره بعد جستجوهایی که انجام دادم متوجه شدم این لپ تاپ واقعا ارزش خرید داره.
واسه ی گیم ک بازی واقعا عالیه",20,7,5,3,5,1,3,3
"cpu i7 ram 8ddr4 vga 4 gb back light","باتري ضعيف . چيدمان غير استاندار کيبرد","لپ تاپ عالیه من حدود 4 ماه ازش استفاده میکنم رشتمم برنامه نویسیه و تمام نرم افزار ها رو ب راحتی اجرا میکنه . باز های سنگین رو بدون هیچ لگ اجرا میکنه . وزن کم برا حمل اذیتتون نمیکنه . واقعا ازش راضی هستم
ولی اگه لپ تاپ ایسوس k550 vx رو بخرید خیلی از این بهتر هست
قیمتش بیشتره ولی همه چیزش از این لپ تاپ بهتره
پیشنهاد من ایسوس هست چون خودم پشیمون شدم اینو نسبت به ایسوس خریدم
در خرید ایسوس درنگ نکنید!!!",7,3,5,5,5,5,5,3
"بجز باتري","باتري خيلي ضعيف","من یک هفتس خریدم بجز باتری نمیشه ایرادی ازش گرفت",7,2,4,1,4,3,4,3
"سخت افزار عالي","کمي در قسمت پايين کيبرد سمت چپ داغ ميکند","لب تاب بسیار خوبی است در جواب به مشکل آقای مهدی پناه من هم همچین مشکلی داشتم باید درایوراتو پاک کنی و همه درایوراتو از سایت لنوو دانلود کنی مشکل برطرف خواهد شد.",8,2,5,5,5,5,5,5
"سخت افزاري عالي هست","کيفيت پايين بلندگو ها رنگ داخلي نقره اي نيست باتري ضعيف هست","پیشنهاد میکنم یک لول بالاتر بگیرید",4,3,3,3,1,3,3,4
