positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
,,"دوستان من این لپ تاپ رو از همین سایت خریداری کردم
ظاهر لپ تاپ که توی عکس نشون داده این نیست و خیلی زیبا تر و شیک تر هست
سخت افزارش نسبت به هزینه ای که پرداخت میکنید خیلی خوبه
نقاط ضعف:
صدای اسپیکر معمولی(نه عالی/نه بد)
زاویه دید محدود
صفحه نمایش شفاف که البته در این رنج قیمت عادیه
نداشتن پرت VGA
پرت usp3 یکی و usp2 دوتا
همه اینا به کنار دکمه numlock چراغ نداره(این منو اذیت میکنه). البته دکمه های ضروری دیگه یه ال ای دی ملایم و شیک دارن.
نقات قوت :
تاچ و کیبرد عالی
ظاهر زیبا
سخت افزار قوی نسبت به هزینه
باتریشم جدا میشه.",6,0,4,4,5,3,3,4
,,"چیزی که این لپ تاپ نشون می ده به نظر خوب میاد ولی می خواستم بدونم این لپ تاپ به درد برنامه نویسی وب و شبکه و visual C++ می خوره؟ اگه کسی می دونه راهنمایی کنه",2,1,3,3,3,3,3,3
,,"دوستان این مدل و کلا این نسل از cpu های جدید اینتل سازگاری کامل فقط با ویندوز 10 دارند
و یه چیزی هم که باعث تعجب من بود درج اشتباه نام ویندوز 7 به جای ویندوز 8.1 توی سایت hp هست
یه هیچ وجه درایورهای ویندوز 7 برای این لپتاپ موجود نیست و توی سایت اچ پی اون قسمتی رو که نوشته 7 درواقع درایور های ویندوز 8.1 هست
برای استفاده کامل از دستگاه ویندوز 10 رو نصب کنید که هم چیپ گرافیکش کامل فعال باشه
اگر هم نمیخواید از ویندوز 10 استفاده کنید تنها راه نصب کردن ویندوز 8.1 هست و درایوراش هم از همون سایت اچ پی بگیرید اوون قسمتی که ویندوز 7 رو انتخاب میکنید در واقع درایورهای همین ویندوز 8
امیدوارم که تونسته باشم دوستان رو راهنمایی کرده باشم",8,0,5,5,5,3,5,4
,,"من هم مثل دوستمون موفق به نصب درایور USB نشدم ممنون میشم اگر کسی در این خصوص اطلاعی داره بیان کنه.",1,0,3,3,3,3,3,2
,,"با سلام خدمت تمام دوستان. با اینکه تمام درایورها را از سایت اچ-پی گرفتم موفق به شناساندن USB PORT نشدم . اگر تجربه موفقی دارید ممنون میشم به اشتراک بگذارید.",0,0,4,4,3,2,3,3
,,"این دستگاه برای کسایی که نیاز به کارهای پردازشی معمولی و نسبتا سنگین دارن ایده آل هست ، پردازنده ی نسل جدید اسکای لیک Core i7 6500U که از سری کم مصرف هست پنج تا ده درصد از مدل قبلی Core i7 5500U (که هر دو به فاصله ی چند ماه در سال 2015 معرفی شدن و مدل 5500 در حال حاضر روی بورس هست) در بنچمارک ها قوی تر عمل کرده و همچنین قابلیت پشتیبانی تا 32 گیگ رم از نوع ddr3l رو داره (5500 تا 16 گیگ رم ساپورت میکنه)
پردازنده ی گرافیکی آنبورد اینتل Intel HD 520 هم به نوعی انقلابی در پردازنده های گرافیکی آنبورد هست قدرت پردازش گرافیکی معادل Nvidia GT 820m رو اراِئه میده و جواب گوی اکثر پردازشی گرافیکی متوسط هست
پردازنده ی گرافیکی AMD R5 M330 هم عملکرد متوسطی داره و یه مقدار قوی تر از گرافیک Intel HD 520 هست و عملکردش مشابه Nvidia GT830m یا Nvidia GT920m هست ...
کاستی های این دستگاه رو میشه تو بدنه ی پلاستیکی البته با کیفیت و صفحه نمایش اچ دی معمولی و نبود نور پس زمینه ی کیبورد دید
اما خرید این دستگاه رو پیشنهاد میکنم ...",6,0,5,4,4,4,4,4
"[""گرافيک عالي بعلافه cpu قدرت مند و بدنه با کيفيت"",""هيچي""]","[""هيچي""]","من این لپتاب رو یک ماه هس خریدم و باید بگم از هر لحاظ عالیه و ویندوز 10 روش فقط خوب کار میکنه. از لحاظ گرافیکی هم عالیه میشه باهاش کارای گرفیکی نسبتن سنگین هم کرد. و باید بگم اگه بخواید بخرین حتمأ بخرین اصلأ شک نکنید. عالیه و در ضمن تو این رنج قیمت فقط همین لپتاپ ا زنظر فنی خوبه. من که ازش راضی ام در ضمن نسخه نقره اش بهتره و. قشنگ تره مشکیش زیادی براقه و قشنگ نشون نمیده",2,1,5,5,5,5,5,5
cpu,"اينکه اچ پيه . صفحه شفاف و ...","با این قیمت و تو همین رنج تنها رقیبی که واسش میبینم lenova ideapad 305 B هست که طبق بنچمارک سایت gpuboss سی پی یوی قویتری داره و صفحه نمایش مات داره ،1 پورت 3 بیشتر داره.
و هم ارزون تره . گرافیکشونم یکیه (هردوشون Radeon R5 M330 )",0,3,4,4,3,3,4,3
"همه چيز عالي","صفحه نمايش ضعيف","من این لپتاپ رو حدود 6 ماه دارم. از همه چیزش راضی هستم فقط صفحه نمایشش ضعیفه و گه گداری صفحه نمایش خاموش روشن میشه و خطا کارت گرافیک میده. البته فکر کنم خطا کارت گرافیک از ویندوز 10 باشه.",0,1,4,3,5,5,3,5
"[""سخت افزار خوب"",""شيک"",""بروز بودن ""]","[""صفحه کليد بد""]","سلام لب تاب از همه لحاظ خوبه اما من کلا یه هفته نبود خریده بودمش موقع تایپ یکی از دکمه هاش کنده شد و بردم گارانتی گفتن چون جدیده لوازمش هنوز نیومده اما میشه موقتا با چب چشبوند که صفحه کلیدش اومد بیار عوش کنیم اما در کل عالیه بلنگوشم خوبه یه سری عزیزان گفته بودن ضعیف از لنوو خیلی بهتره از همه چی بهتره و به نظرم بهترین چیز برای مقابله با مک بوک اپل هست",1,2,3,3,3,3,3,3
"سخت افزار قوي در برابر قيمت","يکم صفحش ضعيفه","من از همینجا خریدم .عالیه. حتی ارزش سخت افزارشم در برابر قیمت خوبه حتما بخرینش .ممنون از دی جی کالا",5,0,5,4,5,3,5,5
[],[],"عالیه فقط همین من کلی گشتم و تو این رنج قیمت از این بهتر نیست",2,0,4,3,4,3,4,4
"cpu قوي","صفحه نمايش ضعيف","دی جی جان پیشنهاد ویژه بزار می خوام هفته ی دیگه سفارش بدم",3,0,3,3,3,3,3,3
,,"لطفا پیشنهاد ویژه",3,0,3,3,3,3,3,3
,,"دوستان من این لپ تاپ رو از همین سایت خریداری کردم
ظاهر لپ تاپ که توی عکس نشون داده این نیست و خیلی زیبا تر و شیک تر هست
سخت افزارش نسبت به هزینه ای که پرداخت میکنید خیلی خوبه
نقاط ضعف:
صدای اسپیکر معمولی(نه عالی/نه بد)
زاویه دید محدود
صفحه نمایش شفاف که البته در این رنج قیمت عادیه
نداشتن پرت VGA
پرت usp3 یکی و usp2 دوتا
همه اینا به کنار دکمه numlock چراغ نداره(این منو اذیت میکنه). البته دکمه های ضروری دیگه یه ال ای دی ملایم و شیک دارن.
نقات قوت :
تاچ و کیبرد عالی
ظاهر زیبا
سخت افزار قوی نسبت به هزینه
باتریشم جدا میشه.",6,0,4,4,5,3,3,4
,,"چیزی که این لپ تاپ نشون می ده به نظر خوب میاد ولی می خواستم بدونم این لپ تاپ به درد برنامه نویسی وب و شبکه و visual C++ می خوره؟ اگه کسی می دونه راهنمایی کنه",2,1,3,3,3,3,3,3
,,"دوستان این مدل و کلا این نسل از cpu های جدید اینتل سازگاری کامل فقط با ویندوز 10 دارند
و یه چیزی هم که باعث تعجب من بود درج اشتباه نام ویندوز 7 به جای ویندوز 8.1 توی سایت hp هست
یه هیچ وجه درایورهای ویندوز 7 برای این لپتاپ موجود نیست و توی سایت اچ پی اون قسمتی رو که نوشته 7 درواقع درایور های ویندوز 8.1 هست
برای استفاده کامل از دستگاه ویندوز 10 رو نصب کنید که هم چیپ گرافیکش کامل فعال باشه
اگر هم نمیخواید از ویندوز 10 استفاده کنید تنها راه نصب کردن ویندوز 8.1 هست و درایوراش هم از همون سایت اچ پی بگیرید اوون قسمتی که ویندوز 7 رو انتخاب میکنید در واقع درایورهای همین ویندوز 8
امیدوارم که تونسته باشم دوستان رو راهنمایی کرده باشم",8,0,5,5,5,3,5,4
,,"من هم مثل دوستمون موفق به نصب درایور USB نشدم ممنون میشم اگر کسی در این خصوص اطلاعی داره بیان کنه.",1,0,3,3,3,3,3,2
