positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"سلام به همه دست اندرکاران دیجی
دوستان من قصد خرید ایپد ایر2 رو دارم و میخوام از دیجی بخرم.اما بخاطر محدودیت هاش یکم دو دل هستم..
اول اینکه ایا ایپد از سیم کارتهای نانوسیم همراه اول یا ایرانسل (شبکه 2g) پشتیبانی میکنه یا نه؟
2. اینکه ایپد ایر 2 به اندروید بلوتوث نمیکنه.میشه از طریق دیگه ای اطلاعات رد و بدل کرد؟مثلا از طریق شرایت و ... از وای فای؟؟؟
3. اینکه ایپد ایر 2 امکان دسترسی به فولدرها رو به ما میده یا نه؟ مثلا پوشه تصاویر یا ...
4. ایا میشه ایپد رو به لپ تاپ وصل کرد با کابل؟ که بتونیم اطلاعات بریزیم در ایپد یا اینکه بعضی اطلاعاتش انتقال بدیم به لپ تاپ ...
و ایا هنگام وصل کردنش برای بازکردنش به نرم افزار خاصی نیاز داره؟ من خودم هر زمان گوشیم با کابل به سیستمم وصل میکنم ممثل یو اس بی میخونتش سیستم
5. از نظر دانلود برنامه ها و نصب نرم افزار در ایران ایپد ایر 2 محدودیتی داره یا نه؟
ممنون از سایت خییییییلی خوب دیجی
ممنون میشم زووود جوابمو بدید.
کسانیکه ایپدایر2 دارن خواهشا سریع جواب بدن.میخوام ایپد ایر 2 نقره ای بخرم.",1,0,0,0,0,0,0,0
,,"سلام دوباره
دوستان چندتا محدودیت دیگه خوندم از اپل از جمله اینکه نمیشه با اپل فارسی تایپ کرد،گوشی فارسی نمیشه،سرعت دانلود از اپ استور اپل پایینه،بلوتوث نداره،نمیتونی مثل گوشیای دیگه کابل بزنی به کامپیوتر و فایل رد و بدل کنی و اینجور چیزا یعنی اینا درسته؟
واقعا نمیشه با ایپد ایر2 فارسی تایپ کرد؟
منوی فارسی نداره؟؟!!!
یعنی اگربخواهیم تنظیماتش تغییر بدیم یا ... همش انگلیسیه؟
و اینکه میگن برای هر برنامه ای که بخوای دانلود کنی باید پول بدی درسته؟
من همشفکر میکنم وقتی از دیجی ایپد بخرم همش باید برای همه چیز پول بدم.
برای ایپد ایر 2 برنامه ای مثل بازار هست که بشه ازش نرم افزار دانلود کرد؟
لطفااا سرییع جواب بدین
دیجی نقره ایش موجود نگهدار لطفا ایپد ایر 2 نسخه 128 گیگ میخوام بخرم رنگ نقره ای
البته اول باید جواب نظراتم بگیرم بعد..",1,1,0,0,0,0,0,0
,,"سلام.بعد از مدتها انتظار بالاخره رنگ نقره ایش موجود شد و من از همین دیجی کالا گرفتمش.اولا تشکر می کنم از مسوولین سایت دیجی که به موقع و سریع اقدام به موجود کردن رنگهای متفاوتش می کنن.ثانیا باید عرض کنم که صفحه نمایشش واقعا عالیه.من قبلش note 2014 سامسونگ داشتم صفحه اش از این یکم درخشانتر بود ولی رنگها و تصاویر این ایپد زنده تر و اقعی ترن.باتریشم موقعی که گرفتم 69% در صد بود که هنوز به شارژ نزدمش.پارت نامبر استرالیاست و برای شارژش باید یک تبدیل جدا هم تهیه بشه.تنها عیبی که منو یکم دلخور کرده نداشتن فلش برای دوربینشه. عزیزان اگه سوال یا نکته دیگه ای بود من در خدمت هستم.ارادتمند.",4,0,5,5,5,5,5,5
,,"دیجی جان لطفا silver رو موجود کن",0,0,0,0,0,0,0,0
,,"با سلام
لطفا دوستانی که این iPad رو دارن بگن که کیفیت صفحه ی نمایشش در چه حدیه؟ مثلا از 10 بهش یه نمره ای بدن
و اگه با تبلت های سری S سامسونگ که AMOLED هست مقایسه ش کنن بگن که چقدر تفاوت دارن؟
مرسی",1,0,3,3,3,3,3,4
,,"لطفا شگفت انگیز بزنید من دو تا میخوام بخرم",4,0,0,0,0,0,0,0
,,"ای بابا همش ناموجوده که...؟!",1,0,0,0,0,0,0,0
,,"چرا خاکستری رو ندارید. رنگ پر طرفداریه. لطفا موجود کنید.",2,0,0,0,0,0,0,0
,,"اگه میشه گلدشو موجود کنید لطفا! من میخوام بخرم",2,0,5,5,4,3,5,4
,,"سلام. بچه های دیجی تصمیم ندارن رنگ نقره ای این مدلو موجود کنن؟ من از کی منتظرم.بابا کارم لنگ مونده نیاز شدید به تبلت با حجم رم بالا دارم. از مدل گری و گلدش خیلی خوشم نمیاد نقره ای شو می خوام که تو جلسات می برم سنگین باشه.خواهشا هر چه زودتر رنگ نقره ای این مدلم موجود کنین.",2,0,5,5,5,5,5,5
,,"اخه معایب ایپد رو زدید نبود حافظه خارجی",2,0,0,0,0,0,0,0
,,"لطفا پارت نامبری که موجود دارید و اعلام کنید",1,0,0,0,0,0,0,0
,,"با سلام این مدل ایپد ایر 2 که 128 سئم کارت خور است ایا پارت نامبر ان اخرش LL/A است و چه رنگی فعلا موجود است ؟ با تشکر از دیجی کالا",1,0,0,0,0,0,0,0
,,"در جواب خانم ساده باید عرض کنم که تبلتها کلا فاقد هندزفری هستن و هندز فری را باید جداگانه تهیه کنی.برای اپل هم همینطور.از برو بچه های دیجی هم خواهش می کنم که رنگ سیلورشو هم هر چه زودتر موجود کنین خواهشا که من خیلی وقته منتظرشم.مرسی ارادت.",1,0,5,5,5,5,5,5
,,"سلام.دیجی جون لطفا نقره ای اش را هم موجود کن.از کی منتظریم بابااا",1,0,5,5,5,5,5,5
,,"آقای سعید موسوی
شما واقعا فکر می کنی اصلی ترین قابلیت یک تبلت ده اینچی اینه که بگیری در گوشت باهاش مکالمه کنی؟ لپتاپ ها قرار است شما را از حمل pcها بی نیاز کنند و تبلت ها شما رو از حمل لپتاپ ها.
من ترجیح می دم سیم کارتی رو که باهاش مکالمه می کنم و شماره اش رو همه دوستا و فامیل هام دارند روی یک گوشی کوچولو باشه که راحت از جیبم دربیارم!!!! نه توی یک آیپد 10اینچی.",1,0,0,0,0,0,0,0
,,"من این تبلت رو سه شنبه 7مهر سفرش دادم و پنج شنبه 9 مهر دریافت کردم(شهرستان)هنوز برای نظر دادن راجع به کارایی ش که خیلی زوده ولی سرعت سفارش تا تحویل خیلی عالی بود از این بابت ممنون دیجی کالا هستم...ویه سوال از دوستان مطلع داشتم که روی این مدل تبلت هندزفری همراهش نیس؟البته برای موزیک وفیلم..میدونم که قابلیت مکالمه نداره",0,0,0,0,0,0,0,0
,,"اصلی ترین قابلیت یه تبلت از نظر شما مکالمه است ؟!!!!
من tab s داشتم . الان هم ipad air 2 .
بدون اغراق میتونم بگم اصلا قابل قیاس نیستن.
Apple خیلی سر تره. تنها ایرادش نداشتن قلم هست",3,0,0,0,0,0,0,0
,,"دیجی جون من نمی خوام پیشنهادویژه اش کنی فقط می خوام تاسال دیگرموجودنگهش داری.
فقـــــــــــط همـــــــــین،همــــــــــــــین.",3,0,5,5,5,5,5,5
,,"وقتی اصلی ترین قابلیت یعنی قابلیت مکالمه رونداره به چه دردی میخوره",1,4,0,0,0,0,0,0
,,"بابا رنگ طلایی اش رو موجود کنید مردیم از بس صبر کردیم",0,0,0,0,0,0,0,0
,,"رنگ مشکی رو موجود کنید لطفا",0,0,0,0,0,0,0,0
,,"لطفا موجودش کنید",0,0,0,0,0,0,0,0
,,"لطفا اگه میش موجودش کنید با پیشنهاد شگفت انگیز",3,0,0,0,0,0,0,0
,,"دیجی کالا چند ماه دیگه امکان داره ایپد پرو رو بیاری ؟ وقتی ایپد پرو رو اوردی قلم و کیبوردشم میاری؟",1,0,5,5,5,5,5,5
,,"دوست عزیز مهمان
تولدت مبارک
صفحه نمایش سامسونگ حالتی دارد که همه رنگ ها را کمی قرمز نشان می دهد. گویی یک شیشه قرمز رنگ روی آن قرار دارد. اما در ایپد رنگ ها کاملا طبیعی هستند.",0,0,0,0,0,0,0,0
,,"چرا داره دوباره هی گرونتر میشه؟",4,0,0,0,0,0,0,0
,,"واقعا تبلت عالیه
بابام قراره برای تولدم بگیره
میخواستم بدونم کیفیت صفحه نمایشش خوبه و به پای سامسونگ میرسه
ممنون میشم اگه پاسخ بدین",1,0,0,0,0,0,0,0
,,"من دارمش بی نظیره فقط تو انتخاب حافظه دقت کنید چون رم نمی خوره",1,0,5,5,5,5,5,5
,,"درود
به شگفت انگیز 64 ش که نرسیدم 128 رو شگفت انگیز کنید لطفا, ممنون.",6,0,0,0,0,0,0,0
,,"سلام. ببخشید لطفا راهنماییم کنید من الان یه نوت2 دارم ولی میخوام یه ایپد یا یه ایفون6 بخرم خیلی مرددم لطفا کمکم کنید",0,0,0,0,0,0,0,0
,,"آقا چرا این تبلت های اپل رو شگفت انگیز نمیکنید خرید کنیم؟؟؟",2,1,0,0,0,0,0,0
,,"iPad air 2 4g 128g 13اینچ کی میاد",1,0,0,0,0,0,0,0
,,"آقای علیرضا شایسته ممنونم از راهنماییتون",1,0,0,0,0,0,0,0
,,"دوستان این تبلت چیز محشریه، اما نقطه ضعف تمام تبلت های اپل لبه هاشه. لبه های تبلت در اثر ضربه به راحتی میپرن که به همین دلیل بهتون پیشنهاد میدم که اگر بیرون از خونه میبرینش قاب بزارین.
البته بقیه جاهاش خیلی قوین، مثلا یه بار از سمت صفحه نمایش از یه متری افتاد رو سرامیک آخ هم نگفت، ولی همونطور که گفتم لبه هاش یکم آسیب پذیر هستند. برای قاب هم یا اصل خود اپل رو بگیرید یا اگر مارک های دیگه میگیرید مطمین باشید که هم سبکه هم محکم. چون من یه دوستی داشتم که بار اول یه قاب belk گرفت(قاب های belk مزخرفن) که بعد سه ماه خورد شد کل گوشه هاش. بار دوم یه قاب ضد ضربه-ضد آب- ضد گرد و غبار- ضد برق و خلاصه ضد همه چیز گرفت که یه مشکل داشت: قاب چهار برابر خود آیپد وزن داشت که دست آدم خرد میشد وقتی میگرفتش. خلاصه یه قاب خوب بگیرید(قاب ها کلا گرونن). محافظ صفحه هم خوبه. خیلی توی محافظ صفحه پول ندید خیلیاشون پول مارک میگیرن، و در ضمن شفاف بگیرید چون خودش تا حدودی کدره نیازی به محافظ صفحه کدر نیست.",1,0,5,5,5,5,5,5
,,"خیالتون راحت کنم من خودم دارم استفاده میکنم بهترین بهترینهاست",1,0,0,0,0,0,0,0
,,"من تب اس واین را دارم. تب اس ارزونترو سبکتر و با قابلیت مکالمه.تب اس بسیار بهتره. من یک ماه پیش با همینقیمت از دی جی خریدم. در کل تب اس را برای دوستان مقیم ایران توصیه میکنم",1,0,0,0,0,0,0,0
,,"دوست عزیز
مطمئنا کسانی که تاکنون تنها از اندروید استفاده کرده اند وقتی با یک سیستم عامل جدید مواجه میشوند نیاز به تمرین و راهنمایی دارند. اگر قرار بود همه چیز دو سیستم عامل شبیه هم باشد چرا افرادی مثل من باید به سمت اپل میرفتند؟!؟!
اما همه محصولات اپل را میتوان به لپتاپ های ویندوزی از طریق کابل usb وصل کرد. شما هرگاه یک دستگاه جدید را به لپتاپ وصل میکنید نیاز به درایور مخصوص آن دارید. برای اتصال محصولات اپل برنامه های زیادی وجود دارد
برنامه استاندارد iTunes است. ولی برنامه هایی همچون iTools و برنامه فوق العاده mobile go نیز به شما کمک میکنند. برنامه تانگبو را نیز میتوانید نصب کنید.
برنامه iTunes دارای قابلیت های زیادی است که متاسفانه بسیاری از افرادی که اپل دارند با همه آن ها آشنا نیستند. مثلا iTunes میتواند فایل هایی را که در درون یک اپلیکیشن ذخیره شده اند به روی لپتاپ کپی کند.",0,0,0,0,0,0,0,0
,,"مژده به دوستانی که از آیپد برای کارهای اداری و تحصیلی استفاده میکنن
نرم افزارهای آشنای Microsoft word و excel قابلیت انتقال فایل از طریق outlook رو اضافه کرده اند که در آخرین ورژن قابل دانلود است
قبلا برای کار کردن مشترک روی یک فایل بر روی آیپد و لپتاپ به صورت مشترک تنها میشد از نرم افزار Polaris office و ساخت درایو مجازی بر روی لپ تاپ استفاده کرد",0,0,0,0,0,0,0,0
,,"دوستان عزیزی که سامسونگ رو به این تبلت ترجیح میدین، خوب برین سامسونگ بخرین، کسی مجبورتون نکرده که آیپد بخرید!...
من از خریدش خیلی راضیم و جیل برک هم کردم و دارم حالشو میبرم",2,0,5,5,5,5,5,5
,,"سلام دوست عزیزی ک راهنمایی خاستی
پیامک نداره و نمی شه تماس گرقت. از طریق شبکه های اجتماعی میشه چت کرد و تماس گرفت
6 پلاس تلفنه و همه ی قابلیت ها رو داره ولی ایپد یه تبلته ک اندازه ی صفحش برای من مهم بود و بین اون و ایفون ایپد رو انتخاب کردم در ضمن از بین برنامه های اجتماعی ایپد با واتس اپ نیز مشکل داره در حالی ک ایفون هیچ محدودیتی در این زمینه نداره
در خصوص usb خوردن .... فقط از فلش های مخصوصی پشتیبانی میکنه ک میتونی جدا بخری ک بهش میگن iflash drive ک میتونی یه سرچ بزنی راج بش اطلاعات کسب کنی راج ب تبادل اطلاعات بین اندروید و ای او اس فقط بلوتوث نداره ولی میتونی از طریق نرم افزارهای جانبی مث zapya و share it خیلی راحت تر و سریع تر این کار رو انجام بدی
موفق باشید",1,0,4,5,3,5,5,2
,,"سلام من بین این و آیفون 6 پلاس موندم خوشحال میشم کسی راهنماییم کنه",2,0,0,0,0,0,0,0
,,"سلام دوستان.من تا حالا با ای او اس کار نکردم . و میخواستم ایر 2 رو بخرم ولی از بعضی ها شنیدم که محدودیت هایی داره مثل اتصال برقرار نکردن با usb (برام خیلی اتصال به usb مهمه )و این که نمیشه از گوشی یا تبلتای اندروید فایل گرفت و.. و یچیزایی هم راحع به جلبریک شنیدم . بدجور موندم سر دوراهی . میخواستم اگه واقعا کسی ایپد داشته یا اطلاعات دقیقی داره بگه دقیقا محدودیتای ایپد چی هستن و ایا میشه حلشون کرد یا نه ؟",0,0,0,0,0,0,0,0
,,"نقره ای و موجود کنید",0,0,5,5,5,5,5,5
,,"بابا GALAXY NOTE 10.1 EDITION 2014بدرد نمی خوره خیلی لگ داره و گیر می کنه . بعضی از بازی های سیستم عامل دیتای سنگین داره ولی باز آیپد بازی هاش دیتا نمیخواد .آیپد پردازنده ی قوی داره درسته پیامک نداره و نمی شه تماس گرقت. از طریق شبکه های اجتماعی میشه چت کرد و تماس گرفت.",1,0,5,5,5,5,5,5
,,"از نظر هنگ الان بنده آیپد 3 دارم asphalt 8لگ نمیزنه ولی شاید تو صفحه عوض کردن (بین دویست و خورده ای اپلیکیشن) یکم مکث کنه ولی مطمئن باش تا چهار سال هیچ لگی نخواهی دید",0,0,0,0,0,0,0,0
,,"سلام خدمت دوستان
بچه ها لطفا کمکم کنید من بین تب اس و ایر2 موندممن واسه بازی و سخت افزار میخوام که اصلا هنگ نکنه
موفق باشید",0,0,0,0,0,0,0,0
,,"دوست عزیز اقای مهدی رضایی قلعه تکی
بنده نیز همینو عرض کردم
بنده بعد از روزهای نخستین تولید ایپد 3 اونو تهیه کردم و ب تازگی هم همین محصول رو ک مشاهده میکنید خریداری کردم
منتهی دوستمون اقای احد شکری فرمودند ""در جواب بعضی از دوستان لازمه بگم که بعد از نصب سیم کارت قابلیت ارسال پیام کوتاه رو داره""
و من ازیشون سوال کردم تورو خدا اگر همچین قابلیتی داره ب بنده هم بگن چون بعد4 سال هنوز نتونستم پیداش کنم",1,0,4,5,3,5,5,2
,,"منتظر رنگ خاکستری هستم لطفا موجود کنید.... ممنون",2,0,0,0,0,0,0,0
,,"دوست عزیز علیرضا شایسته
همانطور که در مشخصات هم میبینید این تبلت sms ندارد
نرم افزار imassage تنها برای دادن مسیج بین افرادی است که اپل آیدی دارند و شماره تلفن نمیگیرد
شما تنها میتوانید با استفاده از سیمکارت به اینترنت وصل بشوید",1,0,0,0,0,0,0,0
,,"احد شکری
سلام ... بنده سیمکارتو فعال کردم وفقط ای مسیج داره ... من نمیتونم باهاش پیامک بدم باید چکار کنم ؟",2,0,4,5,3,5,5,2
,,"دوست عزیز امیر احمدی
وجود هاله در اطراف صفحه نمایش اصلا طبیعی نیست
کاش همون روز اول که خریدید با دیجیکالا تماس میگرفتید
با یک متخصص تماس بگیرید",1,0,0,0,0,0,0,0
,,"سلام دوستان ، من این تبلت رو به تازگی خریدم و باید بگم که اولین تجربه من در کار کردن با IOS هست که خیلی هم برام جذاب و دوست داشتنیه ، اما یک چیزی باعث نگرانی من شده که نمیدونم بجا هست یا نه ، وقتی که یکی از عکسهایی رو که زمینه سفید داره به عنوان تصویر زمینه میذارم احساس می کنم که از دو طرف صفحه نمایش دو هاله خیلی کمرنگ یکی سیز رنگ و دیگری صورتی مشخصه ، یعنی زمینه کاملا سفید نیست ، البته این مسئله در بقیه پنجره هایی که زمینه سفید دارن هم مشخصه ، خلاصه نمیدونم این یک ایراد مربوط به صفحه نمایشه یا نه ، لطفا اگر کسی میدونه راهنماییم کنه.",1,0,0,0,0,0,0,0
,,"فقط اگه پولشو داشتم...",2,0,4,4,4,5,5,4
,,"باسلام خدمت دوستان من اولین باری هست که میخوام با ای او اس اشنا شم راستش گوشی خودم گلکسی نوت3 هست ازش متنفرم فقط هنگیه ولی با این مطالبی که در دیجی کالا خودم ببخشید اینو میگم ولی فکم افتاد واقعا ایپد عالیه من تا الان میخواستم تب اس بخرم تا دیدم پسرخالم خرید والان پشیمونه داره میفروشه ازش نمیخرن نظرم عوض شد میخوام ایر 2 128 بخرم واگه روزی 1ملیاردم پول ایپد بشه هر نسلی بیاد میخرمش عالیهه",1,0,0,0,0,0,0,0
,,"تبلت ایپد ایر 2 تبلت بسیار خوش تیپ و با کلاسی هست الان با معرفی گلکسی تب اس 2 بعضی از افراد فکر میکنند تب اس 2 با ظرافت 5.6 میلی متر وایپد ایر 2 با6.1 میلی متر از ایر 2 بهتر هست ولی این از نظر من اشتباست چون ایر2 از لحاظ سخت افزاری نرم افزاری وکیفیت ساخت بهتر از گلکسی تب اس 2 هست هرکی موافقه + بکوبه",8,0,0,0,0,0,0,0
,,"پارت نامبر دستگاه من cl/a هست ک مال کاناداست
البته از دیجیکالا نخریدم ...باید عرض کنم اره اقای امیر مسعود زیبا شما درست میفرمایید اینم یه تفسیر خوبه ک همه ی مدل ها راضی کننده ان و با اومدن مدل جدیدتر کسی مدل قدیمیشو حاضر نیست کنار بزاره درحالی ک سامسونگ دارها با اومدن مدل جدیدتر از مدل قدیمی زده میشن ... من محدودیتاشو قبول دارم ولی ای کاش قابلیت پیامک و مکالمه هم بهش اضافه میشد",2,0,4,5,3,5,5,2
,,"ایپد ایر زرد یاgoldاصل امریکا و دارای شارژدهی بهتر و المینویم محکم و سبکتر خاکستری و مشکی است به نظر من gold بهترینه!!؟",0,1,5,5,5,5,5,5
,,"من که پول خریدشو ندارم وگرنه حتما می خریدم",4,0,5,4,5,5,5,3
,,"در مقابل، درآمد حاصل از فروش iPad همچنان با کاهش مواجه بوده و اپل تاکنون نتوانسته این نقطه ضعف را با چیز دیگری جبران کند. طبق گزارش منتشر‌ شده، در سه ماهه اخیر تنها 10.9 میلیون دستگاه iPad به فروش رفته که در مقایسه با iPadهای فروخته‌شده در مدت مشابه سال گذشته (13.3 میلیون دستگاه) با 18 درصد کاهش همراه بوده است. این ششمین فصل متوالی افت فروش iPad محسوب شده و به همین دلیل اپل از ادامه این روند ابراز نگرانی کرده است. حتی پس از شروع همکاری اپل با IBM در جهت ترغیب بیشتر کارمندان شرکت‌ها و ادارات به استفاده از تبلت‌ها، این امر هنوز محقق نشده است. شاید علت افت فروش iPad این باشد که کاربران ترجیح می‌دهند به جای خرید iPad جدیدتر، تبلت خود را نگه داشته و در عوض آیفون‌هایی با صفحه بزرگ‌تر را برای خرید انتخاب کنند. اپل امیدوار است عرضه iPad Pro، با صفحه بزرگ‌تر، در پاییز امسال راه خروج iPad از بحران را هموار کند.",2,0,4,5,3,5,5,2
,,"آقا این هدیه ای که گذاشتین عملا به هیچ دردی نمی خوره آخه اشتراک تلویزیون برای ما به چه دردی می خوره خواهشا سیمکارت 4G بذارید وسه هدیه که حداقل با خریدی که می کنیم ربطی داشته باشه و بشه ازش استفاده کرد",17,0,5,5,5,5,5,5
,,"مژده به کسانی که با تایپ فارسی مشکل دارند
بعد از بارها و بارها نامه نگاری هزاران نفر از جمله خودم، نرم افزار Microsoft office بالاخره تایپ فارسی و عربی را اصلاح کرد. البته اول باید یک صفحه کلید فارسی را با مبلغی اندک از سایت سیبچه دانلود و نصب کنید.",0,0,0,0,0,0,0,0
