positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
"کلا خوبه","واقعا نداره","تبلت تازه به دستم رسید رنگ سفید رو سفارش دادم عالیه ؛بسیار شیک ،سبک و با کیفیت
سرعت خوبی داره با این قیمت بهترینه از دیجی کالا ممنونم و از خریدم عینه همیشه راضیم
در ضمن کیفیت صفحه نمایش بسیار خوبه و برای کار های روزمره و وب گردی بی نظیره
از دیجی میخوام که خش گیر جدیدی بیاره برای این تبلت اخه این که اوردی خیلی ضخیمه لطفا موجود شه با تشکر فراوان.",4,1,3,3,3,3,3,3
"کلا خوبي بيشترم ازش توقع نميره","جاي سيم کارتش","این که سیم کارتش از روی خودش جا نداره بیاد بیرون و این که هر دفعه باید درشو باز کنی یا ذره شاید مشکل ساز باشه
بقیه خوبه هم سیمش هم اس دی کارت
جاش بده",2,2,5,5,4,5,4,5
,,"تبلت بسیار خوبی است فقط بسیار سنگینه دست رو خسته میکنه.",0,3,3,3,3,3,3,3
,,"تو این رنج قیمت از نظر کیفیت ساخت و کارایی حرف نداره.",4,2,5,5,4,4,5,3
"همه چي","صفحه نمايش","با توجه به قیمتش واقعا عالیه حتی شاید هم فراتر از عالی",4,2,5,3,5,5,4,3
,"من نديدم","1سالی میشه خریدم ...دیدم دوباره آف خورده گفته بگم بهتون که واقعا تبلت خوش ساخت خوش دست و باکیفیتیه.
بهترین سایزو داره نه کوچیک نه خیلی بزرگ",4,3,5,5,4,4,4,4
,,"تبلت بسیار خوبیه برنامه ها رو راحت اجرا میکنه بازی ها یی که سنگین نیستن رو عالی و روان اجرا میکنه و همچنان داره از طرف ایسوس ساپورت میشه لمس و تاچ خوب کار میکنه باتری دوروز نگه میداره اینترنت نسل جدیدم ساپورت میکنه کل پیشنهاد میکنم الان که تخفیف ویژه هست از دست ندید",4,1,4,4,5,4,5,4
"زيبايي
کيفيت
مقرون به صرفه بودن","کيفيت دوربين که البته اصلا مهم نيست","سلام، از دیجی کالا خریدم و بسیار راضی هستم . برای وسایل جانبی هم تو تعطیلات طبقه سوم علاالدین کیف و گلسش رو پیدا کردم.
قابل توجه اون دوستی که گفته بود فایلهای آفیس رو باز نمیکنه:
برای باز کردن هر فایل با پسوندهای مختلف نیاز به نرم افزار مخصوص هست که مشکل شما با نصب نرم افزار Kingsoft Office حل میشه.",3,1,5,5,5,4,4,4
"سيم کارت 4g
رم بالا",ندارد,"قبل از عید گرفتم و تا الان راضیم و بی نقص بوده",7,2,5,5,5,5,5,3
,"دوربين اصلي عکس با کيفيت نداره","واقعا نسبت به قیمتش , عالی هست .من دو ماه که خریدم ازش کاملا راضی هستم",8,2,3,3,3,3,3,3
"همه جاش","هيچ جا","عالیییییییی حتما بخرید",9,4,5,5,5,5,5,5
همچي,نداره,"بی نظیره بی نقص بسیار عالی . حرف توش نیست . در خریدش شک نکنید",6,1,5,3,4,5,5,4
"همه چيزش عاليه.",ندارد,"در تاریخ 6/1/96 سفارش دادم 8/6/96 به دستم رسید. از همه نظرخوب است ولی ای کاش دیجی کالا مثل لپ تاپ هاش کیف و کاورش هم می داد.",5,4,4,4,5,5,4,4
"زيبا. سخت افزار بالا . ظريف. خوش دست
سبک",ندارد,"تبلت بسیار خوب.و به صرفه ایی هستش. حدود 1 ماهه از دیجی خریدم. هیچ نقطه ضعفی ندیدم. ایسوس برند خوبیه. دومین باریه که ایسوس میخرم و راضیم.",4,2,5,5,5,5,5,3
"سرعتش عاليه.","باطري زود تمام ميکند.","خیلی خوبه .
فوق العاده است.",5,3,5,5,5,5,5,5
"ارزش بالا درمقابل هزينه اي که کردم","عدم پشتيباني از move to sd card","تبلت خیلی خوبیه ازدی جی،کالا گرفتم فقط یه مشکلی دارم پاور پوینت و ورد و اکسل رو باز نمیکنه کسی میتونه راهنماییم کنه چع بزنامه ای دانلود کنم؟
از پلی استور وبازار چیزی نتونستم بدست بیازم
خواهشا اگرکسی میدونه راهنمایی کنه",5,1,3,3,3,3,3,3
"طراحي زيبا. سرعت پردازش وام بالا","لوازم جانبي. نوتيفيکيشن لايت ندارد.","سلام. من الان سه هفته ای هست که این تبلت رو خریدم. بیشتر برای کتابخونی استفاده کردم. ولی وقتی هوس بازی کردم بازیهایی که اجرا کردم کاملا بدون هنگ کردن اجرا کرد. کیفیت صفحه نمایش کاملا عالیه. دوربین و سلفی معمولی که البته برای تبلت کافیه. یک بدیش هشدار دایم برای آپدیت هست که البته من بهش توجه نمیکنم.دو بدی جزیی دیگه نداشتن چراغ نوتیفیکسشن و نبود لوازم جانبی در دسترس که بنظر من اصلا مهم نیست.هنگ و ری استارت نداره فقط یکبار توی این سه هفته ری استارت کرد. باتری کاملا عالیه و اگر فقط بهش سر بزنید راحت یک هفته دوام داره. اگرچه اندرویدش به نظر من به روشنی اندرو سامسونگ نیست. ولی من هیچ ضعف قابل ملاحظه ای براش نمیبینم اگر تصمیم به خریدش دارید یک لحظه هم شک نکنید. بابت نظرات دوستان عزیزم ممنون که منو متقاعد کرد این تبلت خوب رو بخرم.",6,2,5,5,5,5,5,5
"همه چي",هيچي,"تبلت عالیه قبل از عید خریدم تا حالا ک راضی بودم تبلت نرم و رونیه
عالیه شک نکنید بگیرید",3,1,5,5,5,5,5,5
,,"من تازه سفادش دادم هنوز نرسیده دستم اما خیلی ازش تعریف شنیدم امیدوارم همینطور باشه وقتی استفاده کررم حتما تجربمو میگم",3,2,3,3,3,3,3,3
"کارکرد روان و بدون لگ داره","دوربين,که البته ا ز تبلت و مخصوصا با اين قيمت انتظاري نبايد داشت.","اگه میخاید کارکرد تبلت خیلی روان بشه از قسمت quick setrings نرم افزار autostart manager رو باز کنید و هر چنتا که میتونید نرم افزار هارو انتخاب کرده و غیرفعال کنید, تا حدی که تبلت با حدود 40 برنامه نصب شده,حدودا 1.3 گیگ از دو گیگ رم را خالی نگه میداره",2,2,4,4,4,4,4,3
"زيبايي امکانات و قيمت","سخت پيدا شدن گلس و کيف بخاطر جديد بودن","بعد از کلی تحقیق و بررسی این تبلت رو از دیجی کالا خریدم و الان دارم باهاش نظرم رو می نویسم. از همه نظر ازش راضیم.",1,2,5,5,5,4,4,4
,,"سلام
چند روزه که این تبلت دستم رسیده، ممنون از دیجی کالا، به خاطر دقت و سرعت در ارسال
تبلت خوبی نیست، نخرید، سرعتش پایینه
اگه می‌تونید سیصد، چهارصد بذارید رو قیمتش مدل 4G ram بخرید. این تبلت سرعتش از گوشی با رم 1 هم پایین تره. دوربینش هم اصلأ خوب نیست.
باتریش بد نیست
در کل کار راه اندازه، ولی کند بودنش رو اعصابمه",6,7,1,3,2,2,3,3
,,"با سلام. نسبت به قیمت تبلت مناسبی می باشد.",3,2,4,4,3,4,3,3
"باطري با بازده مناسب در کارکرد هاي مختلف
صفحه نمايش باکيفيت
کيفيت مناسب صداي اسپيکر
سخت افزار قابل قبول
کيفيت ساخت","تا الان مشکلي در زمينه سخت افزار و نرم افزار نديدم
تنها نقد من مربوط به نبودن otgو هدفون همراه تبلته","من با تحقیق این تبلتو گرفتم به نسبت قیمت از هر نظر عالیه
به دوستان خرید این محصول رو پیشنهاد میکنم
این نقد رو هم دارم با تبلت مینویسم.
در پایان هم از دوستان دیجی کالا تشکر میکنم
سال نومبارک
پیروز باشید",2,0,5,5,5,5,5,3
"بد نيست",,"حتما بخرید",9,4,3,3,3,3,3,3
"خوش دست
سرعت خوب","دوربين ضعيف","تنها ایرادی که بهش برخوردم ولی مطمئن نیستم مشکل از تبلت باشه یا نرم افزار، این که موقعی که تو تلگرام ویس فرستاده میشه و میخام اجرا کنم تبلت هنگ میکنه",6,11,4,4,4,4,4,4
,,"این تبلت تبلت خوبی نیست",6,53,0,0,0,0,0,0
"کيفيت صفحه نمايش بالا صفحه نمايش هشت اينچي کيفيت صداي بالا داشتن اينترنت 4g با سرعت بالا","نبود لوازم جانبي","سلام ببخشید میخواستم یه سوال بپرسم ازتون من یه دو روزه این تبلتو خریدم هیچ مشکلی نداره ولی توی تنظیمات قسمت باتری میرم میزنه وای فای در حال اجرا ولی این درحالیه که وای فای تبلتم خاموشه و از باتریه تبلتم شارژ میره میخواستم ازتون بپرسم شما هم همچین مشکلی دارید",10,1,3,3,3,3,3,3
,,"این محصول سه روزه به دستم رسیده . هم طراحی زیبایی داره و هم امکانات . من دو سال قبل برای پسرم 7اینچ خریده بودم که تاچ ان شکست و تاچ اون با تعویض دیگه مثل قبل کار نکرد و برای اینکه ازش راضی بودم دوباره همین برند رو خریدم.",12,1,5,5,5,5,5,5
"سخت افزار مطمئن
رم مناسب به نسبت قيمت
وضح تصوير فوق العاده","نديدم تا الان","سلام
به نسبت قیمت در تبلتها این نوع مدل فوق العادست.
اگر قصد خرید این محصول رو دارید شک نکنید.
متاسفانه به دلایلی تبلت بدون نام و نشان خریده بودم با کلی تحقیق بلاخره به این نوع مدل رسیدم...
و از بازار خریدم.
همون طور که در بالا (نقاط قوت) نوشتم ... تبلت مناسبی برای مطالعه و حتی بازی کردن با کیفیت بالا هست.
امیدوارم با دقت تبلت یا هر جنس الکترونیکی بخرید و اشتباه اول من رو نکنید.",11,2,5,5,5,5,5,5
"صفحه مناسب
امکانات مناسب","تا کنون مورد خاصي مشاهده نکرده ام.","با سلام
بنده حدود 10 روزی است که 2 عدد از این تبلت از طریق دیجی کالا خریداری کردم.
در طول این مدت خیلی راضی بوده ام.
خیلی دنبال تبلت بودم و نهایتاً به این مدل و با این مشخصات رسیدم.
به نظرم چنانچه برای انجام کارهای روزمره میخواهید کارتان را راه میندازد.
با آرزوی موفقیت روزافزون برای دیجی کالایی های عزیز",12,1,5,5,5,5,5,5
"کيفيت صفحه نمايش با توجه به قيمت
عملکرد لمسي (تاچ) خوب
طراحي زيبا
پشتيباني به روز رساني
ارزش خريد بالا","مدت زمان شارژ","در این محدوده قیمت و با این امکانات از جمله 4G ، میشه گفت انتخاب مقرون به صرفه ایست برای وبگردی ، شبکه اجتماعی وحتی بازی های فکری!",7,1,4,3,3,3,3,3
"صفحه نمايش.کيفيت ساخت.سرعت.",نديدم,"تبلت خوبیه یعنی عالیه",8,1,5,5,5,5,5,5
"جنس بدن خوب
خوش دست","کيفيت پايين دوربين","سلام بهمه
به نسبت سایزش بسیار خوش دسته و برای انجام کارهای روزمره بسیار عالیه",10,1,3,4,4,4,4,3
,,"اول از دیجیکالا تشکر میکنم بخاطر خدمات بی نظیری که داره. واقعا دمت گرم. جزو قابل اعتمادترین شرکت های ایرانیه به نظر من. من این تبلتو 3 روزه گرفتم الانم دارم با خودش تایپ میکنم. تا الان که کاملا از خریدم راضیم.کمی نگران رزولیشن پایین صفحه بودم (البته تو این رنج قیمت همه همین رزولیشن رو دارن مگر این که تبلت خیلی قدیمی باشه) ولی خوب برای استفاده روزمره خوبه مخصوصا که رنگهارو خوب نشون میده و روشنایی خیلی خوبی داره. از لحاظ ظاهر هم عالیه. بزرگترین نکته مثبتش هم نرم افزاریه.اندروید 6 با رابطه کاربری خیلی خوب و کاربردی و روان. باترشم کاملا راضی کنندست. خلاصه از خریدم راضیم و لذت میبرم از این تبلت. توی این رنج قیمت حتما پیشنهاد میدم بهتون.",6,1,4,5,4,2,4,4
"کيفيت صفحه نمايش . باتري . خوشدست . زيبا . قوي . ...",نداره,"تو این رنج قیمت و کلا تبلت زیر 1 تومن بهترین گزینه اس.باتری عالی . صفحه نمایش حرف نداره.آسفالت 8 هم روش اجرا کردم بدون گیر کردن اجرا میشه. از هرنظر عالیه",15,2,5,4,4,5,4,5
"سخت افزار قدرتنمد نسبت به قيمت
قابليت هاي پيشرفته
نسبت به قيمت عاليه
خيلي شيک و خوش دست",,"سلام
من حدود 6 ماهه این تبلت رو از دوستان هدیه گرفتم
به نظر یک تبلت فوق العادست و واقعا باید قیمتش بیشتر از اینا باشه اگر قصد خریدش رو دارین شک نکنید و حتما بخرین
راجع به دوربین هم میتونم بگم که اصلا نگران نباشید ضعیف بودن دوربین تو تبلت عادیه و معمولا برند های تولید کننده تمرکزشون رو روی دوربین تبلت نمیزارن چون دوربین تبلت به کار نمیاد و کسی برای استفاده از دوربین دنبال خرید تبلت نمیره حتی تبلت هایی با قیمت خیلی بالاتر دوربین خوبی ندارن و این تبلت دوربینش تا حدی راضی کنندست
قابلیت هاش حرف نداره یسری قابلیت هایی داره که واقعا تو این رنج قیمت داشتن چنین مواردی عجیبه
حتما این تبلت رو خریداری کنید.",11,2,5,5,5,5,5,5
"تبلت خوبيه","متورم شد","دو تا خریدم بعد از چهار ماه یکی هنوز خوبه ولی اون یکی باد کرد و متورم شد و صفحه شکست
گارانتی آوات هم میگه اگه ظاهر تبلت عوض بشه شامل گارانتی نمیشه",7,8,3,3,3,3,3,3
"از هر لحاظ ممکن يه تبلت عالي با اين رنج قيمت",نداره,"خیلی خیلی عالیییه ، ممنونم از دیجی کالا",10,2,4,5,5,5,5,5
,,"واقعا با توجه به پولی که میدی ارزش خرید داره",8,1,5,3,5,5,4,3
"سخت افزار قوي _ تا چ قوي - کيفت صفحه عالي_باتري عالي","فقط دوربين باکيفيت نيست","من این تبلت رو خریدم و تا حالا راضی هستم",10,0,5,5,5,5,5,5
,,"حرف نداره عالیه نسبت به قیمتش",7,2,5,5,5,5,5,5
"سرعت عالي-کيفيت صفحه نمايش نسبتا خوب-تاچ عال","دوربين زير خط فقر-صفحه نمايش معمولي-نگه نداشتن شارژ-فرکانس پرندازه مرکزي خيلي پايين هست","دوربین زیر خط فقر هست یعنی یاد دوربین های VGA میندازه آدمو.اصلا شارژ نگه نمیداره-با هر پلیری امتحان کردم عشقی کار میکنه برای خوندن فایل از otg.نمیدونم این مشکل رو فکر کنم اکثر اونایی که اندروید 5 یا6 دارن توجه کردن توی بخش تنطیمات بخشapps گزینه move to sd card یا همون انتقال برنامه یا بازی به حافظه جانبی وجود نداره.ولی شارژ رو اصلا نگه نمیداره وهمون گزینه انتقال برنامه به حافظه جانبی و دوربین وحشتناک ضعیف.من خودم از طرفداران ایسوس هستم ولی نقاط ضعف این تبلت غیر قابل چشم پوشی هست.کیفیت صفحه نمایشش هم متوسط رو به بالا هست.",4,25,4,3,3,3,3,3
,"رم پايين","من جن روزه دارم و خیلی ازش راضیم",5,5,3,3,3,3,3,3
,,"سه ساله تبلت ایسوس یه مدل دیگه دارم تا الان باهاش مشکلی نداشتم خیلی هم استفاده میکنم به نظر من ایسوس از هر نظر که بگی عالیه",15,2,5,4,4,4,4,3
"تبلتي بسيار عالي،به همه عزيزاني که در اين رنج قيمت تبلت مي خواهند بخرند زن پد8اينچي را پيشنهاد ميکنم. ايسوس يکي از بهترين شرکت هاي سازنده تبلت است.کيفيت صفحه نمايش و اسپيکر هاي قوي دارد. من از ديجي کالا بسيار متشکرم و آرزوي سلامتي و سربلندي براي تمام دست اندرکاران آن دارم.","اصلا نقطه ضعفي نمي توانيد پيدا کنيد.","حتما این تبلت را بخرید حتما",9,1,5,5,5,5,5,5
"کيفيت نمايشگر خوب
تقريبا در مولتي تسکينگ کم نمياره البته اگر کاربر حرفه ايي نباشين(گيمر و...)
باتري تقريبا يک روز و نيم به کاربري عادي من جواب داد
کيفيت بدنه با اينکه پلاستيک هست ولي حس خوبي منتقل ميکنه","دوربين نه چندان خوب (البته بيشتر تبلت ها دوربين جالبي ندارن)","با خرید سه نسل از تبلت های ایسوس توی خرید این تبلت هم شکی نداشتم، مطابق تمام محصولات ایسوس یک جنس با دوام و پر سرعت به دستتون میرسه...فقط و فقط تنها ایرادش اینه که مثله برندهای دیگه لوازم و کیف و کاور براش به راحتی پیدا نمیشه، طبق تجربه خرید این دفعه ام که از مرکز تامین کالای دیجیتال ایران خریدم دو هفته طول کشید تا فاکتور رو به دستم برسونن، حتما از خود دیجی بخرین و یه نکته ایی هم که هست اینه که یه مشکلی توی تبلت های ایسوس هست اونم اینه که گاهی اوقات با کلید قفل اصلا صفحه از قفل درنمیاد و معمولا این مشکل با آپدیت حل میشه (حالا من منتظر آپدیت بعدیشم تا ببینیم حل شده یا نه)",10,1,4,4,4,4,3,3
"باطرى طراحى کىفىت صفحه نماىش","کمبود لوازم جانبى","توى اىن رنج قىمت بهتر از اىن تبلت نمىتونىد پىدا کنىد فقط تنها مشکلى که وجود داره لوازم جانبىش هست که سخت پىدا مىشه و متاسفانه توى دىجى هم نىست",10,2,5,4,3,2,4,3
"رم
صفحه نمايش
تاچ قوي",دوربين,"تبلت خیلی خوبیه حتما بخرید پشیمون نمیشید بازی هارو به خوبی و روان اجرا میکنه",8,2,5,3,3,3,3,3
"طراحي زيبا
تاچ قابل قبول
صفحه نمايش با کيفيت",دوربين,"من برای تبلت گرفتن خیلی تحقیق کردم و به این نتیجه رسیدم برای گرفتن تبلت تو این رنج قیمت بهترین انتخاب Asus, البته این نظر شخصی منه اگر از محصولات ایفون فاکتور بگیریم, اگر خواستید لب تاب بگیرید اصلا شک نکنید لنوو بهترین انتخابه, اگر خواستید گوشی بخرید سامسونگ و ال جی بهترین انتخاب ها هستن و اگر خواستید تبلت بگیرید قطعا Asus بهترین انتخاب شما میتونه باشه, تاچ فوق العاده ,کیفیت صفحه نسبت به 8 اینچ بودن این تبلت, صدای قابل قبول اسپیکرها و رم دو که تو این رنج قیمت این تبلت و بهترین انتخاب تو این رنج قیمت میکنه, امیدوارم نظرم مفید واقع بشه در تصمیم گیریتون.",15,15,5,5,4,5,4,3
"4g و صفحه با کيفيت نسبت ب قيمت مناسب","سخت تعمير ميشه","من زنپد 8 داشتم تاچش شکست و تا الانم کسی نتونسته از گوشی فروش های مختلف درستش کنند و دیگ از ایسوز پشیمونم و دیگ غیر ممکنه طرف ایسوز برم",3,17,5,5,5,3,2,3
,,"عالیه من راضیم",6,3,3,3,3,3,3,3
"سرعت بالا",,"قبل خریدن همش به تراکم پیکسلی پایینش فکر میکردم چون گوشی خودم آیفونه و تراکم خیلی بالاتری داره, عددشو که مقایسه میکردم احساس میکردم واقعا خیلی بیکیفیته! تا این که تو بازار از نزدیک دیدمش و واقعا مجذوبش شدم نور و کیفیت فوق العاده ای مثل آیفون نداره ولی میشه گفت که خوبه یا شاید خیلی خوبه و اصلا مشکلی نداره و از اونجایی که اون روز دیجی هم این کالا رو موجود نداشت بلافاصله خریدم
واقعا پیشنهادم اینه کارشناسای دیجی نمونه عکس دوربین های موبایل و تبلت رو در سایت بارگذاری کنن و در بحث کیفیت تصویر و نور صفحه نمایش چقدر خوب میشه با نمایش یک عکس ثابت در نمایشگر و تصویر برداری با فاصله ثابت از تمام موبایل ها و تبلت ها تصاویر واقعی از کیفیت تصویر که یک تبلت یا موبایل داره نمایش بدید, اینجوری میشه مقایسه کرد.",16,2,5,5,5,5,5,3
