positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
"طراحي فوق العاده
امکانات عالي
کيفيت صفحه فوق العاده
سرعت بالا اومدن در بالاترين سطح
اسکن چهره فوق العاده ک بايد خودتون امتحان کنين تا بفهمين","داغ کردن بي مورد
داشتن باگ","سلام
من این کالارو همون اول ک ب بازار ایران اومد تهیه کردم و چند بار توسط گارانتی تعویض تعویضش کردم به علت نقض داشتن بعضی موارد
اینا به کنار
چون مایکروسافت برای عرضه این محصولش خیلی عجله کرد و همه هم میدونیم اینو به خاطر همین باگ های زیادی داشت اوایلش
ولی بعدش هر دو هفته ی بار آپدیت میداد و با داشتن ویندوز اصل خودش آپدیت میشد ک تا الان تمام مشکلاتش برای من برطرف شد جز 1 موردش اونم رو حالت sleep هست ک کمی اذیت میکنه و صفحه روشن نمیشه ک مجبوری دکمه پاورو نگه داری تا خاموش شه،این مشکلات به کنار من کارم طراحی گرافیکه و برنامه نویسی،باید بگم ک این تبلت بینظیر واقعا برای کار کردن با برنامه فتوشاپ ک با داشتن مداد قدرتمندش دیوونه کنندس اگه ی طراح باشی این حرفمو بهتر میفهمی
این تبلت قیمت کمی نداره ک واسه سرگرمی بخوای بخری ،اگه واقعا نیاز داری برای جا ب جاییش و به کارت میاد بگیر ک خیلی راضیتون میکنه
کیفیت این تبلت حرف نداره من مک ایر دارم و کیفیتش با این خیلی متفاوته و مک به پای این نمیرسه (خودتون حتما امتحان کنین) سرعت بالا اومدنش حرف نداره واقعا و با جرئت میشه گفت هیچ لپتاپی حتی اپل به سرعت بالا اومدن این نمیرسه و تو تست مقایسه قدرت و سرعت سرفیس 50% برتری داشته
در کل من ی برنامه نویس و طراح هستم و با جرئت میگم ک واسه هم شغلا و هم رشته های خودم بهتر از این نمیتونه باشه :)
دوستانیم ک نظرات منفی دادن معلومه از بی تجروبیشونه و این تبلتو واسه بازی گرفتن
دوستی ک میگی icon هارو کوچیک نشون میده : خب معلومه full hd انداختی زیر دستت با صفحه کوچیک,با دوتا سرچ تو گوگل میتونی رزولیشن هر برنامه ای ک کوچیک نشون میده رو پاییت بیاریو درست کنی//مثلا فتوشاپ باید بری به این مسیر --> edit-preferences-experimental features و گزینه 200% high-density display رو انتخاب و برنامرو ببندیو باز کنی میبینی ک کاملا اندازش درست شده.
دوستی ک میگی باطریش خیلی کمه؟:من با سنگین ترین برنامه های 3D مکسو طراحیو ویژوال تا 5 ساعت کار میکنم و برای فیلم دیدن تا 10 ساعت جواب میده هیچ لپتاپی با این باطری تا حالا ندیدم.
دوستی ک میگی در برابر ipad pro آشغاله !:میتونم بپرسم چه کاریو با ipad pro میکنی ک با ipad ی میلیونی نمیتونی بکنی؟ ipad pro فتوشاپ روش نصب میشه؟ ویژوال نصب میشه؟ ipad pro ک در برابر این عددی نیست با دوتا سرچ میبینی ک تمام سایتا surface رو با mac مقایسه میکنن
شما ک مثلا خیلی واردینو مقایسه میکنین هنوز فرق سیستم عامل تبلت و کامپیوترو نمیدونین ipad pro تبلته و کارای موبایلیرو انجام میده ولی surface تبلت ویندوزیه و ی کامپیوتر ه
ببخش سرتونو درد اوردم فقط خواستم بگم ب حرفهای ی سری بی تجربه گوش نکنین",47,3,5,5,5,4,5,5
"ويندوزي بودن
نمايشگر باکيفيت
اجراي روان برنامه ها
بدنه محکم علي رغم سبک بودن","شارژدهي متوسط","بنظر بنده خرید تبلت های ویندوزی از تبلت های ای او اس شرکت اپل با توجه به شرایط کنونی اپل در ایران و نبود فروشگاه های معتبر و نمایندگی های مورد اعتماد و همچنین سختی تهیه برنامه های تخصصی رشته های مختلف در سیستم عامل های اندروید و ای او اس می توان تبلت های ویندوزی مایکروسافت را بهترین گزینه دانست .",12,1,5,4,5,5,5,5
"واقعا نميدانم نقطه قوت اين محصول چيست؟؟؟","در متن اشاره کردم","با سلام - در عین احترام به نظر دوستان عزیر ، تجربه دو ماه کارکردن با این محصول را عرض میکنم/ به هیچ وجه خرید آنرا توصیه نمیکنم. باتری محصول حدود 4 ساعت دوام میاورد. بسیار ناامید کننده. رزولوشن دستگاه که باعث کوچک شدن بیش از حد ایکونها میشود . واقعا عذاب آور است. داغ شدن دستگاه حتی وقتی دارید کتاب میخوانید. روشن شدن فن دستگاه هنگام مطالعه کتاب. کیبورد کار شما را راه میاندازد ولی واقعا قابلیت نگه داشتن روی پای شما را ندارد اما بصورت کاور خوب عمل میکند. اگر از محافظ صحفه حتی نازکترین ان ، استفاده کنید قلم به شدت نا کارامد میشود. قلم بد نیست ولی به پای قلم سامسونگ نمیرسد. تبلیغات وسیع شرکت سازنده باعث شده تا خریداران دچار اشتباه در انتخاب شوند:
توصیه بنده به عزیران: اگر قصد خرید دارید قبل از خرید حتما دستگاه را از نزدیک ببینید . حتما روشن باشد تا تصویر را مشاهده کنید.این دستگاه همانطور که سازنده هم میگوید تبلت است که قرار است کار لپ تاپ انجام دهد ، از لحاظ سخت افزاری شاید توان ان را داشته باشد ولی در عمل این طور نمیشود. شاید بهتر باشد یک لپ تاپ معقول ویندزوی تهیه بفرمایید اگر اصرار به استفاده از محصولات ویندوز دارید وگرنه پیشهاد اکید بنده برای لپ تاپ مک بوک ایر یا پرو است . ایر سبک تر با سخت افزار سطح پایین تر وشارژ چشمگیر 12 ساعت و پرو با پورتهای بهتر و سخت افزار بالاتر از ایر ولی شارژ قدری کمتر /
اگر تبلت نیاز دارید هرکدام از تبلهای اپل را بخرید براحتی 10 ساعت شارژ خواهید داشت . بنده خودم تبلت اپل دارم و با هر نوع استفاده 10 ساعت براحتی شارژ دارم.فکر کردم برای کارهای ویندوزی این محصول خوبی باشد و انرا خریدم.
شاید خرید این محصول فقط برای ارضای حس کنجکاوی خوب باشد. بعضی از مراکز خرید در تهران به طور همزمان هم این محصول هم تبلت و مک بوکهای اپل را برای نمایش گذاشته اند . اگر با هرکدام از محصولات اپل کار کنید خیلی بعید است به سمت این دستگاه بروید .
دی جی کالا محل خرید هوشمند است ، هوشمند خرید کنید!!!باید حتما با محصولات مشابه کار کنید تا متوجه شوید چه چیز خریداری خواهید کرد.
در عین حال وجود یک عدد پورت USB هم شما را به زحمت میاندازد. مخصوصا وقتی مثلا دارید به عنوان لپ تاپ کار میکنید!!",12,32,1,1,1,1,2,1
,,"من اینو چند ماه پیش از دیجی گرفتم. قبل از هر چیز باید بگم اگه قصد خرید این تبلت رو دارید، بهترین و مطمئن ترین محل برای خریدن، دیجی کالا هست. به هیچ وجه از جای دیگه ای نخرید. متاسفانه خرابی سری سرفیس ماکروسافت زیاده و باید حتما از فروشگاه مطمئنی خریدتون رو انجام بدید، جایی مطمئن تر از دیجی کالا هم پیدا نمی کنید.
من احساس می کنم مارکروسافت سری سرفیس پرو خودش رو با عجله عرضه میکنه! چون در ابتدای عرضه پر از مشکلات و باگ های نرم افزاری هستن. مثل صفحات مرگ آبی پی در پی، هنگ کردن های بی مورد، ارور در پردازش گرافیکی و ...
اما توی این چند ماه با آپدیت های پی در پی ، تا حدودی مشکلاتش برطرف شده، اما هنوزم ایرادهایی داره.
مثلا گاهی اوقات وقتی تبلت رو در حالت اسلیپ میذارم، دیگه از اسلیپ بر نمیگرده و مجبورم چند ثانیه کلید پاور رو نگه دارم تا ری استارت بشه. یا مثلا در محیط ویندوز هنگ میکنه و مجبورم ری استارتش کنم.
در حالت اسلیپ، مصرف باتری تقریبا بالایی داره. قبلا یه تبلت لنوو Thinkpad tablet 2 داشتم(که اونم از دیجی گرفته بودم!) ، در حالت استند بای تا 5 روز هم باتریش دووم می آورد، ولی این تبلت ماکروسافت، به سختی یک روز دووم میاره! انگار اسلیپش به درستی صورت نمی گیره. احتمالا همه اینا با آپدیت برطرف میشه. اما خب از کمپانی بزرگی مثل ماکروسافت واقعا بعیده...
اما در مجموع گجت دوست داشتنی هست و حاضر به تعویضش نیستم. کار راه اندازه و قلم کاربردی داره.
اگه اهل بازی نیستید، گزینه خوبی هست براتون. من همه کارهامو باهاش انجام میدم، از برنامه نویسی تا بازی های کوچیک و فتوشاپ و انسیس و سالیدورک و ...
رم 4 هم برای همه اینا کافیه و به لطف مدیریت رم بهتر در ویندوز 10، مشکلی باهاش نخواهید داشت. به نظرم همین کانفیگ، بهترین کانفیگش هست و قیمت مناسب تری هم داره.",9,5,2,4,4,2,2,4
"نمايشگر بي نظير
قدرت نرم افزاري و سخت افزاري بالا
مداد دقيق و روان
کيفيت قطعاتو جنس بدنه
windows hello","داغ شدن نسبي دستگاه ( که طبيعي هست )","من تقریبا یک ماهی هست که این تبلتو از دیجیکالا گرفتم و اولش که تبلت بدستم رسید متوجه مشکل معروف phantom touch در اون شدم و خوشبختانه دیجیکالا پشتیبانی خوبی کرد و یه تبلت جدید برام فرستادن ( با گارانتی 15 ماهه ) .
توی این دو هفته ای کار با تبلت واقعا معنای کیفیت و قدرت سخت افزاری این تبلت که مایکروسافت شعار میدادو به چشم خودم دیدم . من قبل از این تبلت برای کارم surface pro 3 داشتم منتهی مدادش فوق العاده اذیت میکرد و داشت تبدیل به عذاب میشد اما خوشبختانه مشکل مداد تو این تبلت برطرف شده و به عنوان یک طراح این تبلتو به همه هنرمندا پیشنهاد میکنم چون هیچ چیز از تبلتای wacom کم نداره .در خصوص عمر باتری هم باید بگم که یه مشکل نرم افزاری هست که مایکروسافت قول داده درستش میکنه و عمر باتری به همون 9 ساعت که ادعا شده میرسه. امیدوارم این بررسی براتون مفید بوده باشه .",4,4,4,5,5,5,5,5
,,"با سلام خدمت دیجی کالایی های عزیز من دو تا دوست دارم که یکی ایپد پرو اپل و دیگری همین تبلت مایکرو سافت رو خرید.
وقتی دوستم با این تبلت کار می کنه داغ میشه باطریش زود خالی میشه و در کل خیلی راضی نیستش.
ولی خوب ویندوز به این تبلت هم خوبی های خودش رو داده اما در کل راضی نیست و نقاط ضعفش آزار دهنده است.
اما اون دوستم که ایپد پرو اپل رو خریده کاملا راضیه اصلا داغ نمی کنه باطری فوق العاده ای داره و خیلی فوق العاده است.
اما اون هم بدی های خودش رو داره مثا بعضی وقت ها اپل تحریمش می کنه. چیزی نمیتونه دانلود کنه و اون موقع ازار دهندست ولی در کل ایپ پرو خیلی بهتر از این تبلت هستش. من خودم انشاءلله که بخرم چون هم سایز بزرگتره و هم یک انتقاد عالی انتقاد جناب اقای امیرعلی احمدی هستش که اون نقد رو هم حتما بخونید
ببخشید که طولانی شد.
دیجیکالا تایید لطفا ممنون ازت که این سایت رو درست کردی و این همه کالا را برای ما فراهم کردی مممممننننوووونننننن",5,10,3,4,2,2,4,3
"هم تبلت-هم لب تاب-با ويندوز و پورتها مورد نياز
صفحه نمايش با کيفيت-وجود ويندوز -وجود تمام پورتهاي مورد نياز","باطري نسبتا ضعيف-ضخامت نسبتا بالا","عالی از هر نظر -جاگزین لب تاب -تبلت و بسیار کارآمد",6,3,4,5,5,5,5,5
"قلم با کار آيي بالا
وزن بسيار کم
واقعا کاربردي
تاچ بسيار مناسب
دوربين با کيفيت (گرچه ملاک مهمي نيست)","باطري نچندان قوي
قيمت بالا","حدود یک ماهه سرفیس پرو 4 رو خریدم ک تا الان ازش واقعا راضی بودم...البته اگه قیمت بالا و باطری نچندان قوی اونو فاکتور بگیریم...البته باطریش برای وبگردی ها تاحدودی خوبه...من از برنامه های کورل دروو فتوشاپ راینو و تیریدی مکس استفاده میکنم ک تا الان هیچ گونه مشکلی نداشته...
فقط و فقط یکبار دستگاه روشن نمیشد...که با سرچ تو اینترنت دیدم بقیه کاربرهای این دستگاه هم این مشکل رو داشتن...که با زدن چند بار دکمه پاور پشت هم دستگاه دوباره روشن شد...تنها مشکلی که بهش برخوردم همین بود...قلم سرفیس پرو 4 واقعا بی نظیره و حس یک قلم واقعا رو بهتون میده...از دقت بالا ی این قلم هم بهتون بگم ک چیزی کم نداره...واقعا راضیم ازش...اگه مشکل مالی ندارین بهتون توصیه میکنم...",7,0,2,5,5,4,5,5
"توان عملياتي بالا
کاربرد گسترده
صفحه نمايش و لمس عالي
برنامه visual studio net و sqlserver را براحتي اجرا ميکند","باطري براي کاربردهاي ترکيبي تا 5 ساعت جوابگو مي باشد","حدود 10 روز پیش از پاساژپایتخت خریداری کردم و از خریدم کاملا راضی میباشم",6,0,4,5,4,5,5,4
"ضفحه نمايش عالي
باتري با عملکرد عالي
شارژر با پورت usb
قلم پر کاربرد
بلندگوهاي با کيفيت","فعلا که چيزي نديدم","من به تازگی این تبلت رو خریدم و واقعا ازش راضی هستم .
اینو بگم که این تبلت به درد بازیهای گرافیکی سنگین نمی خوره ولی میتونید بازی های مثلangry births را بازی کنید .
صفحه نمایش بسیار عالی داره و به خوبی توی مکان های روشن خوانا هستش
شارژر بسیار جالبی داره ، من از طراحیش خوشم اومد و یه نکته دیگه این که یک پورت یو اس بی برای شارژ کردن وسایل دیگه مثل: گوشی و تبلت های دیگه داره که خروجی جریان اون به گفته مایکروسافت 2 آمپره .
کار جالبی که مایکروسافت روی تبلتش کرده اینه که از مگنت برای نگه داشتن قلم ، کانکتور شارژر و کیبورد استفاده کرده .
با استفاده عادی روزانه یه چیزی حدود 6تا 7 ساعت شارژ نگه میداره .
یه مشکلی که داشتم اینه که تا الان نتونستم پارتیشن بندی کنم
سرعت پردازنده 2.4GH هستش که تا 2.7GH بالا میره ، بدون نصب برنامه حدود 2 تا 2.5 گیگ از رم اشغال شده و حافظه اصلی گرافیک 128mb است که در صورت نیاز از رم به عنوان حافظه جانبی استفاده میکنه .
اگر از نظر مالی قیمتش براتون مهم نیست من پیشنهاد میکنم بخرید .",9,0,5,5,4,5,5,5
"صفحه نمايش عالي ؛ قلم خوب و کاربردي ؛ بهينه سازي ويندوز 10 براي کاربرد لمسي؛ سرعت بالا عملکرد خوب","خيلي خيلي خيلي داغ ميشه در حد سوزوندن دست","ممنون از دیجیکالا و ارسال کالا البته دو روز تاخیر در ازسال داشتن که نمیدونم مشکل چی بود ولی بازم ممنون ؛ من به شخصه از خرید سرفیس راضی ام اما چند نکته ی خیلی مهم که در اصل ایراده!
سرفیس بسیار بسیار داغ میشه در حدی که دستم رو میسوزونه موقع کار باهاش!
نکته ی دیگه اینکه وقتی با قلم روش مینویسم صفحه نمایش مثل ال سی دی های قدیمی که با فشار رنگشون بهم میریخت به داخل خم میشه و رنگ صفحه نمایش موج میزنه؛نکته ی دیگه کورتاناست که با اینکه کاملا به وایفای وصلم گاهی کار میکنه گاهی کار نمیکنه؛استند پشتش در آخرین درجه ی باز شدن کمی لق میزنه لولاش شول میشه ؛ برنامه ی دوربین وقتی دوربین پشت رو میارم موج میزنه و صفحه مربع مربع میشه که بنظرم ایراد نرم افزاریه!
وقتی اپلیکیشن وان نوت رو باز میکنم خیلی از آپشناش بستست و هیچ راه فعالسازی ای نداره فکر کنم باید به طور اورجینال خریدش!
مشکل اساسی من توی کمتر از 24 ساعت کار باهاش اینه که ناگهان به طور خود بخود صفحه آبی میشه و تبلت ری استارت میشه وسط یه کار مهم اینطوری شه که بدبخت میکنه آدمو!
آپدیتهایی گه مایکروسافت براش در نظر گرفته بصورت اتوماتیک انجام شه ناموفقه و نصفش فیلتر و بقیه هم حجیمه! متاسفانه موفق به دانلود برنامه از استور هم نشدم!
اما مثل اینکع 90 درصد این مشکلات با آپدیت جدیدی که اونده رفع میشه و اگر رفع بشه به شدت توصیه میکنم این تبلت رو بخرید.",12,11,5,5,5,5,5,5
,,"درود بر دوستان،
بنده در حال حاضر پرو 3 دارم و نمیتونم براتون واقعا از لذتی که از این هایبرید بردم رو وصف کنم.... به خوبی جوابگوی کلیه ی نیازهای روزمره ی من هستش.... دارم در مورد پرو 4 وسوسه می شوم.",6,1,0,0,0,0,0,0
,,"با اینکه کامنتمو منتشر نکردین اما دمتون گرم که قیمت رو پایین آوردین در حال حاضر بهترین قیمت موجود قیمت شماست ؛ میخرم ازتون",2,0,5,5,5,5,5,5
,,"در جواب دوست عزیز آقای علیرضا عامریون: جان کارآیی نداره؟؟
اونوقت آیپد کارآیی داره؟ دوست عزیز شما بدون آی تیونز هیچ کاری نمیتونی با آیفون و آیپد بکنی!!! این یه تب تاپ تمام عیاره. خیلی سریعتر از گوشی آیفون روشن خاموش میشه. با هارد ssd سرعتش فوق العادست. با کارآیی فراوون هم لبتاب هم تبلت.",13,1,0,0,0,0,0,0
,,"آیپد پرو همون آیفون هست فقط با صفحه نمایش بزرگتر و رم بیشتر . هیچ نرم افزار تخصصی نمیشه روش نصب کرد . هیچ لپتاپی سیم کارت نمیخوره . سرفیس هم یه لپتاپ هست تو بدنه تبلت . بعد تازه دانگل های سیم کارت 3G و 4G با USB هستند که راه حل خوبی هستند و تازه دستگاه Wifi داره . شما میتوانید اینترنت سیم کارت گوشی خود را HotSpot کنید برای تبلت .",6,4,5,5,5,5,5,5
,,"قیمتش خیلی بیشتر از ایپد هستش درحالی که تو کارایی به ایپد نمیرسه، ولی خوب شخصا دوست دارم یکی شو داشته باشم.
یک عیب بزرگ داره که نمیشه سیم کارت بهش زد، واقعا اینقدر سخته واسه مایکرو !!!
به غیر از قیمتش و سیکارت نخوردنش ایراد دیگه نداره چون تبلت هست و نمیشه زیادم توقع داشت.
امیدوارم حداقل اون کیبردش رایگان شه مثل قلمش،
با تشکر از دیجی کالا",3,22,0,0,0,0,0,0
,,"با تشکر از سرعت عمل دیجی کالا در موجود نمودن سریع این محصول",3,1,0,0,0,0,0,0
,,"خدا کنه لومیا رو هم سریع بیاره بزن لایک",12,1,5,5,5,5,5,5
,,"با تشکر از مسولین دیجی کالا در عرضه سریع این محصول همزمان با عرضه جهانی آن. از صمیم قلب از شما تشکر میکنیم و امیدواریم این سرعت عمل در عرضه سری محصولات microsoft surface در عرضه محصولات microsoft lumia هم بعد از عرضه جهانی آن تکرار شده و دیجی کالا بازهم تمام خریداراران را خوش حال کند.",13,0,5,5,5,5,5,5
,,"قیمتش کمتر بشه صلوات !",26,0,0,0,0,0,0,0
,,"مثل اینکه خبری در راه است.
دیجی فقط خواهشا کمترین قیمت ممکن.
منتظریم",6,1,5,5,5,5,5,5
