positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"سلام در جواب دوستان این تبلت هارد اکسترنال رو ساپورت میکنه من تا چهار ترابایت رو تست کردم",5,0,0,0,0,0,0,0
,,"سلام دوستانی که این تبلت رو دارن ایا هارد اکسترنال رو ساپورت میکنه و اگر میکنه چند ساعت میتوان با هار با ان کار کرد",0,0,0,0,0,0,0,0
,,"دیجی جان ، لطفا venue 11 pro core i5 هم بیار ، یک تبلت ویندوزی فوق العاده ست",8,1,0,0,0,0,0,0
,,"من در جواب اقای مهمان عرض کنم این تبلت اصلا سیم کارت نمیخوره چجوری باید 3g,4g رو پشتیبانی کنه؟؟",3,0,0,0,0,0,0,0
,,"سلام، دوستانی که بابت سیمکارت سوال داشتن توجه داشته باشند که این تبلت سیمکارت نمیخوره. تبلتهای ویندوزی بیشتر به لپ تاپ کوچک شده شبیه هستند و اون چند مدلی هم که سیمکارت میخوره، قابلیت مکالمه ندارن و این یعنی اینکه اگه به این دستگاه هم مودم همراه اکسترنال نصب کنید کار تبلتهای سیمکارت خور را انجام میدن.",4,0,0,0,0,0,0,0
,,"در جواب به مهمان:
من این تبلت رو دارم
3g رو تست کردم جواب میده ولی سیمکارت 4g ندارم که تست کنم",1,0,0,0,0,0,0,0
,,"سلام میخواستم ببینم داک این تبلتم موجود دارین ؟",1,0,0,0,0,0,0,0
,,"سلام.دوستان من جایی ندیدم نوشته باشه 3g یا 4g رو ساپورت میکنه.نوشته gprs. میشه راهنمایی بفرمایید.چون الان ایرانسل شده 3g , 4g و من بیشتر واسه کار با اینترنت میخام خیلی برام مهمه.ممنونم از شما",2,1,0,0,0,0,0,0
,,"سلام
از مسئولین دیجی کالا خواهش می کنم این تبلت رو موجود کنن
به نظر من یکی از بهترین تبلت های ویندوزیه و خیلی ها دلشون میخاد که این رو بگیرن مثل من ممنون",0,3,0,0,0,0,0,0
,,"اقا من این تبلت دو هفته پیش از بازار خریدم کیفش هم بود داخل پک خود دل و مخصوص خودش واقعا عالی حرف نداره تمام نرم افزارها رو پشتیبانی میکنه من افیس 2013 ریختم راحت اجرا میکنه داشتن درگاه usb یک مزیت چون با داشتن hub usb میتونید انواع فلش و پرینتر بهش وصل کنید و موس و کیبورد هم میتونید از طریق usb وصل کنید",1,2,5,5,5,5,5,5
,,"اقا این شیاری که سیمکارت میره توش کجاست؟ میشه راهنمایی کنید؟",0,3,0,0,0,0,0,0
,,"با سلام و احترام خدمت دست اندرکاران دیجی کالا من چند ماه قبل این محصول رو از شما خریدم و راضی هستم. اما مشکل من با لوازم جانبی اون مانند کیف و کاورش هست که گویا وجود نداره اگه ممکنه کیف ، استند و کاور مناسب و یا لااقل هم اندازه با این محصول رو هم معرفی کنید . از دوستان دیگه هم هگه کسی میتونه کمک کنه ، بدون کیف حمل و نقلش مشکله.
متشکرم.",0,0,0,0,0,0,0,0
,,"من این تبلت رو دارم ولی اگه بخوام روی سیمکارتش طرح اینترنت بزنم یا اعتبارش رو چک کنم حتما باید سیمکارت رو از تبلت خارج کنم و توی یک گوشی بزارم و این کار رو انجام بدم شما راهی نمیدونید که بشه از داخل خود ویندوز این کار رو انجام داد؟",2,0,0,0,0,0,0,0
,,"من چند روز قبل این و تو پیشنهاد ویژه خریدم
زود هم بدستم رسید
اما خواستم روشنش کنم دیدم نمیشه
باطریش ظاهرا شارژ نداشته
اومدم گذاشتم تو شارژ دوباره تست کردم دیدم روشن نمیشه
با برق ای سی کار می کنه فقط
تو صفحه نمایششش هم متاسفانه یه نقطه وجود داشت که ظاهرا از خود شرکت هست
هیچی دیگه برگشت دادم تا عوضش کنند

شانس ما بوده
ولی خیلی راضی هستم
ممنون از همه دست اندرکاران شرکت
که صبورانه و بی منت جواب دادند
خوشحالم از اینجا خرید کردم
که مطمئن هستم بهش و کیفیتش و تضمیناتش

امیدوارم تبلتم بزودی بدستم برسه

به محض اینکه رسید بدستم و کار کردم باهاش نظرم و می گم
ولی خیلی زیبا و خوشدست بود",2,1,5,4,4,5,5,4
,,"سلام خدمت دوستان عزیز،به نظر من این تبلت بهترین در مقایسه با هم ردیف های خودشه.
اتوکد،فتوشاپ وبرنامه های زیادی روش نصب کردم ودارم باهاش کار میکنم
ای کاش دیجی کالا کیبورد مخصوص هم بیاره",3,0,4,5,5,5,5,5
,,"تبلت و حدود 15روزه خریدم,قلم نداره,ویندوز8 که خودم به 8.1 ارتقا دادم,فتوشاپ پرتال نصب کردم جواب میده,حدود 9ساعت شارژ و نگه می داره,کلا خوبه ولی اگه انتظار دارید تمام کارایی لپ تاب و داشته باشه این طوری نیست چون دارای cpu ضعیف تری نسبت به لپ تاب است",10,0,0,0,0,0,0,0
,,"سلام
دوستان این تبلت برنامه هاش مثل لپ تاپه؟؟؟؟
راستی قلم هم داره؟؟
ممنون میشم راهنماییم کنیین...",0,0,0,0,0,0,0,0
,,"از خیلی نظرات این تبلت تبلت عالی هسته من تبلت رو از بازار تهران تهیه کردم چون هفته گذشته این تبلت رو دی جی کالا تموم کرده بود و اتفاقا خیلی خوب شد که توی بازار تونستم دور بزنم چون قبلا بیشتر تمایلم به خرید Acer Iconia W511 و تبلت ایسر ایکونیا دبلیو 510 بود اگه این تبلتها رو با هم مقایسه کنید می بینید که اختلافت زیادی با هم ندارند اما کیفیت ساخت ایسر به عقیده من خیلی پایین بود و اصلا نپسندیدم هر چند هر دوتا محصول ایسر دارای کیبورد هست ولی تبلت دل کیبورد نداره یه تبلت دیگه رو هم تو بازار به اسم گرین دیدم که گویا تحت لیسانس گرین ایران تو چین اسمبل میشه که هم کیبرد داشت و هم رم چهار گیگی و سی پی یو اینتل ایسر 1.8 به همبن قیمت اما من ترجیح دادم دل رو بگبرم البته ناگفته نمونه همه این تبلت ها پک چین بودند . این تبلت رو می تونید یک لبتاب کامل با ویندوز 8 بدونید که تنها حافظه اون کمه ولی کلیه نرم افزارهای ویندوزی رو پشتیبانی میکنه و هیچ مشکلی برای اجرا نداره کیبورد بلوتوث و موس بلوتوث رو هم همزمان به راحتی پشتیبانی میکنه چند تا موضوع که باید توجه کنیم اینه که دوربین هشت که گفتن کیفیت دوربین و یا دوربین موبایل نداره . موضوع بعد اینکه لوازم جانبی مثل محافظ صفحش گیر نیومد مجبور شدم محافظ سامسونگ بندازم که یکم کوچیکه و یا کیف که برای تهیه اون هم با مشکل رو برو شدم و امیدوارم به زودی دی جی کالا فکری بکنه برای این موضوع سیم کارت رو هم هنوز روش نگذاشتم که بدونم نحوه کار کردش چطوره و یک نکته دیگه اینکه تا حالا دوبار ویندوز روش کرش کرده که نمیدونم مال ویندوزه یا مال سیستم ولی در مورد باقی مسائل من ازش خوشم اومده ظاهر خوب وشیک همراه با ویندوز دوست داشتنی 8",1,0,0,0,0,0,0,0
,,"واقعا باطریش عالیه حسام جان من که خیلی راضی هستم",0,0,5,5,5,5,5,5
,,"همه چیزش خوبه فقط مثل اینکه بلوتوث نداره.",0,0,0,0,0,0,0,0
,,"با سلام ، یکی از دوستان من خریداری کرده و از امکانات دستگاه خیلی راضیه، در ضمن کلیه ی برنامه های ویندوز 7 رو اجرا میکنه ، ولی مشخصات سایت ناقصه ، cup دو هسته ای اتم 1.8 gprs ، 3g ،و سیم کارت رایتل رو ساپورت میکنه و باتریش 2 سلوله 30 وات ساعته و تا 9 ساعت شارژ نگه میداره ،که قابلیت تعویض رو داره ولی تو سایت باتری 60 وات ساعت که برجسته هست گذاشته شده. دوربین اصلی دستگاه 8 مگاپیکسلی و دوربین جلویی 2 مگاپیکسل هست. در کل برای کلیه دوستانی که به دنبال تبلت ویندوز با قابلیت نصب سیم کارت هستند جز بهترین گزینه های خرید است. با تشکر از سایت دیجی کالا",5,0,4,5,4,4,5,5
,,"با سلام.
آیا امکان نصب و استفاده از نرم افزار اتوکد وجود دارد .در صورت تایید آیا سرعت ان قابل قبول هستش. لطفا راهنمایی کنید",0,0,0,0,0,0,0,0
,,"به نظر میاد CPUش ضعیف باشه و برای کارهایی که کمی گرافیک دارند، سرعتش پایین باشه.",1,0,0,0,0,0,0,0
,,"منم نگرانم ببینم میشه فایلای معمولی ویندوزو رو این اجرا کرد یا نه اگه بشه فوق العاده اس",4,0,0,0,0,0,0,0
,,"تاچ این دستگاه خوبه ولی مثل نوت 10 سامسونگ که قلم داره و سونی لایت که با مداد روش می شه کشید نیست . سخت افزارش از تبلت ام اس ای پایین تره . فایل های exe هم می خونه",3,0,0,0,0,0,0,0
,,"اگه به همراه قلم باشه من حتما میگیرمش",0,0,0,0,0,0,0,0
,,"آیا قلم این تبلت در کارتن وجود دارد؟ و اگر وجود ندارد آیا میتوان از طریق شما خریداری کرد.
آیا صفحه کلید وایرلس میتوان به این تبلت وصل کرد",6,0,0,0,0,0,0,0
,,"واقعا تبلت خوبیه هم سیمکارت میخوره و هم سیستم عامل ویندوز 8 داره و سخت افزار قدرتمندی داره واقعا از این دستگاه میشه به جای لپتاپ های شخصی استفاده کرد",2,0,5,5,5,5,5,5
,,"سلام آقای اسماعیلیان
این تبلت فایل exe رو میخونه",1,0,0,0,0,0,0,0
,,"اقا من می خوام اینو بخرم اما از چند تا چیز میترسم: 1: تمام شدن سریع شارژ 2: ایا این ویندوز مثل ویندوز PC هست که فایل های exe میخونه؟ 3:سرعت تاچش اون قدر بالا هست که بشه با قلم روش طراحی کرد؟ اگه یکی جواب بده ممنون میشم!",12,0,5,4,5,4,5,4
,,"سلام
دوستان این تبلت برنامه هاش مثل لپ تاپه؟؟؟؟
راستی قلم هم داره؟؟
ممنون میشم راهنماییم کنیین...",0,0,0,0,0,0,0,0
,,"از خیلی نظرات این تبلت تبلت عالی هسته من تبلت رو از بازار تهران تهیه کردم چون هفته گذشته این تبلت رو دی جی کالا تموم کرده بود و اتفاقا خیلی خوب شد که توی بازار تونستم دور بزنم چون قبلا بیشتر تمایلم به خرید Acer Iconia W511 و تبلت ایسر ایکونیا دبلیو 510 بود اگه این تبلتها رو با هم مقایسه کنید می بینید که اختلافت زیادی با هم ندارند اما کیفیت ساخت ایسر به عقیده من خیلی پایین بود و اصلا نپسندیدم هر چند هر دوتا محصول ایسر دارای کیبورد هست ولی تبلت دل کیبورد نداره یه تبلت دیگه رو هم تو بازار به اسم گرین دیدم که گویا تحت لیسانس گرین ایران تو چین اسمبل میشه که هم کیبرد داشت و هم رم چهار گیگی و سی پی یو اینتل ایسر 1.8 به همبن قیمت اما من ترجیح دادم دل رو بگبرم البته ناگفته نمونه همه این تبلت ها پک چین بودند . این تبلت رو می تونید یک لبتاب کامل با ویندوز 8 بدونید که تنها حافظه اون کمه ولی کلیه نرم افزارهای ویندوزی رو پشتیبانی میکنه و هیچ مشکلی برای اجرا نداره کیبورد بلوتوث و موس بلوتوث رو هم همزمان به راحتی پشتیبانی میکنه چند تا موضوع که باید توجه کنیم اینه که دوربین هشت که گفتن کیفیت دوربین و یا دوربین موبایل نداره . موضوع بعد اینکه لوازم جانبی مثل محافظ صفحش گیر نیومد مجبور شدم محافظ سامسونگ بندازم که یکم کوچیکه و یا کیف که برای تهیه اون هم با مشکل رو برو شدم و امیدوارم به زودی دی جی کالا فکری بکنه برای این موضوع سیم کارت رو هم هنوز روش نگذاشتم که بدونم نحوه کار کردش چطوره و یک نکته دیگه اینکه تا حالا دوبار ویندوز روش کرش کرده که نمیدونم مال ویندوزه یا مال سیستم ولی در مورد باقی مسائل من ازش خوشم اومده ظاهر خوب وشیک همراه با ویندوز دوست داشتنی 8",1,0,0,0,0,0,0,0
,,"واقعا باطریش عالیه حسام جان من که خیلی راضی هستم",0,0,5,5,5,5,5,5
,,"همه چیزش خوبه فقط مثل اینکه بلوتوث نداره.",0,0,0,0,0,0,0,0
,,"با سلام ، یکی از دوستان من خریداری کرده و از امکانات دستگاه خیلی راضیه، در ضمن کلیه ی برنامه های ویندوز 7 رو اجرا میکنه ، ولی مشخصات سایت ناقصه ، cup دو هسته ای اتم 1.8 gprs ، 3g ،و سیم کارت رایتل رو ساپورت میکنه و باتریش 2 سلوله 30 وات ساعته و تا 9 ساعت شارژ نگه میداره ،که قابلیت تعویض رو داره ولی تو سایت باتری 60 وات ساعت که برجسته هست گذاشته شده. دوربین اصلی دستگاه 8 مگاپیکسلی و دوربین جلویی 2 مگاپیکسل هست. در کل برای کلیه دوستانی که به دنبال تبلت ویندوز با قابلیت نصب سیم کارت هستند جز بهترین گزینه های خرید است. با تشکر از سایت دیجی کالا",5,0,4,5,4,4,5,5
,,"با سلام.
آیا امکان نصب و استفاده از نرم افزار اتوکد وجود دارد .در صورت تایید آیا سرعت ان قابل قبول هستش. لطفا راهنمایی کنید",0,0,0,0,0,0,0,0
,,"به نظر میاد CPUش ضعیف باشه و برای کارهایی که کمی گرافیک دارند، سرعتش پایین باشه.",1,0,0,0,0,0,0,0
