positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"دوستان من این تبلت رو خریدم. مموری 128 ساپورت نمیکند.",5,0,4,4,4,3,3,4
"سرعت خوب
کيفيت خوب به نسبت قيمت
شارژ دهي باتري بسيار زياد براي کسايي که مدام از 4G استفاده ميکنن","تا الان بهش بر نخوردم
اگه انتظار يه تبلت رو داشته باشيد هيچ ايرادي ندارد","من یک هفته هست که این تبلت رو خریدم و دارم کار میکنم باهاش .برای وب گردی و کارهای روزمره سبک مثل فیلم دیدن وب گردی و غیره بسیار عالی هست فقط نمیدونم هارد اکسترنال تا چه حجمی رو ساپورت میکنه چون من یه هارد 2 ترا وصل کردم نشناخت اگه کسی این مورد رو امتحان کرده حتما اعلام کنه من با یه سیمکارت ایرانسل 4g وصل شدم سرعتش عالی هست حتی از adsl خونمون بهتره باز شدن تبلت از داکت کیبرد بسیار راحت هستش یکی از نقات بسیار خوب وبالای این تبلت نگه داشتن شارژ هستش من روزی تقریبا 2 ساعت باهاش کار میکنم از روزی که گرفتم تو این یک هفته هنوز به شارژ وصل نکردم.در کل بسیار تبلت عالی وارزش خرید در مقابل قیمت عالی است",4,2,5,5,5,5,5,5
"سبک ، ظريف ، محکم
قيمت فوق العاده مناسب
پشتيباني از 4G (بي نيازي از مودم بي سيم)
شارژدهي نسبتا خوب باتري
تراکم پيکسلي قابل قبول","نداشتن USB3 + نداشتن قلم+نداشتن USB معمولي روي بدنه خود تبلت (نه روي داک)
انعکاس نور قابل توجه
CPU نسبتا پايين
اثر انگشت روي بدنه
حاشيه زياد اطراف صفحه نمايش (به نظرم ميتونست کمتر باشه)","در کل در مقایسه با پولی که پرداخت میکنید انتخاب فوق العاده ای هست. بعضی از دوستان با یه تعصب خاصی که به surface دارند در قبال محصولات لنوو تخریبی صحبت میکنند. اما مشخصا هیچ وقت این دو محصول قابل رقابت از نظر کیفیت نیستند و مسلم هست که سرفیس خیلی خیلی بهتر از لنوو هست اما وقتی مسئله صرفه اقتصادی مطرح میشه محصولات لنوو و بخصوص MIIX 700 و MIIX 310 واقعا هم از لحاظ کیفیت قابل قبول اند و هم از نظر قیمتیبسیار به صرفه تر اند. برای کسایی که میخوان کارشون راه بیفته و دنبال یه تبلت سبک و جمع جور هستند این محصول را پیشنهاد میکنم. اما اگه حرفه ای هستید و کارای سنگین میخواهید بکنید باید بیشتر هزینه کنید و از بین محصولات سرفیس یکی را انتخاب کنید. در حد کارای آفیس و اینترنت و نرم افزار های معمولی عالی است. داغ شدنش که دوستان گفته اند خیلی نیست که آزار دهنده باشه. لبه تیز هم که گفتند من متوجه نمیشم از من که خیلی ارگونومیک و خوش دست هست و لبه هاش هم آزار دهنده نیست.نور صفحه شاید در قیاس با تبلت های دیگه کمتر باشه اما هیچ مشکل خاصی در کاربرد های معمولی ایجاد نمی کنه و کافی هست. شاید برای عکاس ها و گرافیست این موضوع خیلی قابل توجه باشه.",8,4,5,5,4,5,5,5
"تجربه خوب کار با ويندوز 10 بصورت لمسي
سيمکارت خور بودن4g
جمع و جور بودن و تقريبا سبک
داشتن صفحه کليد","نداشتن قلم
نور کم صفحه
لبه هاي تيز
زياد داغ شدن پشتش","با سلام
چند روزی هست ک خریدم این مدل رو. تجربه کار با ویندوزش خوبه... حالت تبلت مود برای لمسی کار کردن داره... سیمکارت ایرانسل (4gنداشتم ک امتحان کنم) 3g میکرو انداختم دیتا فعاله sms هم کسی بفرسته میاد ولی ارسال فعلا ک نتونستم بکنم... تا حالا ک هنگ و لگ خاصی نداشته و البته کار سنگین و بازی هم امتحان نکردم فقط وبگردی ک بسیار خوب انجام شد... ویندوز 20-30 ثانیه طول میکشه تا کامل بالا بیاد...
در صورت کار مداوم و سنگین فکر نمیکنم بیشتر از 4-5 ساعت باطریش جواب بده... پورت های USB روی کیبوردش بعضی وقتا جواب نمیدن انگار قطعن ... و هارد اکسترنال رو هم نمیتونه پاورش تامین کنه و من فقط با کابل otg y-type از پورت میکرو USBش برق گرفتم و بعدش شناخت هارد رو...
صفحه کلیدش حروف عربی هم داره...
در کل به نسبت قیمت خریدش بدک نیست... شما سرفیس3 64گیگ که رمش هم تازه 2 هست و بدون صفحه کلید و قلم باید 900 هزار بیشتر پرداخت کنید...ک فقط کیفیت ساختشش شاید کمی بهتر از اینه فوقش...
موفق باشید.",7,3,4,2,3,3,3,2
,"cpu ضعيف","دوست عزیزی که گفتن این سخت افزارش مثل surface 4 هست باید بگم که نه خیلی متفاوت......
پردازنده ی surface 4 سری core i هست اون هم core i 7 ولی این intel atom یعنی خیلی قدیمی تر......
برا همینه که اون از 4 میلیون شروع میشه اینن 1.400
برا کارای سنگین و حرفه ای صد در صد surface
ولی برا کارای روزمره و فیلم این نسبت به قیمتش خوبه.",11,3,2,3,2,3,1,3
"[""طراحي زيبا، حافظه بالا، صفحه نمايش با کيفيت مخصوص تماشاکردن فيلم\n""]","[""هرچي\n""]","عالی شک نکن",7,3,5,5,5,5,5,5
"[""پردازنده قوي. سايز مناسب.قابل استفاده براي دانشجويان""]",,"من دو سه روزی هست دارمش به نظرم خیلی عالیه چون مشخصات سرفیس 4 همینه",6,23,5,5,5,5,5,5
,,"نسبت به قیمتش یه تبلت فوق العاده با کارایی بالا",4,0,5,5,5,5,5,5
"همه چيز","کيفيت ساخت بدنه","دوستان من این تبلت رو سه ماه خریدم. واقعا فوقالعادس. کاملا کاربرد یک لپ تاپ رو داره. رم و سی پی یوش خیلی بالاس.
دوستان هر مشکلی از قبیل قطع و وصل رم مموری، قطع وصل سیم کارت، قطع و وصل میکروفون و حتی نخواندن هارد دارن، فقط با یک آپ دیت ویندوز برطرف میشه.
من تو این سیستم الان یک هارد 2 ترابایت سی گیت استفاده می کنم بدون هیچ مشکلی.
دوستان در هنگام استفاده از این سیستم با ویندوز بدون آپ دیت با مشکلاتی اعم از شارژ نشدن باطری، هنگ کردن و عدم شناخت هارد مواجه خواهید شد اصلا جای نگرانی نیست و فک نکنید که دستگاه خرابه و بدید گارانتی بلکه این فقط به دلیل درایور های این سیستمه. شما با خریده این دستگاه یک چیز بی نظیر دارید و کاملا راضی کننده خواهد بود.
در مورد سوکت شارژرش، شما اوایل هنگام وارد کردن سوکت شارژر سوکت رو بچرخونید(یعنی با چرخش وارد کنید). با این کار بعده یک مدت بهتر می شه.
در کل با خرید این دستگاه یک sureface دارید که فقط بدنش پلاستیکه.
در ضمن این تبلت خوراک برنامه نویسیه.
با تشکر از دیجی کالا",8,1,5,4,5,3,1,4
"سبکي زيبايي اجراي بدون هنگ برنامه هاي آفيس","طراحي نامناسب صفحه کليد پورت USB بسيار بد تعداد پيکسل کم صفحه نمايش","بنده این تبلت رو از بازار با قیمت پایین تر از دیجی کالا تهیه کردم.
متأسفانه در همون دو روز اول متوجه شدم که وایرلس دستگاه مشکل داره و هیچ شبکه ای رو پیدا نمی کنه.پس مرجوعش کردم یه لب تاب دیگه خریدم.
برنامه ها راحت اجرا میشد و نگهداری باتری بسیار فوق العاده بود. اما پورت های usb روی صفحه کلید بسیار سفت بود و کار گذاشتن و درآوردن فلش بسیار سخت بود تا جایی که می ترسیدم فلش‌موقع درآوردن بشکنه.
برای بازشدن اسلات کارت حافظه هم حتما همیشه باید سوزنش همراهتون باشه وگرنه نمیشه بازش کرد.
صفحه نمایشش هم چون پیکسلش کمتر از لب تاب و حتی گوشی بود من رو خیلی اذیت می کرد.",1,2,4,4,3,2,3,4
ندارد,"تاچ فاجعه + باطري با يک ماه عمر","من این تبلت رو دو ماهه خریدم بیست روزی است تو گارانتی سازگاره چون باطریش خرابه . هر چه پیگیری می کنم خبری نیست . من اصلا راضی نیستم سرعت مموری جانبی اش مشکل داره
با وجود ویندوز 10 تاچ با قلم اصلا کار نمیکنه چند تا قلم و امتحان کردم فایده نداره و باید با موس کار کردبه نظر من شاخصهای اصلی تبلت که تاچ و باطری است در این دستگاه خیلی ضعیفه",4,9,0,3,2,0,0,0
"سبک
4G عالي
ويندوز 10","نداشتن نور در کيبورد
باطري متوسط","به نظر من با توجه به قیمت عالی هست، 4G فوق العاده است من با رایتل تا 75 مگابایت سرعت واقعی رو در خیابان ملاصدرا داشتم . کیفیت باطری مناسب است، اما می توانست بهتر باشد اما خوب وزن اون بسیار سبکه.",6,2,5,4,5,5,4,5
4G,"قيمت نسبت به رقبا بالاتره","دی جی کالای عزیز.این تبلت ویندوزی از هر لحاظ عالیه فقط یه مقداری از سایر فروشنده ها و مغازه ها گرونتر میدی.ما دوست داریم فقط از شما خریداری کنیم.لطفا تو پیشنهاد ویژه قرار بدید.با تشکر و خسته نباشید به دوستان خوب دی جی کالا",11,3,2,3,4,4,3,3
,,"لبتابشو 2 ساله که دارم همه برنامه های تخصصی رو راحت وبا سرعت انجام میده مثلا رندر کردن در تریدی مکس
بهترین لبتاب دنیاست",0,8,4,4,4,4,4,4
,,"دوستان من این تبلت رو خریدم. مموری 128 ساپورت نمیکند.",5,0,4,4,4,3,3,4
"سرعت خوب
کيفيت خوب به نسبت قيمت
شارژ دهي باتري بسيار زياد براي کسايي که مدام از 4G استفاده ميکنن","تا الان بهش بر نخوردم
اگه انتظار يه تبلت رو داشته باشيد هيچ ايرادي ندارد","من یک هفته هست که این تبلت رو خریدم و دارم کار میکنم باهاش .برای وب گردی و کارهای روزمره سبک مثل فیلم دیدن وب گردی و غیره بسیار عالی هست فقط نمیدونم هارد اکسترنال تا چه حجمی رو ساپورت میکنه چون من یه هارد 2 ترا وصل کردم نشناخت اگه کسی این مورد رو امتحان کرده حتما اعلام کنه من با یه سیمکارت ایرانسل 4g وصل شدم سرعتش عالی هست حتی از adsl خونمون بهتره باز شدن تبلت از داکت کیبرد بسیار راحت هستش یکی از نقات بسیار خوب وبالای این تبلت نگه داشتن شارژ هستش من روزی تقریبا 2 ساعت باهاش کار میکنم از روزی که گرفتم تو این یک هفته هنوز به شارژ وصل نکردم.در کل بسیار تبلت عالی وارزش خرید در مقابل قیمت عالی است",4,2,5,5,5,5,5,5
"سبک ، ظريف ، محکم
قيمت فوق العاده مناسب
پشتيباني از 4G (بي نيازي از مودم بي سيم)
شارژدهي نسبتا خوب باتري
تراکم پيکسلي قابل قبول","نداشتن USB3 + نداشتن قلم+نداشتن USB معمولي روي بدنه خود تبلت (نه روي داک)
انعکاس نور قابل توجه
CPU نسبتا پايين
اثر انگشت روي بدنه
حاشيه زياد اطراف صفحه نمايش (به نظرم ميتونست کمتر باشه)","در کل در مقایسه با پولی که پرداخت میکنید انتخاب فوق العاده ای هست. بعضی از دوستان با یه تعصب خاصی که به surface دارند در قبال محصولات لنوو تخریبی صحبت میکنند. اما مشخصا هیچ وقت این دو محصول قابل رقابت از نظر کیفیت نیستند و مسلم هست که سرفیس خیلی خیلی بهتر از لنوو هست اما وقتی مسئله صرفه اقتصادی مطرح میشه محصولات لنوو و بخصوص MIIX 700 و MIIX 310 واقعا هم از لحاظ کیفیت قابل قبول اند و هم از نظر قیمتیبسیار به صرفه تر اند. برای کسایی که میخوان کارشون راه بیفته و دنبال یه تبلت سبک و جمع جور هستند این محصول را پیشنهاد میکنم. اما اگه حرفه ای هستید و کارای سنگین میخواهید بکنید باید بیشتر هزینه کنید و از بین محصولات سرفیس یکی را انتخاب کنید. در حد کارای آفیس و اینترنت و نرم افزار های معمولی عالی است. داغ شدنش که دوستان گفته اند خیلی نیست که آزار دهنده باشه. لبه تیز هم که گفتند من متوجه نمیشم از من که خیلی ارگونومیک و خوش دست هست و لبه هاش هم آزار دهنده نیست.نور صفحه شاید در قیاس با تبلت های دیگه کمتر باشه اما هیچ مشکل خاصی در کاربرد های معمولی ایجاد نمی کنه و کافی هست. شاید برای عکاس ها و گرافیست این موضوع خیلی قابل توجه باشه.",8,4,5,5,4,5,5,5
"تجربه خوب کار با ويندوز 10 بصورت لمسي
سيمکارت خور بودن4g
جمع و جور بودن و تقريبا سبک
داشتن صفحه کليد","نداشتن قلم
نور کم صفحه
لبه هاي تيز
زياد داغ شدن پشتش","با سلام
چند روزی هست ک خریدم این مدل رو. تجربه کار با ویندوزش خوبه... حالت تبلت مود برای لمسی کار کردن داره... سیمکارت ایرانسل (4gنداشتم ک امتحان کنم) 3g میکرو انداختم دیتا فعاله sms هم کسی بفرسته میاد ولی ارسال فعلا ک نتونستم بکنم... تا حالا ک هنگ و لگ خاصی نداشته و البته کار سنگین و بازی هم امتحان نکردم فقط وبگردی ک بسیار خوب انجام شد... ویندوز 20-30 ثانیه طول میکشه تا کامل بالا بیاد...
در صورت کار مداوم و سنگین فکر نمیکنم بیشتر از 4-5 ساعت باطریش جواب بده... پورت های USB روی کیبوردش بعضی وقتا جواب نمیدن انگار قطعن ... و هارد اکسترنال رو هم نمیتونه پاورش تامین کنه و من فقط با کابل otg y-type از پورت میکرو USBش برق گرفتم و بعدش شناخت هارد رو...
صفحه کلیدش حروف عربی هم داره...
در کل به نسبت قیمت خریدش بدک نیست... شما سرفیس3 64گیگ که رمش هم تازه 2 هست و بدون صفحه کلید و قلم باید 900 هزار بیشتر پرداخت کنید...ک فقط کیفیت ساختشش شاید کمی بهتر از اینه فوقش...
موفق باشید.",7,3,4,2,3,3,3,2
