positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"در حال حاضر رقیب این آیپد خوشگل و دوست داشتنی گلکسی تب اس 2 نسخه  8 اینچی هستش.دو تبلت فوق از بعضی اوصاف شبیه به همن و از بعضی اوصاف دیگه نسبت به هم دیگه برتری دارند.هردو تبلت قطر کمی دارن حتی از یک قطر مداد هم کمتر!! منتهی به اندازه چند دهم میلیمتر نماینده سامسونگ قطر کمتری داره نسبت به نماینده اپل که زیاد محسوس نیست.کیفیت ساخت بدنه هم که مشخصه اپل در آیپدش از فلز اعلا واسه بدنه پشتی استفاده کرده.درحالی که سامسونگ از پلاستیک تقریبا با کیفیت در بدنه پشتی استفاده کرده و دیگه خبری ازون پلاستیک های معروفش که به توپ پلاستیکی معروف بود نیست.همچنین دورش رو هم شاسی فلزی به کار برده شرکت سامسونگ.
از لحاظ قدرت پردازشی و گرافیکی و روانی در اجرای فرامین کاربر و اجرای چندین کار همزمان و در راسش هنگام اجرای منوی مالتی تسکینگ،آیپد برنده بی چون و چرای این نبرده چون علاوه بر سبکی ios موجود روش،از پزدازنده قدرتمند A8x بهره می بره که نسبت به چیپ ایگزینوس سامسونگ،یک سروگردن قوی تره.البته ناگفته نمانه همون چیپ A8x رو هم شرکت سامسونگ واسش طی قراردادی که باهاش داشته ساخته!
از لحاظ محدودیت های نرم افزاری و سخت افزاری که دیگه فکر نکنم جای بحثی باشه.چون اپل همواره به محدودیت های انحصار طلبانش ( که البته واسه ماها جاست اپلی ها خیلی شیرینه) معروفه تو دنیا.
خبری از ارتقای حافظه جانبی،پشتیبانی از کابل otg ،برقراری تماس یا ارسال پیامک،قابلیت های به اشتراک گزاری داده ها و مسائلی ازین حیث نیست در ایپد فوق.اما ازون ور تب سامسونگ به نحو احسن از همه این قابلیت ها برخورداره واسه دوستدارانش و اونهایی که نمی تونن محدود باشن.
از لحاظ مصرف باطری و مدت زمان شارژ شدن تقریبا شبیه همن.
کیفیت اسپیکر و دوربین ایپد مدنظر هم تحت هیچ عنوان قابل قیاس نیست با نماینده سامسونگ.یعنی اپل به معنی واقعی کلمه این دو رو ارتقا داده در آیپد جدیدش به نسبت سری قبل طوری که واقعا لذت می بره آدم.خصوصا از کیفیت دوربینش که بنا بر ادعای سایت جی اس ام ارنا تا 90 درصد با کیفیت دوربین آیفون 6 برابری می کنه.سامسونگ اما نسبت به تب اس هیچ پیشرفتی نداشته تو این زمینه
یه ضعف دیگه نماینده اپل هم اختلاف قیمت بالای آیپد نسخه 4g با نسخه wifi هست. طوری که آدم میتونه به جا خرید آیپد مدنظرش که از نسخه 4g بهره میبره،با مبلغی کمتر یه مودم جیبی 4g ایرانسل یا هوآوی بخره و آیپد خودشو بهش کانکت کنه
امیدوارم تونسته باشم راهنمایی جامع و کاملی انجام داده باشم خدمت دوستان.
ببخشید سرتون رو درد اوردم",10,0,5,5,5,5,5,5
,,"سلام
از دوستان عشق تبلت وبرند معتبر Apple این سوال رو دارم و خواهش دارم که جواب بدید که در مدل آی پد مینی 4 نسخه وای فای هم داره؟؟؟؟؟؟",4,1,0,0,0,0,0,0
,,"خانم ریحانه ربیعی این تبلت از نظر پردازنده قوی تر شده و دوربینش یکم نه خیلی بهتر شده 5 مگاپیکسل با 8 مگاپیکسل خیلی فرقشه تبلتتون مبارکتون باشه",1,0,0,0,0,0,0,0
,,"باید اسمشو میزاشتن apple ipad air 2 mini with a8 chip چون فقط فرقش صفحه کوچک تر و پردازنده ای که کمی ضعیف تره",0,0,0,0,0,0,0,0
,,"تبلت خوبیه برای کسایی که میخوان ایپد بخرن ولی بجز مورد 4 جی و صفحه نمایش از هیچ نظر بهتر از ایپد ایر نیست.",0,0,5,5,5,5,5,5
,,"بهترین تبلت کوچک بازار",2,0,5,5,5,5,5,5
,,"رمش 2 هست.",2,0,0,0,0,0,0,0
,,"فرق زیادی با نسل قبلی نداره
یه کم دوربینش بهتره
من خودم مینی 3 دارم
فقط میتونم بگم فوق العادس",0,1,0,0,0,0,0,0
,,"تغییرزیادی نسبت به قبلیش ندارد به درد نمی خورد",2,4,5,5,5,5,5,5
,,"من انتظار داشتم رمش 2 باشه",2,1,0,0,0,0,0,0
,,"در یک کلام . . . فوق العاده",3,0,5,5,5,5,5,5
,,"ای کاش .... A9 رو هم داشت",4,0,5,5,5,5,5,5
,,"پردازنده این مدل A8 هست و اونی که روی آیپد ایر 2 هست A8X هست",0,0,0,0,0,0,0,0
,,"این خوبه یا ایر 2 میخوام مدل 64 4g بگیرم کدوم بهتره؟ از اندازه مشکل ندارم",3,0,4,4,4,4,4,4
,,"در حال حاضر رقیب این آیپد خوشگل و دوست داشتنی گلکسی تب اس 2 نسخه  8 اینچی هستش.دو تبلت فوق از بعضی اوصاف شبیه به همن و از بعضی اوصاف دیگه نسبت به هم دیگه برتری دارند.هردو تبلت قطر کمی دارن حتی از یک قطر مداد هم کمتر!! منتهی به اندازه چند دهم میلیمتر نماینده سامسونگ قطر کمتری داره نسبت به نماینده اپل که زیاد محسوس نیست.کیفیت ساخت بدنه هم که مشخصه اپل در آیپدش از فلز اعلا واسه بدنه پشتی استفاده کرده.درحالی که سامسونگ از پلاستیک تقریبا با کیفیت در بدنه پشتی استفاده کرده و دیگه خبری ازون پلاستیک های معروفش که به توپ پلاستیکی معروف بود نیست.همچنین دورش رو هم شاسی فلزی به کار برده شرکت سامسونگ.
از لحاظ قدرت پردازشی و گرافیکی و روانی در اجرای فرامین کاربر و اجرای چندین کار همزمان و در راسش هنگام اجرای منوی مالتی تسکینگ،آیپد برنده بی چون و چرای این نبرده چون علاوه بر سبکی ios موجود روش،از پزدازنده قدرتمند A8x بهره می بره که نسبت به چیپ ایگزینوس سامسونگ،یک سروگردن قوی تره.البته ناگفته نمانه همون چیپ A8x رو هم شرکت سامسونگ واسش طی قراردادی که باهاش داشته ساخته!
از لحاظ محدودیت های نرم افزاری و سخت افزاری که دیگه فکر نکنم جای بحثی باشه.چون اپل همواره به محدودیت های انحصار طلبانش ( که البته واسه ماها جاست اپلی ها خیلی شیرینه) معروفه تو دنیا.
خبری از ارتقای حافظه جانبی،پشتیبانی از کابل otg ،برقراری تماس یا ارسال پیامک،قابلیت های به اشتراک گزاری داده ها و مسائلی ازین حیث نیست در ایپد فوق.اما ازون ور تب سامسونگ به نحو احسن از همه این قابلیت ها برخورداره واسه دوستدارانش و اونهایی که نمی تونن محدود باشن.
از لحاظ مصرف باطری و مدت زمان شارژ شدن تقریبا شبیه همن.
کیفیت اسپیکر و دوربین ایپد مدنظر هم تحت هیچ عنوان قابل قیاس نیست با نماینده سامسونگ.یعنی اپل به معنی واقعی کلمه این دو رو ارتقا داده در آیپد جدیدش به نسبت سری قبل طوری که واقعا لذت می بره آدم.خصوصا از کیفیت دوربینش که بنا بر ادعای سایت جی اس ام ارنا تا 90 درصد با کیفیت دوربین آیفون 6 برابری می کنه.سامسونگ اما نسبت به تب اس هیچ پیشرفتی نداشته تو این زمینه
یه ضعف دیگه نماینده اپل هم اختلاف قیمت بالای آیپد نسخه 4g با نسخه wifi هست. طوری که آدم میتونه به جا خرید آیپد مدنظرش که از نسخه 4g بهره میبره،با مبلغی کمتر یه مودم جیبی 4g ایرانسل یا هوآوی بخره و آیپد خودشو بهش کانکت کنه
امیدوارم تونسته باشم راهنمایی جامع و کاملی انجام داده باشم خدمت دوستان.
ببخشید سرتون رو درد اوردم",10,0,5,5,5,5,5,5
,,"سلام
از دوستان عشق تبلت وبرند معتبر Apple این سوال رو دارم و خواهش دارم که جواب بدید که در مدل آی پد مینی 4 نسخه وای فای هم داره؟؟؟؟؟؟",4,1,0,0,0,0,0,0
,,"خانم ریحانه ربیعی این تبلت از نظر پردازنده قوی تر شده و دوربینش یکم نه خیلی بهتر شده 5 مگاپیکسل با 8 مگاپیکسل خیلی فرقشه تبلتتون مبارکتون باشه",1,0,0,0,0,0,0,0
,,"باید اسمشو میزاشتن apple ipad air 2 mini with a8 chip چون فقط فرقش صفحه کوچک تر و پردازنده ای که کمی ضعیف تره",0,0,0,0,0,0,0,0
