positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
"کيفيت صفحه نمايش
صداي خوب
عمر باتري عالي
عملکرد بهتر از بازه قيمتي",ندارد,"من این تبلت رو دو هفته پیش از طریق جعبه باز خریدم. هدف من از تهیه این تبلت خواندن کتاب و اینترنت گردی و کارهای سبک بوده که این تبلت کاملا از پسش بر میاد. من جستجوی زیادی برای خرید این تبلت کردم و واقعا از نظر امکانات نسبت به قیمتش فوق العاده است. البته من باهاش بازی نکردم که بتونم در این مورد نظر بدم. بدون مشکل آپدیت شد . تاچش هیچ مشکلی نداره. باتری وصفحه نمایش خیلی عالی داره. در کل برای من که با اون قیمت جعبه باز، بی نهایت عالی بوده.",3,0,4,4,4,4,5,4
"سايز
کيفيت lcd","اپگريد نميشه","خیلی مشکلات داره .هنگ میکنه. باتری بالا نمیاد.برنامه اندروید ش به روز نمیشه. قابل مکالمه نیست.",0,8,3,3,2,4,4,2
"عاليه ازهمه نظر","تو بازي هاي سنگين داغ ميکنه اونم زياد مهم نيس","داغ کردن باطری",2,2,3,3,3,3,3,3
"کيفيت صفحه خوب","تاچ ضعيف
آنتن دهي ضعيف
سخت افزار متوسط","پیشنهاد میکنم با کمی هزینه بیشتر محصول قوی تری بخرید",0,6,4,4,3,4,2,2
عاليه,,"خیلی عالیه پیشنهاد میکنم حتما",4,1,5,5,5,5,5,5
"باتري
سرعت پردازش مناسب
قيمت","صداي ضعيف","با سلام
من اردیبهشت امسال این تبلت را از دیجی کالا خریداری کردم و تو این مدت هیچ گونه مشکلی نداشته و ازش راضی هستم.فقط کیفیت صدا خیلی پایینه و احساس میکنم تاچش کمی ضعیفه.",5,2,5,5,4,3,4,4
,,"سلام من این تبلت رو چند ماه پیش خریدم و فقط نیم ساعت ازش استفاده کردم و وقتی شارژش تموم شد و دیگه روشن نشد و تاحالل هم نتونستم به گارانتی تحویل بدم چون شهرستانم نمیدونم چجوری باید بفرستمش گارانتی",2,10,1,3,1,3,1,1
"قيمت مناسب
سخت افزار قابل قبول
کيفيت صداي عالي
کيفيت تصوير عالي
باتري مناسب","تاچ بشدت ضعيف","در کنار تایید نظرات جناب آقای ولی در مورد محاسن باید عرض کنم که کیفیت پایین تاچ، واقعا آزاردهنده است و برخلاف نظر ایشان این مشکل را کاملا بزرگ و برجسته می بینم.",5,4,4,4,3,2,4,3
"سخت افزار کاملا قابل قبول و رم2 با قابليت به روز رساني نرم افزار
باطري بسيار عالي
کيفيت صفحه نمايش بسيار عالي
لوازم جانبي کامل در بازارهاي حتي شهرستان هاي کوچک
سيستم صوتي با کيفيت بالا و نرم افزار دالبي اتم","تاچ تحت شرايطي ضعيف(توضيح ميدهم)
بودن کليدهاي ولوم و اسليپ در سمت چپ تبلت","با توجه به تشکیک های زیادی که بین چند مدل تبلت لنوو شامل یوگا تب 3 و 2 با رم 2 ، این تبلت و زن پد ایسوس بسیاری از نظرات دوستان را مطالعه کردم و در آن شرایط بسیار کمک کننده و برخی از نظرات بسیار گیج کننده بود.
ابتدا چرا تبلت ویندوزی نه؟
اولین پیشنهاد من به تمامی دوستان این است که ابتدا به این سوال پاسخ دهند که کالای دیجیتال مدنظر را برای چه کاربردی نیاز دارند؟ مهمترین مساله این است که متاسفانه همواره نادیده گرفته میشود.
در ابتدا قصد خرید تبلت ویندوزی را داشتم اما به سه دلیل از خرید آن صرف نظر کردم: 1- تبلت های ویندوزی زیر 2 میلیون تومان اصلا ارزش خرید ندارند. شامل مدلهای زد 310 لنوو و پاویلیون اچ پی و ایسوس ترنسفرمر بوک. شخصا با مراجعه به بازارهای دیجیتال تهران و شهرستان به کیفیت ساخت و قدرت سخت افزاری بسیار پایین ساخت این تبلت ها و در کنار مشکلات جانبی بسیار زیادی نظیر کم بودن فضای ذخیره سازی، کیفیت پایین نمایشگر، قطع و وصل شدن صفحه کلید، موزون نبودن تبلت و کیبرد در کاربرد،مشکل باطری و اتصالات هارد و... واقف شدم. به عنوان یک دانشجوی مقطع ارشد به تمامی عزیزان نصیحت میکنم هرگز به سمت خرید این کالاها نروند چون عمر مفید این گجت ها نهایتا شش الی 12 ماه است. حتی پس از بررسی های زیاد قصد خرید یکی از سرفیس های مایکروسافت در حدود 3 میلیون را داشتم که با دیدن و دست گرفتن این کالا از خرید آن صرف نظر کردم.
پس از آن بررسی تبلت های اندرویدی:
ابتدایی ترین پارامترها درباره تجهیزات اندرویدی برای دانشجویان کیفیت بالای صفحه نمایش، پشتیبانی و قابلیت ویرایش فایلهای ورد و پی دی اف، باطری، قابلیت حمل و نقل آسان و وزن پایین تجهیز و شبکه 4G است. پس از سالها بررسی تجهیزات دیجیتال به این نکته واقف هستم که خرید گجت اندرویدی با رمی کمتر از 2 اشتباه خطرناکی است.آن هم در شرایطی که در موبایلهای هوشمند هم حتی رم با ظرفیت بیش از 2 و 3 استفاده میشود. بنا بر این نکته تنها تبلت های یوگا 3 و2 با رم 2، این تبلت و زن پد ایسوس برای انتخاب باقی می ماند.
چرا یوگا2 و 3 نه؟ تبلت های یوگا تنها در یک مورد از دو تبلت دیگر برتری دارند و آن هم باطری بالاست که این مورد دقیقا نقطه ضعف جدی برای این تبلت ها حساب میشود. به این معنا که یوگا 2 و 3 به دلیل همان قسمت اضافه باطری دارای حمل و نقل بسیار سخت و محدودیت استفاده در حالت های خاص و در نهایت وزن نسبتا زیاد که دست شما را خسته خواهد کرد. خطرناکترین قسمت این دو تبلت که برای یکی از دوستان من اتفاق افتاد فشار به تبلت در حالتی که با پشت بر روی زمین قرار دارد است که بدلیل طراحی این تبلت حتما تبلت از وسط خواهد شکست کما اینکه برای یکی از دوستانم این اتفاق به صورت ناخواسته افتاد و تبلت شکست. در کنار این موارد در سری های قبلی این تبلت مشکلات رام و نرم افزاری وجود داشت که احتمالا در سری های جدید آن مرتفع شده باشد.
چرا زن پد 10 ایسوس نه؟ به طور خلاصه در تقریبا تمامی نمرات سایت های مرجع و ANtutu این تبلت از قدرت سخت افزاری بسیار کمتری از لنوو تب 2 برخوردار است. کیفیت نمایش ضعیف و زمانی که شما تبلت را در دست میگیرید به نوعی تبلت به دل نشستنی نیست. باطری ضعیفتر آخرین نکته مهم در رد این تبلت بود.
در نهایت بررسی لنوو تب 2: زمان خرید تقریبا 2 هفته:
ابتدا تشکر از سایت بسیار خوب دیجی کالا که این تبلت سومین خرید من از این فروشگاه بود. بابت نحوه بسته بندی و ارسال همه چیز عالی به غیر از وقفه بی دلیل بسته در پست شهرستان محل سکونت بنده. جمعه غروب تبلت را خریداری کردم ساعت 21 خرید بسته بندی شده و با شماره شناسه پستی به مرکز پست دیجی کالا تحویل داده شده بود. دو روز بعد هم به دستم رسید. سالم و کامل به همراه گارانتی و تمامی اقلام جانبی که خریداری کرده بودم.
کیفیت ساخت خوب، زیبایی ظاهری و نازکی جذاب تبلت، سیستم صوتی عالی، اندروید پایه لالی پاپ 5.0.1 با امکان به روز رسانی، صفحه نمایش خیره کننده که حتی در کمترین میزان روشنایی صفحه چشمان را خسته نمیکند. به محض باز کردن بسته 50 درصد شارژ باطری را به 15 درصد رساندم و تبلت را زیر شارژ گذاشتم زمانی در حدود 4.5 ساعت شارژ تبلت 100 شد. از ساعت 18 امروز تا ساعت 2 نیمه شب پسفردا (20 ساعت) تبلت به طور سنگینی فعالیت داشت ومشغول نصب و حذف نرم افزارها بودم شارژ به 20 درصد رسید. در روزهای آتی در استفاده های سبک و متوسط در حدود 3 روز شارژ جوابگوی شما خواهد بود. از به روزرسانی تبلت صرف نظر کردم به دلیل عالی بودن سرعت تبلت تحت همین ورژن. نرم افزارهای مانند آفیس سوییت(مشابهت 80 درصدی با نسخه ویندوز)، دیکشنری های لانگ من و آکسفورد(مشابهت 90 درصدی با نسخه ویندوز)، آدوب ریدر(مشابهت 100 درصدی با نسخه ویندوز) به همراه پلیر و اتصال اینترنت وای فای در حال دانلود کارکرد من با تلبت بوده که ذره ای گیر یا لگ وجود نداشت. چون اهل بازی نیستم چند بازی به پیشنهاد یکی از دوستانم در آن نصب کردم برای تست سخت افزاری و بازهم هیچ مشکلی نداشت و سپس حذف کردم.
کالکشن کامل نرم افزارهای گوگل، اور نت، کروم با مشابهت 100 درصدی با نسخه ویندوز روی تبلت نصب است. دوربین جلو واقعا 5 است ولی دوربین عقب 8 نیست ولی برای تبلت واقعا قابل قبول است. HDR و اتو فوکس برای دوربین پشت جالب است. قابلیت تعریف اشارات برای میانبرها وجود دارد و با دو ضربه متوالی تبلت روشن میشود. با نصب نرم افزار پاور لمسی می توانید کلا از کلید پاور استفاده نکنید. این تبلت مکالمه ندارد ولی قابلیت ارسال و دریافت پیامک را دارد. شبکه 4G تست شد بسیار عالی و فرا از تعریف و بیان!!! با تبدیل OTG فلش تا 64 گیگ را به آن اتصال دادم اما هارد های اکسترنال بدون آداپتور را به دلیل کمبود توان الکتریکی شناسایی نمیکند. خود تبلت در هنگام اتصال فلش به شما پیغام شناسایی می دهد و نرم افزار بسیار خوبی برای انتقال فایل ها دارد. تبلت دارای زبان فارسی برای منو هست که پیشنهاد میکنم از آن استفاده نکنیم تا زمانی که خودمان نتوانستیم چنین کالایی بسازیم...
در نهایت به تنها نقطه ضعف این تبلت اشاره میکنم که تاچ آن است. بنده به همراه تبلت یک قلم لمسی بامبو خریداری کردم که تا قبل از زدن گلس بر روی صفحه نمایش کار میکرد اما پس از نصب گلس متاسفانه دیگر کار نمیکند. اما کار با انگشتان دست بسیار روان و قابل قبول است فقط در صورتی که از کیف کلاسوری یا پایه نگهدارنده استفاده می کنید در زوایایی خاص از تبلت ممکن است برخی از نقاطی که شما لمس میکنید لمس نشود به تبلت ضربه نزنید چون به خاطر گلس است فقط کافی است کمی زاویه تبلت را تغییر دهید. بازهم قید میکنم این مشکل اصلا چشم گیر نیست.
موفق باشید.",20,3,5,5,5,4,4,4
,,"بسیار عالی و با کیفیت.",0,0,5,5,5,5,5,5
"صفحه نمايش با کيفيت
اسپيکر هاي عالي
جنس بدنه عالي
واي فاي قوي نسبت به بقيه تبلت ها
داشتن lte",دوربين,"بهترین تبلت تا این قیمت همین تبلته حتی میتونه با نمونه های گرونتر هم رقابت کنه بهترین صفحه نمایش با شخصی سازی های فروان در تنظیمات که میتونی شارپنس و رنگ و کنترسات و بقیه رو تنظیم کنی همچنین اسپیکر های فوق العاده با کیفیتش که محشره برای داشتن صدای استریو حتما تنظیمات رو روی حالت out door بذارین و همچنین داشتن صدای فراگیر و همچنین صدای دالبی سیستم عاملشم که اندروید 5 هست در ابتدا یه اپدیت هم اومده براش که عملکردشو بهتر میکنه من رنگ سرمه ایشو برداشتم پردازندش 1.7 گیگاهرتز بود فکر کنم نمونه سرمه ایش با کیفیت تر از نمونه سفید هست حتما پیشنهاد میکنم این تبلت رو.",10,0,5,5,5,5,5,5
"ارائه ي ليست آخرين بروزرساني ها در سايت لنوو
وبسايت کامل",,"وبسایت لنوو برعکس وبسایت هواوی خیلی کامله و حتی آخرین بروزرسانی ها رو داخل یک جدول ارائه داده و حتی میشه دانلود کرد. من چون با گوشی هواوی کار کردم این حرف رو می زنم.",4,0,5,5,4,4,3,3
,,"سلام مجدد
باز هم می خواهم بگویم لمسش خیلی جالب نیست. من چند روزه بازی Road Riot بازی می کنم متوجه شدم که اگه انگشت رو روی صفحه حرکت ندهم بعد از چند ثانیه تیراندازی ماشین متوقف میشه انگار که برای واکنش عناصر داخل صفحه لازمه که انگشت رو دائم حرکت بدی. البته من باز هم از این تبلت حمایت می کنم.",6,1,5,5,4,4,3,3
"نازک و زيبا بودن","کمي سنگين و دوربين نه چندان جالب","در کل خوب و راضی کننده ست. اما دوربینش هشت مگا پیکسل کاملا ناامید کنندست ولی دوربین 5 جلو خوب و راضی کنندست.",5,0,5,4,4,5,4,3
"صفحه نمايش","نداشتن فلاش","نسبت به قیمتش خوب است",1,1,4,4,2,4,2,4
,,"با خرید این تبلت بهترین را خریده اید",2,0,5,5,4,4,4,4
"دوربين قابل قبول
رم بالا
ساپورت اينترنت 4G
صداى اسپيکر قوى",,"حتما توصیه میکنم تبلت زیر 1 میلیون فقط اینو بخرید.سامسونگ توى این قیمت کیفیت خوبى نداره.ولى این تبلت هم رزولوشن تصویر خوب و قابل قبولى داره و هم یک رم قوى که میتونید با اون بازى هاى سنگین ترى اجرا کنید.",3,0,3,3,3,3,3,3
"کاملا عالي",نداره,"توصیه کامل می کنم بخرید بهترین تبلت هستش با این قیمت. اگر بخواین با همین امکانات تبلت سامسونگ بخرید بالا یک میلیون قیمتشه",1,0,5,5,5,5,5,3
"همه موارد",مکالمه,"من این تبلتو از دیجی خریدم در کل خیلی خیلی عالیه رم و پردازندش قدرتمند برای بازی سنگین مثل gta san و کل بازیای gameloft و قیمت عالی در کل ازش راضیم و واقعن خیلی قوی از نظر باتری",3,0,5,5,5,5,5,5
,,"سلام
پیرو نظر روز 1 آبان 1395 باز هم تبلت رو با AnTuTu بررسی کردم. در نهایت تعجب دیدم نمره‌ی 27000 ثبت شد!!!!
دوباره بعد نیم ساعت همین تست رو انجام دادم نمره‌ی 42000 ثبت شد.
فکر کنم پردازنده‌ی تبلت که داغ کنه قدرت پردازشش خیلی افت پیدا میکنه.
ناگفته نمونه بیش از سی برنامه و بازی روی تبلت نصب کردم.
یه توصیه:
دوستانی که به تاچ (صفحه‌ی لمسی/touch) گوشی خیلی حساسیت دارند لازمه که پول بیشتری خرج کنند و یه تبلت گرونتر با تاچ قوی‌تر بخرند. خصوصا برای بعضی بازی‌ها که تاچ گوشی خیلی مهمه.
یه موضوع دیگه:
باتری این تبلت واقعا خوب جواب میده. قبلا یه تبلت آی‌لایف مدل WTAB 903 از همین سایت خریدم با اینکه باتریش 6700 میلی‌آمپر ساعته ولی هم دیر شارژ میشه و هم زود خالی میشه. شارژ باتریش بیشتر از 4 ساعت طول میکشه.
با این تبلت (لنوو مدل TAB 2 A10-70L ) اگه یه بند بازی کنیم حدود شش ساعت میکشه خالی بشه. شارژ شدنش هم حداکثر سه ساعت و نیم طول میکشه.",5,0,5,5,4,4,3,3
"نظر دوستان خوب ، سايت ديجي‌کالا",,"پیشنهاد می‌کنم نظرات بسیار مفید آقای امیرحسین قربان اوغلی (ثبت شده در روزهای 31 مرداد 1394 و 7 شهریور 1394) را بخونید. فقط اینکه ایشون گفته از مکالمه پشتیبانی نمیکنه درست نیست. من خریدم و از مکالمه هم پشتیبانی میکنه.
یه مطلب دیگه:
تایپ فارسی داره ولی منوی فارسی نداره.
تاچش چنگی به دل نمیزنه. یه گوشی هواوی P6 دارم که در مقایسه با این تبلت تاچش خیلی بهتره.
تشکر ویژه از دیجی‌کالا که نظرات همه‌ی دوستان رو گذاشته و ما استفاده میکنیم. با آرزوی موفقیت روزافزون",3,2,5,5,4,4,3,3
"نمره خيلي خوب",,"سلام
نتیجه‌ی بررسی با برنامه‌ی antutu:
نمره: 41500
واقعا عاللیه
جالبه که خود دیجی گفته 31000",4,0,5,5,4,4,3,3
"سرعت خوب
کيفيت خوب نمايشگر
لمس نسبتا خوب
نور خوب نمايشگر
اندرويد 5.0.1 ، شارژ خوب ، شارژ از پورت USB ، صداي خوب ، قابليت مکالمه ، قيمت مناسب و . . .","نداشتن گزينه‌ي بروزرساني
مقدار جزپي لگ در بعضي بازي‌ها مثل بازي Slither.io","مدت یک روز است که از این تبلت استفاده می‌کنم. با توجه به فول‌اچ‌دی بودنش سرعت خوبی دارد.
نرم‌افزار و بازی‌های زیادی نصب کردم که هیچ فرقی نکرد.
برنامه‌ها رو مثل موشک باز میکنه.
اینجا گفته اندروید 4 روش نصبه در صورتی که از من اندروید 5 روش نصبه و قابلیت بروزرسانی هم نداره. در ضمن یک قسمتش نوشته شده «به سفارش سازگار»
فقط نمیدونم در آینده میشه آپدیتش کرد یا نه؟!!
ولی با توجه به تجربه‌ی یک روزه‌ی من به این قیمت می‌ارزه و توصیه می‌کنم بخرید.
یه موضوع دیگه:
قابلیت مکالمه هم داره که از روی اسپپیکر اصلی صدا پخش میشه و هندزفری هم میشه بهش وصل کرد.
بزودی نرم‌افزار ANTUTU روی هم داخلش نصب می‌کنم و رتبه‌ی ثبت شده رو براتون میزارم.",4,1,5,5,4,4,3,3
,,"من دارمش از همه نظر عالیه",5,1,5,5,4,4,4,3
,,"نسبت به قیمتش و توی رنج خودش بهتر از این پیدا نمیکنید",3,0,5,3,4,3,3,3
,,"امروز دستم رسید. بسیار عالی با کیفیت عالی",4,0,3,3,3,3,3,3
,,"با سلام خدمت کاربرای گرامی.
من حدود 5 ماه هست که این تبلت رو از دیجی کالا گرفتم و استفاده کردم.
به نسبت قیمت انتخاب مناسبیه و از لحاظ عدد و رقم خوب به نظر می رسه.
اما این تبلت یه موردی داره که فراگیر همه ی اونها است که خدمات پس از فروش نیز به این مسئله اذعان داشت و اونم اینه که اگه با محصولات با کیفیت و نه الزاما گران قیمت کار کرده باشید متوجه کیفیت نسبتا پایین حساسیت تاچ این تبلت می شوید.مثلا من گوشی ماد جی ال ایکسم بسیار بسیار تاچ با کیفیت تری داره.
البته در حالت عادی و کاربری عمومی مشکلی نخواهید داشت اما این زمانی خودشو بیشتر نشون می ده که تبلت روی یک سطح صاف مثل میز قرار بگیره.اون وقته که شما شاهد عملکرد ضعیف حساسیت تاچ خواهید شد. و این ربطی به به روز رسانی و دستگاه نداره و تا الان طبق گفته خدمات پس از فروش این مسئله گریبان گیر این مدل از تبلت هست و کاریش هم نمیشه کرد.
امیدوارم که دوستان علاوه بر دانستن نقاط قوت متوجه همه ی ویژگی های این محصول باشند و با توجه به ارزشمندی هر یک از ویژگیها نسبت به خریدشون اقدام کنند.",11,1,3,3,3,3,3,3
