positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
"باتري قوي طراحي خوب کيفيت خوب مقاومت ودوام بالا سخت افزار خوب","نداشتن وب کم داغ کردن بعد از استفاده زياد","درکل تبلت خوبیست برای بازی هم بدنیست مشکلات زیادی نداره به نسبت قیمتش میارزه باتری خوبی داره ودوام بالایی داره درکل برای استفاده ی متوسط خوبه",2,20,3,3,3,3,3,3
ندارد,"حافظه ي کم و ...","من خودم این تبلت رو از جای دیگه برای دخترم خریدم الان 2سال طرفشم نرفته",15,4,3,3,3,3,3,3
,"[""اندرويدپايين""]","عالی است اما‌ اندرویدپاینه",4,9,3,3,3,3,3,3
,,"به نظر من عالی این تبلت",2,16,3,3,3,3,3,3
"هيچ من نديدم","ضعيف بودن دوربين اصلي در حد گوشي هاي 1100 ههههه
بي کيفيت بودن صفحه نمايشگر
کم بودن ارزش خريد در قبال قيمت","من گوشی و تبلت زیادی دارم همه گوشی هام از قبیل اپل 5s تا 7 پلاس و نوت 5 و ایج 7 تو برند سامسونگ شروع شدن و تبلت سامسونگ این مدل برای همراه خودم خریدم و یکی هم دارم چینی 8 اینچ به نام cube که چینیه خیلی بهتر و با کیفیت تر از این تبلت هست و از این تبلت اصلا راضی نیستم و با وجودی که پول ما متاسفانه بی ارزش هست ولی باز هم این تبلت با پول ما و گلیه امکاناتش بیشتر ارزش خرید نداره و واقعا کیفیت نمایشگر و نبود دوربین دوم و ضعیف بودن دوربین اصلی",16,9,1,5,3,5,4,2
"[""مارک سامسونگ.ساخت ويتنام""]",[],"نسبت به قیمت عالی.وانتظار زیادی از آن نداشته باشید.خوبیش آینه که از خانواده سامسونگ.ساخت ویتنام هیتش",5,20,3,3,3,3,3,3
,,"اگر کم کار می کنید بخرید برا مصرف کم خوبه وبی اگر می خوای زیاد استفاده کنی کلشو بازی های دیگه بریزی بدون دهن تبلت صافه باتری خالی می کنه صفحش تکون نمی خوره کیفیتش زیاد خوب نیست دوربینشم خب به خاطر قیمتش خوبه ولی در کل نخرید اونایی که زیاد مصرف می کنن صبحو شب پا تبلتن نخرید اینو بازم می گم مشکلات زیاری داره من هم لینوو داشتم هم هواوی ولی این تبلت از هر دوتاشون بهتره",12,2,3,4,3,3,3,3
,,"من این تبلت رو دو سال هستش که دارم و کاملا راضی ام.بنظرم برای استفاده های عادی و بازی کردن تلگرام و این جور اپلیکیشن ها خوب هستش مگر اینکه ازش انتظارات تخصصی داشته باشید.توصیه میکنم اگر یک تبلت خوب می خواهید که در حد معمولی از اون استفاده کنید این تبلت عالیه.",6,4,5,2,3,5,4,2
ندارد,"هر چي بده پايين بيشتر مي گم","ریال این گوشی سخت اقزار قوی اصلا نداره من این را خریده ام هر ماه باید ببریم بیرون درست کنند . اما note 8 خیلی بهتر از اینه",6,8,2,1,1,0,0,0
"بدنه مقاوم و طرح چرم
طراحي زيبا","نداشتن دوربين جلو
کم بودن حافظه
کيفيت پايين صفحه
پردازنده ضعيف و نامشخص
کيفيت دوربين پايين","من این تبلت رو حدود پنج ماه است که دارم و باید بگم بدترین تبلت سامسونگ است و پردازنده فوق العاده ضعیفی داره.من این تبلت رو به اشتباه خریدم و به شما توصیه میکنم تبلت های قوی تر سامسونگ یا تبلت های لنوو را بهجای این تبلت بخرید",8,6,3,3,3,3,3,3
"[""قيمت مناسب""]","[""قديمي بودن""]","پیشنهاد میکنم اگه میتونید به جای این tab4 رو بگیرید ، یه مدل از این بالاتره و امکانات و قابلیتهای بیشتری داره",7,0,1,1,2,5,1,1
,,"سلام من از دیجی گرفتم و بنظرم تو این قیمت خیلی خوبه واسه داداش کوچیکمم گرفتم وبسیار راضیه همه ی بازیای سنگینم به راحتی جواب میده وotg هم ساپورت میکنه مولتی ویندو و پاور سیوینگم داره درکل خیلی خوبه ومن از خریدم طبق معمول همیشه راضیم........tnx digit",5,4,0,0,0,0,0,0
,,"به نظر شما این تبلت رو از بیرون بگیرم بهتره یا از دیجی کالا بگیرم",3,4,0,0,0,0,0,0
,,"من پیش نهاد میکنم این تبلت را از دیجی بخرید چون بی رون این تبلت را اصل شو کم تر کسی میفروشه ولی دیجی اصلش رو میفروشه",8,2,0,0,0,0,0,0
,,"سلام دوستان با این که هنوز تبلت را نخریده ام ولی می دانم تبلتی بسیار عالی و این را از پیام های شما دوستان فهمی دم *ممنون*",4,4,0,0,0,0,0,0
,,"باسلام دوستان من به یک مشکل با این تبلت برخوردم زبان تبلت انگلیسی نمیشه !!! وقتی میزنم برای تغییر زبان خطا میده و میگه تنظیمات متوقف شد!!! کسی میتونه راهنماییم کنه؟",0,3,0,0,0,0,0,0
,,"بدتر تر از تبلت های سامسونگ هیچ تبلتی نست. مامانم ده داره من 7. تبلت هردومون مدام هنگ میکنه، خاموش میشه، ... دوربینش که افتضاحه. لنو و هووایی بخرید خیلی بهتر از اینه",2,5,0,0,0,0,0,0
,,"عالیه.اصلا هنگ نمیکنه.من یک ساله ک دارمش توخریدش شک نکنین.",5,3,5,3,4,4,4,3
,,"منم در حال تصمیم گیری هستم که بخرمش یا نه...",2,2,0,0,0,0,0,0
,,"من امروز خریدم عالیه اندرویدش4.4.4 بازی های سشنگینم پخش میکنه اندرویدش قابل ارتقاع کیفیت دوربینشم نسبت به قیمتش خوبه من از بیرون خریدم و خیلی راضیم",6,2,5,5,5,5,5,5
,,"من تا الان کیف و کاورش رو نتونستم تهیه کنم",2,0,0,0,0,0,0,0
,,"من این تبلتو امروز خریدم دوربینش خوبه و اصلا نمیفهمی که دوربینش پایینخه حیف وبکم نداره مزایاش زیاد تر از معایبی که داره من زیاد ازش کار میکشم امروز که خریدمش کلی برنامه ریختم آسفالت رو هم ریختم بدون لکه وداغ نمیکنه همینو پسر ععم گرفته رازی نیست از بیرون خریده ولی من از دیجی خریدم وخیلی باحاهفکر کنم پسر عمم شانسش خوب نبوده مرسی از دیجی . مرسی از خوندن پوستم اگر مزایاشو خوب گفتم+ بزن",20,8,0,0,0,0,0,0
,,"خیلی چرته پسر عمه من داش همش لک میزد بردیم فلش کردیم ولی درست نشد حتی تو کلشم لک میزد .دوربین باتریشم که دیگه هیچی به نظر من اگر یکم پول بزارید یه لنوو بخری بهتره یا تب 4 که خیلی عالیه",3,3,0,0,0,0,0,0
,,"همه چی عالی قیمت عالی کیفیت عالی همون چیزی که دنبالش میگشتم نسبت به قیمت کاربرد های عالی داره",5,2,5,5,5,5,5,5
,,"مزایاش بیشتر از معایبشه
قیمتشم که عالیه....البته نسبت به بقیه ی تبلت های سامسونگ
.....به نظر من این تبلت عالیه",3,0,5,5,5,5,5,5
,,"سلام من پارسال خریدم و واقعا ازش راضیم ولی اگه زیادی ازش کار بکشی قات میزنه و میتونی ریستارتش کنی و سریع خوب میشه واقعا تبلت خوشگل و خوبیه",3,0,5,5,5,5,5,5
,,"سلام .من یه سالی هست ک این تبلت رو دارم . واقعا هیچ خیری ازش ندیدم و ب کسایی ک میخان این تلبلت رو بخرن پیشنهاد میکنم ک نوت 8 رو انتخاب کنن.
من اصلا برنامه ی سنگینی هم روش نصب نمیکنم ولی وقتی چند تا کارو با هم باهاش انجام میدم هنگ میکنه و حتما باید ری استارت بشه.
ممنون از دیجی کالا",1,1,3,2,2,3,1,0
,,"ای کاش وبکم داشت خیلی حیف شد من هنوز سفارش ندادم اما فک می کنم دوربین خوبی نداره لطفا درباره دوربین نظر بذارید دوربین برای من خیلی مهمه اما در کل تبلت خوبیه چون یکی از فامیلامون داشته اگه چینی نباشه و توی شارژباهاش کار نکنید کارایی خوبی داره تاچشم عالیه فقط مشکل من دوربینه",0,1,0,0,0,0,0,0
,,"سلام.من هفته پیش این تبلتو خریدم.در کل نسبت به پولی که میدی خوبه.چنتا ار مزایا ومعایبشو میگم تا بهتر تصمیم بگیرین
.بدنه نسبتا مقاومی داره.وزنش هم در مقایسه با تبلتهای هم رده ی خودش مناسبه
ال سی دی باکیفیتی نداره.کلیدهای بک وهوم در پایبن تبلت فاقد نور ال ای دی هستند
درضمن کارکرو باتریش هم خوبه.درکل اگه برای با ی های سنگین نمیخواین وبیشتر برای وب گردی میخ لین گزینه خوبیه .تازه قابل توجه هم هست که ساخت ویتنامه",1,0,0,0,0,0,0,0
,,"من الان دارم با همین تبلت نظر میذارم چند روز پیش از بازار خریدمش البته ارزون تر.کیفیت دوربینش بالاس ینی موقع عکس گرفتن اصلا نمیفهمی کیفیت دوربینت انقدر پایینه سرعت تاچ عالی پردازنده عالی کیفیت ساخت قیاقه باتری همه چیش عالیه وای فای و بلوتوثش هم عالیه او تی جی ساپورت میکنه جنس بدنش بیست بیسته و تو دست ادم لیز نمیخوره تا حال دو بار خورده زمین ولی چیزیش نشده من ازاونایی ام که از تبلت بیچاره همش کار میکشن و بازی هاو برنامه هاب جورواجور روش نصب میکنن ولی این بیچاره نه زیاد داغ میکنه نه شارژش تموم میشه باتریش از 100 دزصد با استقاده مداوم بعد 3،4 ساعت ارور میده و تنها ضففش از نظر من نداشتن وبکمه که تا حالا باهاش کنار اومدم،اما اگه شمام ازاونایی هستین که وبکم جز اولویت هاتونه بازم ازاین تبلت سیمکارت خور تری جی صرف نظر نکنین چون خود من وبکم برام خیلی اهمیت داشت ولی دیگه بی خیالش شدم",2,2,4,5,4,3,5,2
,,"لطفا کمک کنید میخواهم بدانم لنوو بخرم یا این رو آخه با این پول میشه یه تبلت با کلی امکانات بهتر خرید ولی میگن سامسونگ همتا نداره تبلت هایش بی نظیره",9,2,0,0,0,0,0,0
,,"اینو همین امشب داداشم خرید از بازار نورش که خوبه از زبان فارسی هم خیلی پشتیبانی میکنه شارزدهی شم بد نیس تنها بدیش اینه که وبکم نداره و کیفیت دوربینش پایینه وگرنه خیلی خوبه.",1,0,4,5,4,3,5,2
,,"کسی چرا نظر نگذاشته آیا واقعا این سامسونگ با این قیمت ارزش خرید بالایی نداره؟من میخواستم ببینم کسی خریده چون میخوام بخرم و تجربشو بدونم..ممنون",2,0,5,5,5,5,5,4
,,"من این تبلتو از قطر یه هفته قبل خریدم. البته قیمتش خیلی از این پایین تر بود. ولی در مجموع تبلت خوبیه. سرعتش خوبه. کیفیت صفحه نمایشش چندان بالا نیست. شارژ نگه داشتنش عالیه. نور صفحه خوبه حتی زیر نور هورشید هم میشه کار کرد یاهاش",4,0,0,0,0,0,0,0
,,"من تا الان کیف و کاورش رو نتونستم تهیه کنم",2,0,0,0,0,0,0,0
,,"من این تبلتو امروز خریدم دوربینش خوبه و اصلا نمیفهمی که دوربینش پایینخه حیف وبکم نداره مزایاش زیاد تر از معایبی که داره من زیاد ازش کار میکشم امروز که خریدمش کلی برنامه ریختم آسفالت رو هم ریختم بدون لکه وداغ نمیکنه همینو پسر ععم گرفته رازی نیست از بیرون خریده ولی من از دیجی خریدم وخیلی باحاهفکر کنم پسر عمم شانسش خوب نبوده مرسی از دیجی . مرسی از خوندن پوستم اگر مزایاشو خوب گفتم+ بزن",20,8,0,0,0,0,0,0
,,"خیلی چرته پسر عمه من داش همش لک میزد بردیم فلش کردیم ولی درست نشد حتی تو کلشم لک میزد .دوربین باتریشم که دیگه هیچی به نظر من اگر یکم پول بزارید یه لنوو بخری بهتره یا تب 4 که خیلی عالیه",3,3,0,0,0,0,0,0
,,"همه چی عالی قیمت عالی کیفیت عالی همون چیزی که دنبالش میگشتم نسبت به قیمت کاربرد های عالی داره",5,2,5,5,5,5,5,5
,,"مزایاش بیشتر از معایبشه
قیمتشم که عالیه....البته نسبت به بقیه ی تبلت های سامسونگ
.....به نظر من این تبلت عالیه",3,0,5,5,5,5,5,5
,,"سلام من پارسال خریدم و واقعا ازش راضیم ولی اگه زیادی ازش کار بکشی قات میزنه و میتونی ریستارتش کنی و سریع خوب میشه واقعا تبلت خوشگل و خوبیه",3,0,5,5,5,5,5,5
,,"سلام .من یه سالی هست ک این تبلت رو دارم . واقعا هیچ خیری ازش ندیدم و ب کسایی ک میخان این تلبلت رو بخرن پیشنهاد میکنم ک نوت 8 رو انتخاب کنن.
من اصلا برنامه ی سنگینی هم روش نصب نمیکنم ولی وقتی چند تا کارو با هم باهاش انجام میدم هنگ میکنه و حتما باید ری استارت بشه.
ممنون از دیجی کالا",1,1,3,2,2,3,1,0
,,"ای کاش وبکم داشت خیلی حیف شد من هنوز سفارش ندادم اما فک می کنم دوربین خوبی نداره لطفا درباره دوربین نظر بذارید دوربین برای من خیلی مهمه اما در کل تبلت خوبیه چون یکی از فامیلامون داشته اگه چینی نباشه و توی شارژباهاش کار نکنید کارایی خوبی داره تاچشم عالیه فقط مشکل من دوربینه",0,1,0,0,0,0,0,0
,,"سلام.من هفته پیش این تبلتو خریدم.در کل نسبت به پولی که میدی خوبه.چنتا ار مزایا ومعایبشو میگم تا بهتر تصمیم بگیرین
.بدنه نسبتا مقاومی داره.وزنش هم در مقایسه با تبلتهای هم رده ی خودش مناسبه
ال سی دی باکیفیتی نداره.کلیدهای بک وهوم در پایبن تبلت فاقد نور ال ای دی هستند
درضمن کارکرو باتریش هم خوبه.درکل اگه برای با ی های سنگین نمیخواین وبیشتر برای وب گردی میخ لین گزینه خوبیه .تازه قابل توجه هم هست که ساخت ویتنامه",1,0,0,0,0,0,0,0
,,"من الان دارم با همین تبلت نظر میذارم چند روز پیش از بازار خریدمش البته ارزون تر.کیفیت دوربینش بالاس ینی موقع عکس گرفتن اصلا نمیفهمی کیفیت دوربینت انقدر پایینه سرعت تاچ عالی پردازنده عالی کیفیت ساخت قیاقه باتری همه چیش عالیه وای فای و بلوتوثش هم عالیه او تی جی ساپورت میکنه جنس بدنش بیست بیسته و تو دست ادم لیز نمیخوره تا حال دو بار خورده زمین ولی چیزیش نشده من ازاونایی ام که از تبلت بیچاره همش کار میکشن و بازی هاو برنامه هاب جورواجور روش نصب میکنن ولی این بیچاره نه زیاد داغ میکنه نه شارژش تموم میشه باتریش از 100 دزصد با استقاده مداوم بعد 3،4 ساعت ارور میده و تنها ضففش از نظر من نداشتن وبکمه که تا حالا باهاش کنار اومدم،اما اگه شمام ازاونایی هستین که وبکم جز اولویت هاتونه بازم ازاین تبلت سیمکارت خور تری جی صرف نظر نکنین چون خود من وبکم برام خیلی اهمیت داشت ولی دیگه بی خیالش شدم",2,2,4,5,4,3,5,2
