positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"بسیار تبلت کاملی است، ولی اگر بجای اتم بودن، اینتل intel می بود، دیگه حرف نداشت،",3,14,4,4,4,3,3,4
"شارژ دهي‌عالي
شارژ سريع
تاچ عالي
واي فاي قوي با بردي بالاتر از موبايل ها
ويندوز ده","صفحه نمايش
سوکت شارژ","انصافا بیشتر از چیزی بود که فکرشو میکردم
بعد از آپگرید هارد رو میخونه
دانگل شبکه براش گرفتم راحت وصل شد
فقط تاچ پد ماوس ضعیفه که من عملا بدون کیبورد استفادش می کنم",12,1,5,5,4,5,4,3
"طراحي خوب
ويندوز10
وجود پورت يو اس بي","کيفيت ساخت پايين شارژر
کيفيت نچندان خوب بدنه","دوستان من چند روزه که این تبلت رو خریدم. چند تا مورد هست که دوست داشتم باهاتون درمیون بذارم:
1. سرعت سیستم واقعا شگفت انگیزه اصلا توقعش رو از سی پی یو اتم توقع نداشتم. البته من با رم 4 رو دارم. ظاهرا 2 هم داره
2. بر عکس نظر دوستان کاملا راحت میشه از هارد استفاده کرد. فقط کافیه یه کابل OTG Y بخرین. یه سرش به خود تبلت وصل میشه یکی به هارد و یکی دیگه به یو اس بی کیبورد. قیمتشم 15 تومنه.
3. بر عکس چیزایی که شنیدم کی بوردش واقعا خوبه به نسبت اندازش. خب طبیعیه نباید توقع یه لپتاپ 15 اینچی رو نباید داشته باشید. ولی حروف روی کیبورد عربیه و فارسی نیست.
4. یه مشکل بزرگی که دارم باهاش اینه. اول یه MicroSD KODAK 64GB خریدم. سرعت نوشتن روش پایین بود. دائم 15 مک میشد و هی چند ثانیه صفر میشد. رفتم یه دونه دیگه اپیسر خریدم (85MBPS) که اینم همین طوره. اگه کسی داره و مشکلی باهاش نداره لطفا بگه چی انداخته روش. خیلی رو اعصابمه.
در کل واقع منکه از خریدم راضیم و به دوستام پیشنهاد می کنمش...",9,0,4,3,3,3,2,3
,,"با این قیمت میشه اچ پی پاویلیون ایکس 2 خرید که واقعا فوق العاده س.هیچکدوم از این مشکلات این تبلتو نداره،من اچ پی خریدم،بسیار راضی هستم.دوستان به اچ پی هم توجه داشته باشید.",3,4,3,3,3,3,3,3
,,"واقعا عالیه.من اینو هدیه گرفتم و واقعا دوسش دارم.اینکه کیبورد داره فوق العاده خوبه و اتصال کیبورد بهش هم خیلی راحته و در کل تبلت خیلی خوبیه.",5,0,3,3,3,3,3,3
,,"من قصد خریدش رو دارم از آقای محمد سینا غیاثوند بابت مطلبی شون تشکر میکنم واقعا به دور از موضوع خرید کیف کردم از خوندن مطلبشون. خیلی منظم و دقیق و بخش بندی . دوستان نظرم میدی اینجوری بدید",9,0,3,3,3,3,3,3
,,"من حدود یک ماه پیش این تبلت را خریدم و همون روز های اول با مشکل خاموش شدن ناگهانی تبلت مواجه شدم. یعنی هنگام کار تبلت ناگهان خاموش می شد و زمانی که مجدد روشن می کردم ویندوز کرش می شد، البته مشکل دیگری هم داشت و اون ایجاد نویز روی صفحه نمایش و عدم کارکرد درست باطری بود، خلاصه تحویل نماینده شیراز دادم و بعد 23 روز یدونه نو تحویل گرفتم، بعد از دو روز استفاده واقعا می گم تبلت خوبی هست، اولا کیفیت صفحه نمایش بهتر است نسبت به قبلی، ثانبا باطری 8 ساعت مداوم در حال استفاده جواب میده،
در بیان کلی تر سرعت نصب و کارهایی که با هارد و انتقال دیتا به حافظه سروکار دارند کمی پایین است زیرا حافظه اون از نوع mmc است، ولی در مجموع نسبت به قیمتش خیلی خوبه، لازم است بدانید این تبلت دو عدد حافظه 64 گیگ داره و یکی برای بکاپ و ریکاوری ویندوز است، اگر ویندوزش را تعویض کنید به اون حافظه هم دسترسی پیدا می کنید، البته من توصیه نمی کنم و اگر چنین نیتی دارید حتما از ویندوز فعلی بکاپ بگیرید.
اتصال هارد اکسترنال : دوستان زیادی در مورد عدم تامین انرژی لازم برای راه اندازی هارد اکسترنال توسط USB تبلت مواردی را ذکر کرده بودند، لازم است با کابل های پاور دار یا دوتایی این مشکل رفع می شود، یک سر کابل را به OTG وصل کنید و سر دیگر را به USB مجاور در کیبرد، هارد به راحتی کار می کند.
در مورد بدنه و جنس ساخت من باید بگم که راضی هستم، چون نکته بسیار مهم برای من اتصال محکم تبلت به کیبرد بود که البته نوع ASUS بهتر بود زیرا کلید جدا شونده داشت ولی البته کارایی Lenovo بهتر است، این مشخصه در Surface ها متاسفانه وجود ندارد و تبلت به کیبرد اتصال محکم ندارد، و بایستی حتما روی میز قرار گیرد.",4,0,5,4,4,5,4,5
,,"امروز روز دوم بود که باهاش کار کردم . خدا رو شکر مشکلی نداشت. هم از وای فایش استفاده کردم هم بقیه برنامه ها که استفاده کردم",6,0,3,3,3,2,4,3
خوشگله,"واي فايش مشکل داره","این تبلت امروز به دستم رسید. از همون اول روشن کردن موقع راه اندازی و بالا اومدن با وای فای مشکل داشت ، بعد شروع با کار هم بعد از چند دقیقه که به وای فای وصل میشد ، قطع میشد و حتی به بار باعث شد تبلت هنگ کنه و وقتی خاموش کردم و خواستم دوباره روشن کنم مجبور شدم به شارژر وصل کنم تا روشن بشه با اینکه باتریش پر بود. بعضی وقتها هم نمیدونم چرا یهو صفحه روتیت میشه
با دستگاههای مشابهش کار نکردم که مقایسش کنم ولی هنوز با این ارتباط برقرار نکردم . شاید ویندوزش رو اپدیت کنم درست شه",2,1,3,3,3,2,4,3
"طراحي زيبا
شارژ دهي مناسب
سيستم سخت افزاري قابل قبول
ابعاد مناسب جهت حمل کردن
جنس بدنه عالي","عدم قرار گيري خوب سوکت شارژر","سلام خدمت همه دوستان و دیجیکالا ی عزیز
این تبلت رو من چند روز پیش خریداری کردم از دیجیکالا و دیروز به دستم رسید . زمانی که برای اولین بار از نزدیک تبلت رو تو دستتون میگیرین از انتخابتون بسیار خوشحال میشین و بعد از کار کردن با این دستگاه دوست داشتنی این خوشحالیتون بیشتر میشه . من قبل از خرید این دستگاه مشکلات دوستان رو مطالعه کردم در قسمت نظر سنجی و به بعضی از موارد میپردازم
1- مشکل خوندن هارد : من دو نوع هارد اکسرنال رو برای تبلت تست کردم هارد اول سیلسکون پاور بدون منبع تغذیه مجرا بود که توسط تبلت شناسایی شد اما قدرت ولتاژ تبلت نتوانست فعالش کنه اما نوع هارد دوم وسترن دیجیتال 3 ترابایتی بود که دارای منبع تغذیه مجرا هست این هارد رو به راحتی خوند و استفاده کردم ازش
2- برای کسانی که پرسیده بودند بازی اجرا میشه یا نه ؟ باید بگم خدمتتون که برای تست این موضوع بازی کانتر رو از روی هارد اجرا کردم خیلی روان و عالی بدون لک و گیر اجرا شد در ضمن به صورت سرور با دوستانم بازی کردم که هیچ مشکلی نداشت .
3- اجرای نرم افزار ها : با توجه به رشته تحصیلی و شغل بنده نرم افزار های تخصصی المان محدود مانند آباکوس و طراحی مانند سالیدورک و متلب به راحتی از روی هارد اجرا شد و کار کرد .
4- انعکاس صفه نمایش : اگر کسانی میگویند که صفحه نمایش دارای انعکاس زیادی هست باید عرض کنم اگر خیلیییییی سخت گیرانه بررسی کنیم میتوانیم این نقطه ضعف رو بیان کنیم .
5- اتصال کیبورد : کیبورد خیلی عالی به تبلت متصل میشه و مانند یه لبتاب کوچک قابل استفاده است . کیبورد دارای دو پورت usb هست که هارد ، فلش ،موس و مودم یو اس بی بدون هیچ مشکلی به راحتی شناسایی و قابل استفاده میشن .
جمع بندی : اگر نظر من رو میخواین بدونین با توجه به قیمتی که داره واقعا عالی هست در خریدش شک نکنین .",15,3,5,5,5,5,4,3
"ارزش خريد الا نسبت به قيمت","سوکت شارژ ميکرو يو اس بي نيست
شارژر با کابل بسيار نرم که هر لحظه ممکن است قطع بشود","با سلام
من دو هفته پیش این تبلت و از دیجی کالا حریدم.در کل از خریدم راضی ام چرا که با پولی که دادم دستگاهی گرفتم که کارم رو به خوبی راه میندازه.تا الان لگ و هنگی ازش ندیدم.سهولت اتصالش به پد کیبوردش هم خیلی کاربردیه.اما تنها چیزی که خیلی تو ذوقم زد شارژرش بود.حالا از کیفیت خیلی پایین خود شارژر که بگذریم ( به نظرم تا یکسال بیشتر دووم نیاره) سوکت اتصال شارژر به تبلت میکرو یو اس بی نیست.یه چیزی شبیه سوکتای گوشیای قدیمی نوکیاست.شاید تو نگاه اول این خیلی ایرادی به حساب نیاد ولی با توجه به این که اکثر دیوایسها از این نوع اتصال استفاده میکنن برا شارژ , ما تغریبا تو هر نقطه از خونه و ماشین و محل کار شارژرهای با اتصال میکرو یو اس بی داریم که متاسفانه برا این دستگاه قابل استفاده نیستن.نکته دوم اینکه با توجه به کیفیت خیلی پایین خود شارژر , احتمالا خیلی زود احتیاج به خرید یه شارژ نو داشتع باشید که فکر کنم پیدا کردن این نوع شارژر خیلی راحت نباشه.",3,2,3,3,2,3,1,1
"باطري صفحه نمايش داکت",بدنه,"بعد از 4 ماه استفاده اونم در شرایطی که به شدت باهاش خوب تا کردم تبلت تقریبا از هم پاشیده بسیار بسیار بسیار کیفت ساختش پایینه و خیلی زود داغون میشه اگه میتونید یکم بیشتر هزینه کنید حتی شده قسطی لب تاپ یا یک سرفیس پرو کارکرد بخرید بهتون بگم دستگاه با وجود رم 4 هنگ میکنه مخصوصا بعد از اپدیت های اخیر مایکروسافت ولی باطری خوبی داره وفقط به درد افیس میخوره من 4 ماه پیش خیلی ارزون خریدم از دیجی هم خریدم ولی الان پشیمونم به شدت شاید بدمش گارانتی چون دیگه تحمل ندارم این همه سر و صدایی که بدنش میکنه اگه هیبرید میخواید فقط سرفیس خودم داشتم که میگم هم سرفیس پرو 3 هم 4 ولی به دلیل مشکل مالی فروختم
واقعا عمر مفیذش 4 ماهه",5,7,5,5,3,5,3,3
,,"من هنوز نخریدمش.اما نسبت به قیمتش ارزش داره ،دوستان مراقب باشیه با توجه به تجربه من در محصولات میان رده لنوو آسیب دیدن بدنه آنها زیاد هست.خلاصه احتیاط کنید",2,1,3,2,3,2,2,3
"کيبورد ويندوز",,عالیی,1,1,5,5,5,5,5,5
"شارژ باتري خوب
قابليت نصب مجموعه office با تمام امکانات
قابليت نصب outocad و نرم افزارهاي تحت ويندوز
تصوير واضح و شفاف در محيط هاي مسقف","عدم پشتيباني از dvd writer
شارژر سخت متصل ميشود و قبل از شارژ کامل قطع ميشود
صدا کمي ضعيف است","در کل به عقیده من نقاط ضعف در مقابل نقاط قوت بسیار کم رنگ میباشند . برای من بسیار قابل استفاده بوده و جای لپ را گرفته است.",6,0,5,5,4,5,5,4
,"آپديت طولاني ويندوز","من حدود 1 هفته است که این تبلت رو خریدم. البته از دیجی کالا نخریدم.
انعکاس صفحه اش اونقدر زیاد نیست که آزار دهنده باشه.
موقع آپدیت من به مشکل خوردم. سه روز آپدیت ویندوز طول کشید!!!! اخر هم سر 99 درصد گیر کرد. من هم مجبور شدم تبلت رو ریست کنم.
هارد اکسترنال به هیچ و جه ساپورت نمی کنه، حتی با کابل OTG و اتصال شارجر به تبلت. اون دوستانی که براشون ساپورت می کنه احتمالا هاردشون از نوع خیلی کم مصرفه. من هارد 1 ترا سیگیت داشتم ساپورت نکرد.
هنوز من درگیر آپدیت اونم. اخرم زدم ریست بشه، بعدا سرفرصت میام و بیشتر توضیح می دم.",10,1,4,4,4,3,3,2
"تاچ بودن صفحه
عمر زياد باتري
کيبورد نرم و عالي","نداشتن چراغ بروي کليد هاي کيبورد","عالیه ولی من 32رو دا رم ولی نداشتن چراغ زیر کلید های کیبورد باعث میشه نشه تو شب راحت باهاش کار کرد ولی در کل عالیه",4,4,5,5,5,5,5,3
"قيمت نسبتا مناسب
عمر باتري خوب
ويندوز 10","بعد از يک روز تصوير پرپر ميزنه
صداي خيلي ضعيف که گاها هم صداي خش خش مياد از اسپيکراش
صداي تاچ پدش خيلي زياده
کيبردش عربيه نه فارسي","نکات منفی ذکر شده آنچنان مشکل ساز نیستن الا پرپر زدن تصویر که خیلی نگرانم کرده به فکر افتادم بدمش گارانتی",7,5,5,4,4,4,3,4
"حافظه 64 و رم 4
شارژ دهي خوب
سبک و کم جا
اتصال محکم کيبرد به تبلت","عدم راه اندازي هارد هاي اکسترنال","من 3 روزی میشه این تبلت را خریدم؛ از آنجایی که قبلا با تبلت های هیبریدی کار کرده بودم می دونستم حافظه 64 و رم 4 حداقل سخت افزار مورد نیاز برای این تبلت ها می باشد، مدل قبلی من 32 با 2 گیگ رم بود که عملا کاربردی نداشت؛ و این مدل نسبت به این امکانات که برند معتبر نیز هست قیمت بسیار مناسبی دارد. از طرفی اتصال کیبرد به تبلت بصورت محکم اونو تبدیل به یک لب تاب فوق سبک می کند.
ویندوزی که روی اون بود مشکلاتی داشت که با ابدیت رفع شد، البته ابدیت اون حدود 4 ساعتی از دانلود تا نصب زمان برد و میشه گفت از ریشه تعویض شد جوری که ظاهر آن تغییراتی کرد.
کسانی که با ویندوز 8 در تبلت کار کردن باید بدونن که واقعا ویندوز 10 روی تبلت خیلی بهینه تر شده و قابل مقایسه نیست.
در مجموع همه چیز خوب است مخصوصا شارژ دهی باطری که یک روز کامل با مصرف تقریبا مداوم جواب میده. البته من کار حسابداری و مدیریت می کنم و پردازش چندانی ندارد.
هارد اکسترنال در تست اول جواب نداد چون قدرت تامین ولتاژ را نداشت. شاید هارد های کم مصرف تر باشن. یا از کابل های 2 تایی بشه استفاده کرد. البته کابل من هم خیلی بلند بود که مطمئنم بی تاثیر نبود.
من به تمام کسانی که کارهای سنگین محاسباتی ندارن این رو پیشنهاد میدم. وزن کم، شارژ دهی بالا واقعا قابلیت هایی هست که در خیلی از موارد قابل چشم پوشی نیست.",12,1,5,4,4,5,4,5
"خييييييلي
کارايش از لبتاپ هم بهتره
کيفيت دوربينش واسه کار راه انداختن خوبه
هر نرم افزاري که فکرشو بکني ميشه نصب کرد
سرعتش فوق العاده اس","هارد ساپورت نميکنه
نسبتا رزولشن بالايي نداره اگه خيلي حساسين
پشتش خيلي ظريفه،زود خش ميفته ولي با يه کيف خوب مشکل برطرف ميشه","من 4ماهی هست که خریدمش،خیلی راضی ام.یه لبتاپ هم دارم اما با وجود این دیگه تقریبا بی استفاده شده.
معماری میخونم نیاز به نر م افزارهای سنگینی دارم،خیلی راحت و با سرعت اجرا میکنه،حتی گاهی اوقات از لبتاپ سریعتر
حیف که هارد ساپورت نمیکنه ولی با یه مموری 128 دیگه نیاز به هیچی نیس
نسبت به قیمتش بی نظیره،هر کی میبینش حسرتشو میخوره
واسه اکثر بازی های کامپیتری مناسب نیس
فلش و جی پی اس هم که نداره،حیییییف
دیگه هییییچ عیبی نداره،خییییلی راضی ام
به شدت پیشنهاد میکنم،شک نکنین",9,2,5,4,5,5,5,5
,,"من مدت زیادی نبود که این تبلت رو از دیجی خریدم . از نظر وزن ک کارایی فوقالعاده بود و من دیگه مجبور نبودم لپتاپ سنگین رو تا محل کارم حمل کنم . ولی بعد از مدت کوتاهی اسکرینش مشکل پیدا کرد و فقط نور ضعیفی میداد و قابل استفاده نبود . تحویل گارانتی سازگار دادم و بعد از مدت 2 ماه دستگاه رو تعویض کردن یه دستگاه نو و پلمپ شده بهم دادن . وقتی تحویل گرفتم به دلیل مشکلات کاری فرصت کار کردن چندانی باهاش نداشتم . بعد از مدت کوتاهی که کار کردم باز همین مشکل برام ایجاد شد و دوباره تحویل گارانتی دادم . نمیدونم ... یه جورایی نسبت به این دستگاه بد دل شدم .",3,4,5,4,4,5,1,3
