positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"کيفيت ساخت بالا
طراحي زيبا
عملکرد بهينه سيستم عامل
شارژدهي بالا",,"ترک پد بزرگ و حساسی داره و واقعا میتونم بگم که به موس نیازی نداری و کیبورد هم که خیلی خوب طراحی شده اما جدا از این ویژگی ها سیستم مکش هست که باید بگم عالیه و برخلاف حرف خیلی ها کار باهاش آسونه و اصلا لگ پیدا نخواهد کرد و جدا سرعت بالایی داره",9,2,5,5,5,5,5,5
"سخت افزار مناسب
کيفيت بالاي تصوير
کيفيت ساخت عالي
سيستم عامل بر پايه يونيکس (مک)
سرعت عالي","هيچ چيز
صفحه نمايش شفاف که اصلا مهم نيست","سلام
من برنامه نویس و طراح هستم بنابراین در انتخابم بسیار حساسم, باید در یک جمله بگم این انتخاب بسیار عالی هستش هرکس که دو دل هست و نمیتونه واقعا تصمیم بگیره دریغ نکنه و این دستگاه رو تهیه کنه.
تصویر عالی, سخت افزار مناسب با کیفیت ساخت عالی این دستگاه واقعا جای تحسین داره. لب تاپ های 4k این کیفیت تصویر رو ندارن واقعا رتینا یه چیز دیگست ! من با سرعت بسیار زیاد ی برنامه های خودم رو کامپایل میکنم و هیچ مشکلی نمیبینم. تنها مشکلی که برای این دستگاه میشه گرفت ظرفیت SSD هست که با یه اکسترنال کارتون ردیف میشه همین حافظه 128 برای سیستم عامل و نرم افزار های مورد نیازتون کافیه از این بابت نگران نباشید.
در نهایت میخوام بگم این محصول واقعا ارزشمنده و به هیچ عنوان قابل مقایسه با لپ تاپ های برند های دیگه نیست اشتباه نکنید و قول مشخصات و امکانات بالای سری های دیگه رو نخورید چون هیچوقت این کیفیت رو نخواهند داشت این رو به عنوان یه متخصص کامپیوتر گفتم اصلا نگران نباشید.",17,5,5,5,5,5,5,5
,,"سلام دوستان،میخوام یه نقدی در مورد سیستم عامل ها بنویسم امید وارم مفید باشه،کسی که مک میگیره باید یه چند سالی با کامپیوتر کار کرده باشه،وگرنه لذت نخواهد برد، اگه ازادی میخواید ویندوز و اگه شیک و نظم مهمه براتون مک بگیرید و هیچ وقت ویندوز روش نصب نکنید!!!چون با این قیمت میتونید خیلی بهتر از این رو بگیرید، با تشکر از دیجی. یا علی...",8,11,5,5,5,5,5,5
"صفحه نمايش عالي
جنس کيفيت بدنه فوق العاده بالا
هماهنگي بي نقص نرم افزار و سخت افزار
تاچ پد عالي","چيزي نديدم","سلام
من امروز به دستم رسید ممنون از دیجی کالا بابت همه چیز .شاید باورتون نشه در جعبه رو که باز کردم اولین جمله ای که نا خودآگاه گفتم این بود که مگهههههه داریییییم.یعنی واقعآ شیفتش شدم خدارو شکر LL/A هم هست دیگه حرفی واسه گفتن باقی نمیزاره.اگه قصد خریدشو دارین یک لحظه هم شک نکنین.",12,3,5,5,5,5,5,5
"صفحه نمايش فوق العاده بي نظير
عملکرد فوق العاده سخت افزار و باطري بي نظير
تاچ پد خيلي قوي و پيشرفته
سيستم عامل مک - فوق العاده سريع و جذاب","از نظر من هيچ ضعفي نداره","سلام
این لپ تاپ رو از دیجیکالا سفارش دادم ، بسته بندی عالی ، همه چیز عالی
خلاصه نظر رو درج میکنم ، بنده گرافیست هستم و لپ تاپ رو برای کارهای سنگین لازم دارم که نرم افزار فتوشاپ و ایلاستریتور رو به راحتی باز میکنه با اینکه گرافیک مجزا نداره ، حتی بهتر از لپ تاپی هست که گرافیک 4 گیگ جی فورس داره
، صفحه نمایش فوق العاده ، عمر باطری واقعا وصف نشدنیه ، من حافظه 128 گیگ رو گرفتم کنارش هم یک هارد اکسترنال که جواب کارو میده به راحتی
در کل همه چیز تک هست
یه چیز رو رک بگم ، با این پول میتونید یه لپ تاپ فوق العاده قوی ویندوزی بگیرید ، اما آیا واقعا قدرتش به این لپ تاپ میرسه ؟ خیر ، من لنوو دارم با مشخصات فوق العاده بالا ولی در مقابل مک بوک واقعا یه آشغال محسوب میشه
سیستم عامل مک ، بعد از یک هفته کار کردن با این سیستم عامل غیره ممکنه بتونید با سیستم عامل دیگه ای کنار بیاید ، و ویندوز رو مورد تمسخر قرار میدید در مقابل مک
تشکر از دیجیکالا و خدمات بی نظیرش
موفق باشید",17,5,4,5,4,5,3,4
"همه چيز","نا مناسب براي ويندوز کاران","کمتر نرم افزاری است که که در مک نتوان پیدا کرد فقط برنامه نویسان دات نت بهتر است از یک لپ تاپ ویندوزی استفاده کنند",7,4,5,5,5,5,5,5
"سيستم عامل مکينتاش
سبک بودن
بي صدا( در شرايط استفاده عادي )
باتري عالي
ترک پد و کيبورد خوش دست","نداشتن پرت شبکه ( تبديل در بازار موجود است)","دوستان من چند ماهی می شه که این لپ تاپ رو خریدم. قبلش هم 4 سال یه مک بوک ایر 2011 داشتم. همونطور که دوستان دیگه هم گفتند اگر قصد دارید از ویندوز استفاده کنید (یا به دلایل کاری مجبورید) توصیه می کنم سمت مک بوک ها نرید. بزرگترین مزیت و نقطه قوت یک مک بوک سیستم عامل مکینتاش هست نه قدرت سخت افزاری ! اگر می خواهید برای اولین بار مک بوک بخرید توصیه می کنم راجع به سیستم عامل مکینتاش تحقیق کنید. شاید یه هفته اول یکم کار با مکینتاش سخت و عجیب باشه ولی بعد از یک هفته حاضر نخواهید بود حتی برای یک ساعت با ویندوز کار کنید . همین که ویروس های ویندوزی در مکینتاش کار نمی کنند خودش 5-6 ملیون تومان می ارزه از نظر من . من تو این 5-6 سال هیچ وقت آنتی ویروس نداشتم ، ندارم و نخواهم داشت(گر چه نسخه ی تحت مکینتاش آنتی ویروس های معروف موجود هست در اینترنت و بازار ایران) . در کل باز هم می تاکید می کنم اگر قصد دارید به محض خرید این لپ تاپ روش ویندوز نصب کنید، مک بوک نخرید! با همین قیمت میشه لپ تاپ های ویندوزی خیلی قوی تری خرید!",5,1,4,5,5,4,5,5
"کيفيت صفحه نمايش
شارژدهي عالي
بي صدا بودن
کيبورد و ترک پد خوش دست
سيستم عامل مکينتاش","نداشتن پورت LAN","دوستان من چند ماهی می شه که این لپ تاپ رو خریدم. قبلش هم 4 سال یه مک بوک ایر 2011 داشتم. در کل لپتاپ های عالی هستند از هر نظر . اما چیزی که همونطور که دوستان دیگه هم گفتند اگر قصد دارید از ویندوز استفاده کنید (یا به دلایل کاری مجبورید) توصیه می کنم سمت مک بوک ها نرید. بزرگترین مزیت و نقطه قوت یک مک بوک سیستم عامل مکینتاش هست نه قدرت سخت افزاری ! اگر می خواهید برای اولین بار مک بوک بخرید توصیه می کنم راجع به سیستم عامل مکینتاش تحقیق کنید. شاید یه هفته اول یکم کار با مکینتاش سخت و عجیب باشه ولی بعد از یک هفته حاضر نخواهید بود حتی برای یک ساعت با ویندوز کار کنید . همین که ویروس های ویندوزی در مکینتاش کار نمی کنند خودش 5-6 ملیون تومان می ارزه از نظر من . من تو این 5-6 سال هیچ وقت آنتی ویروس نداشتم ، ندارم و نخواهم داشت(گر چه نسخه ی تحت مکینتاش آنتی ویروس های معروف موجود هست در اینترنت و بازار ایران) . در ضمن اگر گوشی آیفون یا آیپد هم دارید می توانید از مزایایی نظیر جواب دادن زنگ ها با لب تاپ، هماهنگ شدن یادداشت ها ، تقویم و ... بین لب تاپ و دستگاه های iOS و .... استفاده کنید.",5,0,4,5,5,4,5,5
,,"توروقران دیجى کالا تمام لپ تاپ هاى اپل موجود در بازار رو موجود کن باهم من به شخصه با توجه به بودجم میخوام بینه پرو و ایر و مک بوک جدید ها توى رنج مورد نظرم با توجه به قیمت و بازه زمانى مشخص یکى رو بخرم تا مثلأ پرو 839 رو موجود میکنى ایر هم رنج و مک بوک هم رنجش رو ناموجود باز یکیش رو میارى یکیش رو ور میدارى خوشبختانه قیمتهاشونم هر دفعه یه چیزه به خدا 5 ماه میخوام لپ تاپ ازت بخرم چون از جاى دیگه خرید نمیکنم خسته شدم",9,2,3,3,3,3,3,3
"صفحه نمايش عالي، ترک پد فوق العاده جذاب و کارا، صفحه کيبورد بسيار راحت، سيستم قدرتمند سخت افزاري","نداشتن درايو نوري (نقطه ضعف نيست اما اذيت ميکنه)","من 2 هفته این لپ تاپ رو خریداری کردم (از بازار) و قصد دارم تجربیاتم و تحقیقاتم رو خدمتتون عرض کنم ...
کار عمده من برنامه نویسی تحت وب هست و بعد از 3 ماه تحقیق بالاخره تصمیم گرفتم که این لپ تاپ رو خریداری کنم.
باید خدمتتون بگم که تا حالا هیچوقت نا امیدم نکرده و همیشه انتظاراتم رو برآورده کرده ...
از نظر زیبایی و لطافت که حرفی نمیزنم چون اپل حرفی برای گفتن نمیزاره
از نظر سخت افزار هم باید بگم که بسیار سخت افزار قدرتمندی داره و با اینکه من همیشه چندین نرم افزار سنگین رو با هم باز میکنم (Adobe Flash, Photoshop, Dreamweaver و ...) ، هیچوقت شونه خالی نکرده
صفحه نمایشش هم که عالیه و واقعا برای کسانی که در بیشتر عمرشون چشمشون به صفحه نمایش هست مناسبه کار برنامه نویس ها عمدتا تایپ کردنه و من با تایپ کردن با این لپ تاپ هم تجربه بسیار لذت بخشی دارم.
تنها موردی که ممکنه اذیت کنه نداشتن درایو نوری هست که اونم به نظر من عیبش نیست و من هم اعتقاد دارم که نسل CD و DVD داره رو به انقراض میره، اما چون تو ایران خیلیا با اینا کار میکنن ممکنه آدم رو اذیت کنه
که اونم خیلی راحت میتونید براش اکسترنال بگیرید یا مثل من درایو کامپیوترتون رو با مک بوکتون به اشتراک بزارید ...
از نظر حافظه هم باید بگم من هارد اکسترنال دارم و راحت همه فایل هامو میریزم داخلش و حافظه مک بوک برای نرم افزار ها کفایت میکنه (اما به جز نرم افزار و ... فایل ها رو باید حتما در یک حافظه دیگری قرار داد وگرنه با کمبود حجم مواجه میشید)
دوستان اگه کارتون با و یندوز هست و به ویندوز وابسته هستید (از نظر کاربردی) به فکرتون نزنه که بخاید اینو بخرید و روش ویندوز نصب کنید چون با همین قیمت میتونید سیستم های قدرتمندتری هم داشته باشید که ویندوزی باشه
من برای قشرهای دیگه هم بررسی میکنم --->
-- اگه برنامه نویس ویندوز هستید (c# و ...) به هیچ وجه سمت مک نیاید که بعدش بخاید روش ویندوز نصب کنید چون یه کار بی هوده هستش و شما جز خانواده ویندوز هستید ...
-- اگر هم گیمر هستید میتونید این لپ تاپ رو داشته باشید اما اصلا لذت بخش نیست و میتونید لذت گیم رو با سیستم ها و لپ تاپ های دیگه تجربه کنید ...
-- اگر یه کاربر معمولی هستید و عمده کارتون وبگردی، کارهای سبک(ایجاد مقالات و ...) هست، این لپ تاپ تجربه لذت بخشی رو به همراه داره (البته اگه بخاید کمی بیش از حد خرج کنید)
در ضمن من اصلا رو برند خاصی تعصب ندارم (فقط لپ تاپم از اپل هست ولی همیشه دنبال بهترین ها و پرکاربرد ترین ها برای خودم بودم و مک بوک پرو ام اف 839 هم جز انتخاب های موفقم بوده.
امیدوارم مفید بوده باشه ...",14,3,1,1,2,2,1,1
,,"عالی اگه دستت به دهنت میرسه بهترین لپ تاپه کیفیت بالا در کنار قدرت و شارژدهی بالا",5,13,5,5,5,5,5,5
"کيفت صفحه نمايش
باتري با مدت شارژ بالا
بدنه ي مقاوم
سيستم عامل مک
تاچ پد خيلي عالي- وايرلس قوي","جايي لک دست روي بدنش زياد مي موند
صفحه نمايش با کوچکترين اثر دستي کثيف مي زند","برای کسانی که برنامه نویسی می کنند و برنامه هاشون یک ماه یا بیشتر رانش ممکن طول بکشد خیلی عالی . چون اول اگر وسط ران خاموش شد یا خاموش کردی ٫می توانید برنامه از همون جا وسط ران دوبار شروع به کار کنی( نه لینوکس عزیز این دارد و نه ویندوز پر زرق و برق) .دوم اگر حتی دو ماه لب تاپ خاموش نکنی٫ تو اجرایی برنامه ها اصلا گیر نمی کند و هنگ نمی گند ( در برابر ویندوز اگر 3 روز خاموشش نکنی روز سوم حتما حس می کنی که سرعتش کم شده.) سوما باتریش حداقل 5 ساعت می کشد ( در حال اجرای برنامه) که تو بدون دقق و کمبود شارژ می توانی جا به جاش کنی .چهارم اگر یک برنامه ی هنگ کند کل سیستم عامل یا سایر برنامه ت قلف نمی کند که مجبور بشی سیستم عامل ریستارت کنی . که کل مدت زمان که برنامه در حال ران بوده ٫ صفر بشد .
نکته ی دیگه در مورد توانی مدیرت نوتیفیکشن هاست . شما می توانید نتظیم کنید چه اعلامیه ها را و در چه ساعتی نمایش دهد یا اگر به تلویزیون وصل کردید چی را نشون بدهد یا نه . تو ویندوز اگر کنفرس می دادی و لپ تاپ به اینترنت وصل بود باید مطمئن می شدی که تلگرام و یا اعلامیه ها صندوق ایملیت خاموش چون وسطش یکدفه می پرید بالا .( یا هر برنامه ی دیگه ای) اما تو مک خیال راحت چون نتظیم کردی که روی پروژ کتر نشون نده و فقط روی خود مک باشد .
من با صفحه ی 4k لپ تاپ های ایسوس هم مقایسه کردم کفیت تصویر خیلی بهتر بود و حتی صداش هم واقعا زیاد و هم عالی . من علاقه ی زیادی به فیلم دیدن دارم . از نظر من برای فیلم دیدن صدا و کیفیت تصویر بالای دارد( به خاطر مات نبودن تصویر لذت بیشتری دارد) .اما صفحه ی 13 اینچی برای دیدن فیلم کوچک . اما اگر روی تلویزیون ویا خرید کنترل های بلوتوثی TVos را بگیرید . حس خوبی می دهد ٫ مخصوص وقتی که بتوانیم از سری هم استفاده کنیم که عالی .
تنها مشکلی که من بهش خوردم اینکه وقتی به مشکلی بر می خوری به راحتی ویندوز براش جواب پیدا نمی کنی و باید بیشتر بگردی تو اینترنت .
یک چیزی دیگه برای شهرستانی ها پیشنهاد می دهم از دیجیکالا بخرید . چون هرجا که برید بهتون می گند ندرایم و اگر بخواهید از تهران میاریم . اما خودشون هم از دیجیکالا سفارش می دهند و 50 تومان می گذراند روش و شما می دهند و جالب تر وفتی که میری قیمت بگیری از تو سایت دیجیکالا قیمت چک می کنند و بهت می گند . همشون شده مرجعشون دیجیکالا . برای گارانتی هم نگران نباشید . می توانید ببرید نمایندگی گارانتی ارونده با پرداخت 150 هزار تومان گارانتیش کنید . تو شرایطش نوشته یک هفته بعد از خرید باید حداکثر بیارید برای گارانتی . اما برای مک بوک اینم استثناء قائل می شند و حتی خودبردم برای گارانتی٫ البته بعد از گارانتی کردند بهم گفت پول بی خودی دادی ٫ اصلا لازم به گارانتی نیست .",11,1,3,3,3,3,3,3
"صفحه نمايش شيکي و ظرافت سريع و روان بودن","اس‌ اس‌ دي غير قابل تعويض و کم بودن حافظه","لپ‌تاپ خوبیه فقط باتریش اونطوری که میگن نیست اما خوب بدم نیست دقت کنید فقط بعده یه مدت حافظش اذیتتون می‌کنه که بخواین عوضش کنید اس‌ اس‌ دی معمولی‌ نیست و بسیار گرونه به نظرم مدل 840 رو بخرید اون افرادی‌ام که خریدار محصول نیستن و ریویو بیخود مینویسن توجه نکنین اینا دوست دارن که خریدار باشند در ضمن حواستون به باطری هم باشه اینا باطریش تو بازار نیست باهاش خوب تا کنید.",1,1,5,5,5,5,5,5
"[""سبک. زيبا . کيبرد عالي براي کودکان نويسي .دوام بالا""]","[""قيمت زياد .نداشتن پورت دي وي دي ‌. محدوديت در برنامه""]","سلام دوستان من هم از این مدل خریداری کردم و باید بگم که فقط می شه گفت عالیه و سعی نکنید اصلا با لنوو و اسوس مقایسش کنید چون اصلا قابل مقایسه نیست و مشکلات کافی نبودن حجمش هم با یه هارد اکسترنال حل می شه که دو تراش hdd نزدیک 400 تا 500 هست اصلا جای نگرانی نیست ولی به نظر من سری مک بوک mf840 بهتر و کار بردی تره و باید بگم که اگر قصد برنامه نویسی و کار حرفه ای دارید خیلی عالیه و اوردن ویژوال هم براش خیلی راحته و فوق الاده هم بی سر و صداست . بدون نگرانی دو دلی mf840 رو بخرید و 5 تا 8 سال ازش لذت ببرید بدون این که مثل شر کت های دیگه کیفیتش حتی زره ای پایین بیاد.",4,4,4,5,3,5,2,5
,,"سلام دوستان من چند روز پیش اینو تو یه فروشگاه دیدم و باهاش کار کردم به نظرم آگه برای کار های حرفه ای می خواهید بهترین گزینه هست در مورد تاچ پدش هم باید بگم که تاچ پدش قابلیت فورس تاچ داره یعنی یه حالت داره که می تونی فشار بدی که جالب بود .و یه چیز با ابهت بود.",12,0,3,3,3,3,3,3
"[""سبک بودن و عمر باطري بالا""]","[""ارزش خريد بسيار پايين‌ نسبت به امکانات"",""آسيب پذيري بالا"",""سيستم عامل نه چندان حرفه اي""]","با این قیمت اصلا ارزش خرید نداره !نهایتا با این مشخصات فنی 2 و نیم میلیون ارزش داره!
سیستم عاملش هم که واقعا ساده هست و واسه کارای حرفه ای اصلا خوب نیست!سیشتم عامل مک‌ انقدر ساده هست که بیشتر به درد افراد مسن میخوره که توانایی یادگیری زیادی ندارن!
از نظر قدرت هم واقعا پایینه!یه لپتاپ 3 میلیونی بگیری و یه هارد ssd بذاری روش خیلی از این سرعتش بیشتره!
با این همه محدودیت های اپل و قیمت زیاد و امکانات کم نمیدونم چرا کسی حاظر میشه اینو بخره!",3,69,0,2,2,3,2,3
[],[],"درست فکر کنید......
برای مصارف معمولی خوب نیست بهدرد کارای خیلی سنگین و مهندسی خوبه نه واسه فیلم دیدین و امثال این کارا",22,20,5,5,5,5,3,5
,,"لطفا قیمتش رو تصحیح کنین و شگفت انگیز من می خوام بخرم به نظرم از ایر بهتره",10,4,5,5,5,5,5,5
,,"اینقدر نیاوردین،یک هفته پیش خریدمش از یه سایت دیگه...گرانتر از این خریدم و سایت هم زیاد شناخته شده نبود.
متاسفم که یک هفته بیشتر صبر نکردم",22,8,3,3,3,3,3,3
"صفحه نمايش. تاچ بد فوق العاده. سيستم عامل",,"میخواهم خلاصه بگویم که کار کردن با این سیستم عامل بسیار ساده است. بسیار زیبا و روان . همه برنامه ها نصب شده و آماده هستند. صفحه نمایش عالیه برای یه عکاس دامنه رنگی میتونید براش تعریف کنید فتوشاب و لایت رو ادوب بریج کرک شده به راحتی از اینترنت گیرم اومد. بروکسی هم براش فراونه نگران نباشید. باطری و تاچ بد اش هم عالیه. با بلوتوثش هم میتونید فایل بفرستید",30,3,3,5,5,5,5,5
