positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"قابل حمل
درايو نوري
صفحه نمايش 4k","صفحه نمايش کوچک","نسبت به قیمتش عالی",2,9,3,3,3,3,3,3
,,"امروز خریدم البته قبلا N522vw داشتم تقریبا بجز صفحه نمایش با هم یکی هستند کانفیک مناسبی ندارد سخت افزار های قوی دارد ولی کارایی کامل را ندارند بخصوص کارت گرافیکش خیلی ضعیفه، برای کارهای طراحی باید کیفیت تصویر رو بیاری روی اچ دی تا بتونی منو های نرم افزار ها رو تشخیص داد و باهاشون کار کرد. در کل نسبت به قیمت گزینهی خوبیه",2,9,3,3,5,5,4,3
"گرافيک خوب
حافظه بالا
اس اس دي
4k
هدست و کوله و موس گيم","طراحي کمي ساده و قديمي","من از بیرون خیلی بهتر از اینجا خریدمش.. با همین کانفیگ. حالا مدل 702 رو بخوای حافظش رو دو برابر کنی اس اس دی هم اضافه کنی صفحه فول اچ دی ش هم 4k کنی و هدفون و هد ست و موس و کوله و درایو نوری هم براش بخری فک کنم 1 تومنی از این گرونتر بشه در مقابل این مدل فقط صفحش 2 اینچ کوچیکتره و گرافیکش یه مدل پایینتر و اینکه 702 نازک تر و خوشگل تره و تو بازار گرونتر ... این تمام تفاوت هاشون بود. تصمیم گیری با خودتون.",6,8,3,3,3,3,3,3
,,"اتفاقا من coolpad n8 رو براش تهیه کردم و تو سنگین ترین بازی ها هم دماش بعد از چندین ساعت گیم باز عادی موند ولی درنورد گرافیک کلا در اشتباهی چون 960 برای لپ تاپ گیمینگ زیادی پایینه و برای یکی دو سال دیگه کلا از رده خارج میشه ولی گرافیک کلا ذاتا داغ میکنه ولی یه coolpad ردیفش میکنه من همین الان 702 جلومه و واقعا گرافیکش رو باید دید که نظر داد",2,2,4,1,4,3,5,4
,,"دوستی که گفته مدل asus gl702vm نازک و به درد نمیخوره حرفش کاملا اشتباه! علت ضخامت کمش به خاطر نبود درایو نوری هست و از مدل msi gs73 ضخیم تره و 3 فن داره درسته داغ میکنه اونم به خاطر گرافیک محشرشه اما با یه کول پد حل میشه اما این مدل گرافیک 960m داره که حتی 960هم نیست اگه نمیخواین مدل asus gl702vm رو بخرید نخرید ولی اینم نخرید واقعا ضرر میکنید صبر کنید شاید یه مدل جدید اومد یا مدل asus gl702vm رو با یه کولپد خوب بخرید و مطمئن باشید مشکلی پیش نمیاد اگه لپ تاپ بدی بود بیشترین فروش رو نداشت.",4,6,5,5,5,5,5,5
"کل چيزاش قوته","توصيه ميشه بخريد","نداره خدمت دوست عزیز باید عرض کنم شما لب تاب گیمینگ میخوای بخری یعنی میخوای بازی کنی شما با اون rog702که هم قیمته این هست نیم ساعت بازی کنی جوری داغ میکنه ک پشیمونی رو وقتی حس میکنی ک دسستو بذاری رو لب تابت اون لبتاب فقط گرافیکش عددی بالا و مدلی و گرافیک 1060داخل یه لب تاب نازک انذازه یه گرافیک 970داخل یه لب تاب ضخیم جواب میده شما فکر خنک کردن هم باش بهترین کول پد هم بذاری زیرش باز داغ میکنه چون برا یکی از دوستام تهیه کردم این لب تابو و الان به مشکل برخورده و میخواد بفروشه لب تابشو",4,2,5,5,5,5,5,5
,,"این لپتاپ مشخصات خوبی داره ولی یه ضعف خیلی بزرگ داره که گرافیک 960 اونه. من خودم بین این لپ تاپ و gl702 vm ترجیح دادم 702 رو بگیرم چون گرافیک فوقالعاده 1060 داره و حد اقل تا 4 سال راحت ساپرتتون میکنه ولی خب برای خرید موس و درایو نوری و هدفون باید یه مبلغ اضافی هم بدید و اگه بخواید ssd هم روش بزارید یه مبلغ اضافه رو باید داد. که در کل به نظر من می ارزه.",3,2,4,1,4,3,5,4
,,"سلام من طرفدار شماره یک ایسوس هستم ولی به نظر من خرید این لپ تاپ واقعا اشتباه بزرگیه مدل asus gl702vm الان تو دیجی کالا موجود هست که گرافیکش 1060در حد pc ولی گرافیک این960m که واقعا خیلی ضعیفه تنها خوبیش و تفاوتش ssd هست که گرافیک مهمتر از ssd هست ضخامتش هم به علت درایو نوری زیاده مدل asus gl702vm رو بخرید پشیمون نمیشید البته همراه کولپد انشاءالله پول من هم جور بشه میخرش با تشکر",3,4,5,5,5,5,5,5
"کيفيت صفحه نمايش
2TB HD 256GB SSD","صفحه نمايش کوچيک","این لپ تاپ با این مشخصات و نظرات ّعالیه",3,2,3,5,4,5,4,4
"سخت افزار قدرتمند و خوب حافظه ssd 256 هارد 2ترا رم 16","گرافيک بالاتر بود بهتر بود زود کثيف ميشه","من این لبتاپ را چند وقته که خردیم
بازی های سنگین زیادی را بازی کردم مثل GTA V, Call of Duty black ops 3 ,assassins و ... با بالاترین کیفیت اصلا کم نمیاره و راحت بدون هیچ مشکلی بازی را اجرا میکنه یه نکته بگم وقتی میخواهید بازی کنید حتما باتری را خارج کنید و وصل مستقیم پریز کنید که واسه سلامت باتری خیلی خوبه , بهتره که ی کولپد بخرید که موقه بازی دستگاه را خنک تر میکنه , درمورد جذب اثر انگشت فقط یک ماه اول اینجوریه و بعدا خوب میشه و هیچ مشکلی خاصی برای این لبتاب وجود نداره پیشنهاد میکنم که اگه خواستید لبتاپ گیم در این محدوده قیمت بخرید این لبتاپ بهترین انتخاب هست فقط قیمتش یکم به خاطر ورودی گمروک بالا هست.",8,1,2,5,5,5,5,5
,,"من دیروز این لپ تاب رو خریدم ، نظرات دوستان بالا در مورد بجا ماندن اثر انگشت روی بدنه فلزی و ... حقیقت داره اونم در حد لالیگا ! ولی یه نکته توی سری لپ تاب های گیم که از نسل جدید 1060 یا بالاتر کارت های گرافیک بهره میبرن!! باید دقت کرد به چند نکته : 1- اینکه آیا سیستم از هارد ssd بهره میبره !؟
2- درایو نوری داره !؟ // 3- و در نهایت نسبت تصویر مانیتور .
اینکه فقط داخل سیستم 17 اینچ یک 1060 گذاشته باشن با یک ترابایت بدون ssd ( بطور مثال توی همین دیجی کالا )",5,6,3,5,2,3,4,2
"سيستم قدرتمند براي بازي",,"سلام من یک ماهی میشه که اینو خریدم روش چند تا بازی ریختم مثل واچ داگز 2 . جی تی آی وی . مافیا 3 . واچ داگز 1 و... همه اینا رو حالت اولترا بازی کردم بدون مشکل کلی بگم اصلا تو بازی سیستم داغ نمیشه و فن خیلی قوی داره کیفیت صفحه نمایش که عالی . حتما پیشنهاد میکنم بگیرید ش پشیمون نمیشید",7,1,5,5,5,5,5,5
"باحال، توپ عالي","بدنه زير لپتاپ يه کم ضعيفه","آقا بی هیچ حرفی اگه لپتاپی توی این قیمتا میخاین قبل ازین که تموم بشه بگیرین، نسبت به قیمتش برای کار با برنامه‌های گرافیکی عالیه.",6,0,5,5,5,5,5,4
,,"ببینید از نظر اینکه جنسش مثلا پلاستیکش با فشار میره تو یا فلزش یا هرچی مسخرس بگیم کیفیتش پایینه چون ایسوس اومده وزن دستگاه‌و کم کنه وگرنه کیفیت ساخت درجه1 و از نظر نرم افزار مناسب بازی هست پس مطمئن از انتخاب این دستگاه باشید چون از یه سری ازمدل های بالاتر از خودشم بهتره پیشنهاد عالی برا بازی یا کار های گرافیکی هس بخرید راحت",4,2,5,5,5,5,5,5
"هارد2ترا و طراحي
نمايشگر4k و cpu
رم 16گيگا بايتي از نوعddr4
کش 6مگ و پردازنده گرافيکي
و...","بلندگو
لاي کيبوردش اشغال زياد ميره","لپ تاپ خوبیه خریدمش و از خریدم راضیم وبا صرف نظر از خوبیاش یه بدی هایى هم داره .
مثلا کیبوردش میتونست از این قوی تر وبا کیفیت تر باشه چون این بلندگو تو لپ تاپ ارزونتر استفاده میشه و اینکه صداش ضعیفه و بی کیفیت .
برای گیم عالیه اما بجز گیم هم عالیه.
وقتی که گرفتمش از دیجی کالا هاردش قطع و وصل می شد اما زنگ زدم به دیجی کالا و گفتن ویندوز اصل نصب کنید و درست شد.
بعد از چند روز صدای اسپیکرش قطع شد باز هم زنگ زدم دیجی کالا وبهم گفتن مشکل سخت افزاری نیست چون کلاً ویندوز 10اینطوری میشه و گفتن کارت صدا رو دوباره نصب کنم و درست شد اما هر یک هفته صداش قطع میشه کار زیادی نداره ولی مشکلی پیش نمیاره.
لای کیبوردش وحشتناک آشغال میره باید هفته ای یک با جارو برقی اروم تمیزش کنید.
ولی سخت افزار عالی ماچ انقد خوب که همه بدیاش یادم رفت.",4,1,5,5,4,4,5,5
"رم 16گيگابايتي از نوع ddr4
سي پيو قدرتمند
هارد بسيار عالي",,"لب تاپ خیلی خوبی هست سخت افزار اش خیلی خوبه کیبورد خوبی داره خیلی خوبه انشالا منم یک روز این لپ تاپ بخرم از دیجی کالا",4,0,5,5,5,5,5,5
"کيفيت خوب نمايشگر
سخت افزار خوب
نور زيباي کيبورد","استفاده از پلاستيک بسيار بي کيفيت در زير دستگاه
قاب فلزي پشت نمايشگر اصلا اصطحکام نداره","امروز به دستم رسید و باید بگم هرچی در مورد کیفیت ساخت پایین دستگاه شنیده بودم حقیقت داشت.
با فشار خیلی کم انگشت صفحه فلزی روی دستگاه عین کاپوت پراید میره تو !!!
یه لپتاپ Asus U30jc داشتم که خیلی کیفیت ساخت خوبتری نسبت به این داره...
شاید از سری N میخریدم بهتر بود.",1,11,2,4,3,4,3,1
"سي پي يو نسبتا خوب
رم خوب
حافظه هاي بسيار مناسب",مانيتور,"همه چیش قابل قبوله به جز مانیتورش در برخی مواقع!!!
فکر میکنم بدترین مانیتوری بوده که باهاش سرو کار داشتم.
بعضی جاها عالیه بعضی جاها داغونه.",0,9,2,4,5,1,4,4
"سخت افزار قوي",,"من خودم سه ماهه دارم با این لبتاب کار میکنم واقعا بی نظیره از پس بازی های سنگینی مثه doom با نرخ 60 فریم بر ثانیه به راحتی بر میاد با کیفیت اولترا اچ دی همه بازی ها رو بدون هیچ مشکلی اجرا میکنه",7,1,5,5,4,5,5,5
"سيستم قدرتمند طراحي زيبا قيمت مناسب",,"من 4 ماه هست که دنبال لپتاپ گیمینگ هستم بین تمام مارک ها و مدل های مختلف به این نتیجه رسیدم که تو این قیمت این از همه بهتر .عالی و میخوام بخرم ش شکل ظاهری عالی، باتری قوی ،سیستم قدرتمند و مناسب بازی های روز رو کیفیت بالا",7,1,5,5,5,5,5,5
"سرعت عالي
صفحه نمايش خوب
گرافيک عالي","نور صفحه کليد نه چندان خوب
صفحه کليد درست طراحي نشده و مثلا کليد end ندارد.
مشکل نور لوگوي پشت در تصاوير تاريک","لب تاب خوبی است و در بازار فعلی به نظرم گزینه خوبی است برای کارهای محاسباتی و سنگین. صفحه کلید خوبی دارد گرافیک و سخت افزاری بسیار عالی دارد و به راحتی سنگین ترین کارها را همچون PC انجام می دهد. درایورهای همراه با لب تاب در اکثر موارد از ویندوز 7 هم به خوبی پشتیبانی می کند و از نظر من بلندگوهایش برای یک لب تاب کافی است.
فقط چند مورد منفی هم دارد :
1- نور لوگوی پشت مانیتور که البته قابل خاموش کردن هم نیست، در هنگام مشاهده تصاویر تیره از لابلای پیکسهای وسط مانتیور قابل مشاهده است و کمی آزار دهنده. البته اگر حساس باشید.
2- چینش کلیدها زیاد خوب نیست، کلید پاور در موقعیت بدی است و ممکن است اشتاباها فشرده شود، کلید END در مجموعه اعداد سمت راست است و فقط وقتی اعداد خاموش هستند قابل استفاده است که البته با یک نرم افزار ساده قابل تغییر است.
3- تقریبا بدون بک لایت صفحه کلید نمی توان با آن کار کرد. رنگ قرمز حروف کمی بدون نور پس زمینه آن را غیرخوانا کرده است. خصوصا حرفو فارسی که فونت عجیبی هم دارد !
4- تاچ پد کمی لق به نظر می رسد. البته موس همراه لب تاب هست ولی تاچ پد کیفیت مناسبی به نظرم ندارد.
5- خیلی سریع تر از سایر لب تاب ها گرم می شود و البته خیلی سریعتر هم خنک می شود. فکر میکنم برای جلوگیری از گرم شدن سایر مدلها، محدودیت هایی برای پردازش لحاظ شده که در اینجا از آن محدودیت ها خبری نیست.
6- فیش ها در اکثر پورتها خیلی محکم وارد و خارج می شود.حتی پورت USB هم همین طور است. البته فکر میکنم از عمد اینطور ساخته شده اند.
7- ظاهر بایوس هنوز همان بایوس آبی رنگ قدیمی است. در حالی که مادربوردهای جدید ایسوس همگی از بایوس گرافیکی بهره می برند.
این لب تاب رو من بعد از مقایسه مدلهای Zenbook Pro 3, N552 vw و همین خودش انتخاب کردم. چون به نظرم زن بوک برای کار طولانی مدت طراحی نشده بود و تهویه مناسبی نداشت و سری N هم با کانفیگی کمتر (1 ترا هارد + 128 گیگ SSD) قیمت معقولی نسبت به این نداشت. ولی فروشنده اسرار داشت که اگر برای غیر از بازی می خواهی حتما سری N ببر. حالا فکر میکنم شاید راست می گفت. صفحه کلید سری N بهتر و رنگ های مانیتورش براقتر بود. اگر در جایی هر دو را کنار هم روشن دیدید متوجه منظورم می شود. خصوصا رنگ سفید در سری N بهتر از سری G است. سری G به نظر کمی سفیدش کرم رنگ است.
علی ای حال به نظرم لب تاب خوبی است. کمی طول می کشد تا عادت کنید ولی در نهایت از اینکه چنینی قدرتی در کیفتان است احساس رضایت خواهید کرد. ضمنا هارد SSD هم از هارد اصلی جداست و می توانید مجزا ارتقاء دهید. البته فقط از هاردهای اسلاتی (NVMe) می توانید استفاده کنید که این نکته زیر خود لب تاب هم توسط یک برچسب گفته شده.
من این لب تاب را از بازار تهیه کردم و چون عجله داشتم از دیجی جان نخریدم. هرچند جا دارد که دیجی کالای عزیز یک پیشنهاد شگفت انگیز روی قیمتش بگذارد.",5,1,4,3,3,4,4,4
"سخت افزار قوي","اثر انگشت -کيفيت ساخت پايين","اثر انگشت روش میفته دکمه کیبوردش کج و ماوج میشه بعد چند وقت، البته کار میکنه مثل بنز-به شارژ وصله گیز گیز میده حتما همیشه باید بک لایتش روشن باشه -هدفون من با اینکه استفاده نکردم ازش ولومش خر خر میکنه موقع کم زیاد کرن صدا ولی کیفیت صداش خوبه",2,6,3,4,4,4,4,2
,,"متاسفانه لینوکس با این سخت افزار سازگاری ندارد تا امروز حداقل!
حدود 20 تا از جدید ترین و معروفترین توزیع های گنو/لینوکس رو نصب کردم ولی هر کدام به نحوی اشکال داشت و اصلا قابل استفاده نبود
شاید باید منتظر کرنل های جدید بود که به صورت پیش فرض روی توزیع باشه
و حداقل من فقط باید امیدوار باشم که بتونم روی این لپتاپ عالی لینوکس نصب کنم.....",2,4,4,4,4,4,4,5
"قيمت مناسب
طراحي عالي
کانفگ عالي
256 گيگ ssd","نداشتن نمتيشگر لمسي","اگه لمسی بود واقعا عالی میشد",0,14,5,3,4,5,4,5
,,"من اینو چند وقت از نمایندگی ایسوس خریدم ولی به دو ماه نکشیده درایو نوریش خراب شد و اصلا از قبلش سرعتش خوب نبود و باطریش هم به خاطر کیفیت بالا صفحه نمایشو سی پیو زود خالی میشه ولی در کل سیستم خیلی قویو خوشگلیه",2,12,4,4,2,5,4,3
"سخت افزار عالي.صفحه نمايش مات.","جذب اثر انگشت","جهت کارهای محاسباتی با این قیمت بهترین انتخاب است .",6,1,3,4,4,3,3,4
"کارت گرافيک خوب
کم صدا","طراحي معمولي
صداي بلنگوها بسيار کم کيفيت","من به تازگی این لبتابو خریدم راستش قبل از خرید انتظار بالاتری از ظاهر این دستگاه داشتم باید اعتراف کنم که ظاهر دلربایی نداره و صدایی که از بلندگوها پخش میشه خیلی کم کیفیته و تنها نقطه قوت این لپ تاب سیستم گرافیکشه که خیلی خوب عمل میکنه ، سیستم بدی نیست ولی باید بگم که نسبت به پولی که دادم ازش راضی نیستم ، تا قبل از این یک لپ تاب سونی داشتم با اینکه مدلش مال 6 سال پیش بود ولی از این خیلی بهتر بود از نظر طراحی و کیفیت صوتی و راحتی هنگام کار با سیستم جدا عتای بود فقط گرافیکش از این ضعیف تر بود.",1,6,1,4,3,0,1,0
,,"لپتاپ قویی هستش سخت افزار عالی داره متاسفانه خیلی دوست داشتم بخرم لپتاپ از دیجی کالا پولش جور نشد",10,1,5,5,5,5,5,5
,,"لب تاب بسیار خوبی هستش لپتاپ قوی حیف پول من که جور نشد بخرمش",9,0,5,5,5,5,5,5
