positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"سخت افزار قدرتمند","رنگ کيبورد
لک و خش پذيري بالا
کيفيت پايين صفحه نمايش (براي افزايش سرعت )(فقط از لحاظ زاويه ي ديد)","من دو ماهی هست که این لپتاپ رو دارم و ازش راضی هستم
ولی مجبور شدم برای کیبورد روکش لیبل دار بگیرم که مشکل رنگش بر طرف شه
صفحه نمایش این لپتاپ کیفیت پایینی داره(فقط از لحاظ زاویه ی دید)
اما سخت افزار بسار قدرت مندی داره و هر بازی رو با کیفیت و بدون افت فریم اجرا میکنه",2,0,4,5,2,2,4,4
"سخت افزار قوي
صفحه نمايش فول اچ دي
قيمت مناسب در برابر امکانات","باتري متوسط
کيفيت صفحه نمايش مي توانست بهتر باشد","من 1 ماه پیش این لپ تاپو از بازار خریدم . انصافا قیمت های دیجی کالا مناسبه ولی چون من مدل 16 گیگ رمشو میخواستم و که هاردش هم 2 تراس و دیجی نداشت از بازار تهیه کردم .
اول از ظاهر لپ تاپ بگم ممکنه هر کسی سلیقه ای داشته باشه ولی به نظر من واقعا زیباست . قسمت کیبوردش خوبه و خش پذیر نیست ولی پشت لپ تاپ خیلی مستعد خش پذیری هست و اثر انگشت همیشه روش میمونه . من همون اول یک کاور بی رنگ چسبوندم پشتش تا لاقل خش نشه .
کیبوردش با رنگ قرمز یکم چشم و اذیت میکنه و به خاطر نداشتن بک لایت تو تاریکی عملا نمیشه باهاش کار کرد ولی برای من مهم نبود چون هیچ وقت تو این شرایط قرار نداشتم و در ضمن میشه با یک چراغ ال ای دی یو اس بی این مشکل رو تا حدودی حل کرد
عمل کرد سخت افزاریش واقعا عالیه سی پی یو اچ کیو و گرافیک gtx 950 با 4 گیگ رم و ddr5 هست . نکته ای که بعضی از مغازه دار ها میگفتم و خیلی برام جالب بود این بود که میگفتن این گرافیک ddr3 هست و ضعیفه و بعد از تحقیق تو اینترنت فهمیدم که در واقع شرکت انویدیا این گرافیک 950 m رو تو دو نسخه زده که یکی ddr3 و یکی آپگریدش هست که به ddr5 ارتقا پیدا کرده و حدود 30 درصد قوی تره . پس کلا هر لپ تاپی با این گرافیک خواستین بگیرین چک کنین این مورد رو .
صفحه نمایش فول اچ دی و قابل قبول هست ولی میتونست بهتر باشه چون رنگاش زیاد خوب نیست . البته این موضوع یکم هم به خاطر مات بودن صفحه نمایشش هست .
و یک نکته دیگه این که موقع بازی و کارهای سنگین هوا که از سمت چپه دستگاه خارج میشه واقعا داغه و مثل سشوار میمونه ولی اگر به هر جایی از لپ تاپ و صفحه کلید دست بزنین احساس گرما نمیکنین . نمیدونم این مزیته یا عیب .
امید وارم نظرم برای دوستات مفید بوده باشه .",3,0,5,4,4,3,5,4
"سخت افزار خوب
صفحه نمايش خوب","نوشته هاي کيبرد اصلا توي نور کم ديده نميشه","من خیلی راضی هستم از خریدم و تنها اشکالی که داره رنگ نوشته های روی کیبرد هست که اگر نور کم باشه (تاریک مطلق نه...کم) اصلا دیده نمیشن",3,0,5,4,3,4,4,4
ps4,ps4,"ps4بخری پشیمون نمیشی",2,2,0,0,0,0,0,3
,,"در جواب دوستانی که میان میگن کیبورد چراغ نداره؛عوضش دکمه های روی کیبورد شب نماست و دیده میشه براحتی تو شب پس نیازی نیست حتما کیبوردو چراغونیش کنن اینجوری در مصرف برق هم صرفه جویی میشه یجورایی...",13,10,4,4,4,4,4,3
,,"دوستان ب جای این لب تاب acer v5 591g رو پیشنهاد میکنم
هم خوشگل تره هم باریک تر.",7,25,3,4,0,1,5,0
"همه چيزش خوب و عاليه","صفه نمايشtft
نداشتن نورپس زمينه کيبورد و قرمز بودن حروف","سلام خدمت دوستان و دیجی کالا
اول باید بگم ک ممنونم از دیچی کالا به خاطر سایت خوبشون
من این لپتاپ رو چند روز پیش از دیجی کالا خریدم
از بیرون هم قیمت گرفته بودم و قیمت دیجی هم خیلی مناسب بود و با یه بسته بندی شیک به دستم رسید
من این لپ تاپ رو بخاطر سیستم خوبی که داشت تهیه کردم و وقتی ک عکساش رو میدیدم واقعا از ظاهرش خوشم نمیومد ولی وقتی بدستم رسید و از نزدیک دیدم خیلی خوشم اومد
کیفیت صفجه نمایش و کیبورد و تاچ پدش خوبه و ایرادی نداره
کلا لپتاپ شیک و خوشگلبه جوری که هرکی دیده خوشش اومده
من باهاش بازی pes17 هم اجرا کردم بدون کلد پد و اصلا هم داغ نکرد فقط یکم گرم شد
کیفیت صدا و بلندگوهاشم خیلی خوبه
باطریش هم خوبه
سیستمش هم که قویه و فکرنکنم تو اجرای بازی یا برنامه های سنگین کم بیاره
نمیدونم چی بگم من که ازش ایرادی ندیدم تو این رنج قیمت عالیه
امیدوارم کمکی به کسایی که میخوان این رو بخرن کرده باشم",7,2,4,4,3,5,3,3
,,"من حدود یک ماهی میشه خریدمش
و اینکه فقط پورتاشو روی ویندوز 10 میشناسه
و اینکه در اول کار که ویندوز میاد بالا یکم دیر جون میگیره تا روال کار کنه
ولی بعد از اون اول کار خوبه بدی ندیدم دیگه (البته کیبورد رو ایراد ندونیم)
ولی خوب ویندوز 10 هم خودش یکم مشکل داره و بعضی موقع ها ایراد داره",2,11,3,3,2,3,3,3
"همه چي",هيچي,"واقعا برای یه لپ تاب تو این رنج قیمت عالیه",13,2,5,4,4,4,4,5
"پردازش قوي","رنگ قرمز کيبورد","کیبورد بسیار ضعیف و اینکه رنگ کیبورد اصلا مناسب نیست چشم و اذیت می کنه تو شب نمیشه باهاش کار کرد بدنه ضعیفی هم داره ولی بقیه چیزهاش کاملا بی نقص",11,4,4,2,0,4,3,2
"قدرت بالا گرافيک بالا رم قابل ارتقاء طراهي شيک","جنس بدنه","بهترین رقیب برای سری N
پیشنهادمیکنم حتما",9,4,5,5,5,5,5,3
"صفحه نمايش فول اچ دي
سخت افزار قوي","نداشتن نور پس زمينه کيبورد
طول عمر متوسط باتري
جنس پلاستيکي بدنه و کيبورد","سلام . این لپتاپ رو یکماهی میشه که خریدم . توی این مدت از لحاظ سخت افزاری هیچ مشکلی نداشته و عالی بوده توی این رنج قیمت ... تنها مشکلش که خیلی اذیت میکنه نبودن نور پس زمینه کیبورد هست . و اینکه جنس کیبورد اصلا خوب نیست ... اگه نیاز به سخت افزار قوی دارید و بودجه ی بیشتری ندارید پیشنهاد میکنم که بخرید ... اما اگه کارتون با سخت افزار متوسط راه میفته به هچ وجه این لپتاپ رو نخرید ..",10,4,5,4,2,4,4,2
"قيمت مناسب با اين سخت افزار
اجراي مناسب بازي ها","نبودن چراغ کيبرد
عمر کم باتري","میتونم بگم به صرفه ترین لپ تاپ با این سخت افزار هستش...در بازی ها تابحال هیچ مشکلی برنخوردم حتی بازی های سنگین رو هم به خوبی اجرا میکنه...تنها مشکلش هم نبودن چراغ کیبرد هستش و عمر کم باتری هم با توجه به سخت افزار قدرتمند نمیشود نقطه ضعف حساب کرد",8,3,5,4,1,2,5,4
,,"میتونم بگم جزه قدرمتمند ترین لپ تاپا با این قیمت هستش و تنها مشکل نبود چراغ کیبرد هست ک برای من مسئله ای نیست",4,2,3,3,3,3,3,3
,,"بهترین لپ تاپ در این رنج قیمت مکتنها مشکل نبود چراغ کیبرد",3,1,3,3,3,3,3,3
"سخت افزار قوي
قيمت مناسب با اين سخت افزار
براي گيم هيچ مشکلي پيدا نخواهد کرد","نبود چراغ کيبرد","میتونم بگم در این رنح قیمت ب این سخت افزار قوی فوق العادست این لپ تاپ...اگ قصد خریدشو دارید درنگ نکنید...تنها مشکلی ک داره نبود چراغ صحه ی کیبرده ک یکم کار تو نور کم رو سخت میکنه ولی در کل بخواید حساب کنید فوق العدست...",5,0,3,3,3,3,3,3
"سخت افزار قوي
مناسب براي بازي
قيمت مناسب با اين سخت افزار","نبود چراغ کيبرد","بهترین لپ تاپ در این رنج قیمت...برای بازی هیچ مشکلی پیدا نکرده من از خرداد ماه دارمش واقعا راضیم از این لپ تاپ",4,0,3,3,3,3,3,3
"سخت افزار عالي
قيمت مناسب
پشتيباني خوب
طراحي نسبتا خوب","رنگ قرمز کيبورد و نبود بک لايت
باتري ضعيف
صفحه نمايش tft","6 ماهه تقریبا دارم استفاده میکنم از لحاظ سخت افزاری ایراد خاصی نداده البته باهاش بازی های سنگین نکردم . پورت ها ی اتصالش خیلی کامله و چیزی کم نداره به جز usb type c که البته هنوز خیلی جا نیوفتاده ولی قطعا در اینده لازم میشه کیبورد و تاچ پدش خوبه ولی جنس تاچپدش میشد یکم نرم تر باشه رنگ دکمه های کیبوردو هم ک همه گفتن بده و بک لایت نداره مهم ترین ایرادشه. صفحه نمایشش کیفت متوسط داره و اگه ipsبود واقعا لپ تاپ بی نظیری میشد جنس بدنه پلاستیک ک برای کم کردن قیمت و وزنش کار درستی بوده.
باتریش ب نظرم خیلی خوب نیست و کلا هرجا میرید کابل برقش همراهتون باشه سی دی رامش هم معمولی نه خیلی قوی نه ضعیف طراحیشم قشنگه بد نیس .",18,1,5,4,3,3,4,4
,,"فقط میتونم بگم عالی",5,4,3,3,3,3,3,3
"سخت افزار","نداشتن نور پس زمينه کيبورد","درود
باید عرض کنم که هر چیزی توی این دنیا نسبت به قیمتش سنجیده میشه
این لپتاپ هم با توجه به مشخصاتش، نسبت به قیمتش عالیه. استفاده از پردازنده نسل ششم اسکای لیک از بهترین نقاط قوتشه.
از دیجی کلا خواهشمندم این کانفیگ رو موجود کنه
با تشکر",8,1,5,5,4,4,4,3
"سخت افزار فوق العاده",,"من خیلی وقته میخواستم بخرمش قیمتش سه و دویست بود نخریدم تا الان که قیمتش رفته بالا ولی از نظره من که عالیه خیلی تحقیق کردم راجبش ولی با کمی هزینه بیشتر میتونید y700 بگیرید در کل عالی",8,6,3,3,3,3,3,3
"کارت گرافيک بقيه تجهيزاتش خوبن","عدم وجود بک لايت کيبرد","این مدل رو با دوازده گیگ رم دارمش.ی چهار ماهی هست.لپ تاپی با این قیمت نداریم مثلش.البته من سه و سیصد گرفتمشا.صفحه نمایشش خوبه.کارایه سخت افزاریش فوق العادس.هم سی پی یو عالی هم کارت گرافیکddr5.فقط بدترین قسمتش کیبردشه که بک لایت نداره تو شب کار کردن باهاش تو نور کم اذیته.خلاصه بگم این لپ تاپ حرف نداره",6,1,4,4,3,4,4,4
,,"سلام من تا چند وقت پیش ی دوره سه ماهه رو واسه تحقیق روی برند و ی مدل برتر تو رنج پولی که داشتم رو گذروندم از پایین ترین برند ها تا برترین مدل ها خلاصه سرتونو درد نیارم یکی از دوستان این مدل رو بهم معرفی کرد و کلی دربارش پرس و جو کردم و الان که جلو دستمه واقعا میگم فوق العاده است مث ی یار باوفا هیجا ادمو لنگ نمیزاره از بازی های روز بگیر تا برنامه های نقشه کشی و البته بنده که کلی کار اهنگسازی و میکس و مستر انجام میدم،عالیه چه تو این رنج چه 500/600 تا بالاتر بی نظیره فقط همین وفقط این که نظر کسانی رو دیدم انتقاداتی از این لپ تاپ داشتند اول اینکه هیچ لپ تاپی بی عیب نیست و دوما اینکه شما اگه از یجای مورد اعتماد و با گارانتی های معتبر بگیرید هیچ وقت از خریدتون پشیمون نمیشید چه این برند و چه برندای دیگه،یا حق",13,1,5,5,5,5,5,5
همچي,"بدنه پلاستيکي و ظريف دوربين بي کيفيت وب کم","لبتاب عالی هست باصرفه نظر از جنس نوع بدنه و وبکم میتونم بگم با سری NوسریG اسیوس رقابت میکنه",7,0,5,5,5,5,5,3
"سخت افزار بسيار قوي","نداشتن نور پس زمينه ي کيبورد
دي وي دي رايتر بسيار ضعيف","سی پی یوش بهترین تو بازار هستش و گرافیکش درسته 960یا980نیستش اما این سیستم تو هیچ بازی و نرم افزاری ندیدم کم بیاره از همه نظر عالی ولی کسایی که میخوان تهیه کنن دقت داشته باشن دی وی دی رایتر ضعیف هستش و واسه نصب بازی های حجیم باید از هارد استفاده کنید یا یه نسخه ی دی وی دی رایتر اکسترنال بخرید ولی واسه فیلم دیدن روی دی وی دی مشکلی نداره.در کل خرید این محصول رو بشدت پیشنهاد میکنم خیلی ازش راضیم",12,1,5,5,2,3,5,4
,,"سلام
چند نکته عرض کنم خدمت دوستان عزیز
با کمی هزینه میشه msi یا همان ایسوس ولی مدل بهترش رو خرید،این لبتاب فقط رنگ و رو عوض کرده،برای بازی تو این رنج اصلا مناسب نیست و مدلهای بهتری وجود داره!
گرافیکش هم ضعیفه،حداقل تو این قیمت باید 960 میذاشتن که نذاشتن!",5,18,4,4,5,5,4,5
,,"درسته کلی ایراد داره برای خیلیا و کم کاستی داره اما برای یه عده این لپ تابچپ کاملا ایدعاله چون از نظر سخت افزاری کامله و قیمت قابل قبولی داره . اگه واقع بین باشین متوجه میشین که این لپتاپ برای خیلی ها بی نظیره پس لطفا موجودش کنید.
کسانی هو که تو خرید این لپتاپ شک افتادن بیشتر بخاطره کیبوردشه که روکش قرمز داره و چشمو خسته میکنه و... این مشکل با زدن برچسب شب رنگ حل میشه. ارزش خرید داره دیجی کالا لطفا موجود کن",12,4,5,5,2,2,5,1
,,"بهترین لپتاوه ب نطره من..درعین این ک انتقادات فراوانی ازش میشه ب نظر لپ تاپه قدرتمندی میاد موجودش کنید بخریم",13,1,3,3,3,3,3,3
,,"سلام.من چند روزی میشه این لپ تاپ رو خریدم و اگه شما هم کلا لپ تاپ قوی با پردازنده 4 هسته ای و گرافیک قوی دارید و میخوایید لپ تاپتون رو دمای پایین کار کنه این کارو بکنید
برید به Control Panel\Hardware and Sound\Power Options بعد روپلنی که فعال هست جلوش change plan setting رو بزنید بعد change advanced power setting بعد دنبال processor power managment بگردید و روش دابل کلیک کنید سپس تو maximume processor state هر دو تا درصد رو با توجه به بازی که دارید بیارید پایین تا جایی که گلوگاه واسه بازیتون ایجاد نکنه بیارید پایین مثلا من کال آف 9 رو با 20 درصد بازی میکردم خیلی هم رو خنک کنندگی تاثیر داشت
حتی اگه رو 90 درصد هم بزارید باز هم تاثیر خوبی رو خنک کنندگی داره",4,3,5,4,4,4,4,4
"سخت افزار فوق العده","جذب اثر انگشت خيلي زياد","لطفا موجودش کنین و تو پیشنهاد های شگفت انگیز بذارین بخریم
با این امکانات خیلی خوبه",8,1,5,5,1,3,5,2
"سخت افزار قدرتمند
طراحي زيبا و عالي","نور پس زمينه کيبورد","سلام خدمت همه من این لبتاب رو یک ماهه خریدم . کلی خواسته باشم بگم واقعا عالیه من بازیهای زیادی رو تست کردم همه بازیها رو خیلی راحت با فریمویر مناسب و کیفیت بالا اجرا میکنه ظاهرشم خیلی عالیه فقط کیبورد نور پس زمینه نداره ک برا من مهم نیست زیاد",9,1,5,5,3,4,4,5
"سخت افزار
ظاهر","نور کيبورد","خیلی عالیه چه از نظر سخت افزاری چه از نظر ظاهر
درست وقتی تصمیم گرفتیم بخریمش ناموجود شد!!!!!
درخواست کردم وقتی موجود شد بهم اطلاع بدن.شنبه صبح پیامش اومد که موجود شده.اومدم دیدم ناموجوده هنوز!!! جالب بود...فلسفه اون پیامو نفهمییدیم
میشه لطفا موجودش کنید خیلی راغبم به خریدش اونم فقط از دیجی کالا...",6,0,5,5,1,3,5,5
,,"دقیقا من که خواستم چند روز دیگه این لپ تاپ رو خریداری کنم میبینم که ناموجود شده.
دیجی کالا خواهشن هرچه زود تر موجود کن.",8,0,5,4,3,3,3,3
,,"من 20 روز هست لپ تاپ رو خریدم . بسیار لپ تاپ بدی هست . حتی برای بازی وارکرافت هم هنگ میکنه و همش میپره بیرون و صفحه سیاه میشه و بعد هم سفید میشه. اصلااا توصیه نمی کنم. با این پول لپ تاپای بهتری میشه خرید. کلا لپ تاپ پرددردسری بود برای من. با این که کلا 5 گیگا بایت هم روی لپ تاپ چیز میز ندارم ولی با این جود هنگه.",4,28,5,5,5,5,5,3
"سخت افزار قوي در قبال قيمت بسيار مناسب نسبت به رقبا
تاچ پد خيلي حساس","ديدن حروف کيبورد ناممکن در شب
شارژدهي باتري 3 ساعت
صفحه نمايش با ديد محدود
تاچ پد در وسط قرار نگرفته
بدنه پلاستيکي با جذب بالاي اثر انگشت","سلام
من 4 روزه این لپ تابو خریدم
بالا اومدن ویندوز هنگامی که دکمه پاور رو میزنید 30 ثانیه طول میکشه
دید صفحه نمایش محدوده و اصلا جالب نیست
رنگ حروف کیبورد قرمزه و توی شب اصلا دیده نمیشه . البته میشه این مشکل رو حل کرد : با استفاده از LED کیبورد که باید بصورت جداگانه بخرید . و یا خرید برچسب کیبورد : روی دکمه های کیبورد چسبونده میشه و رنگ حروفش سفیده و قابلیت فلورسنت (شب تاب) داره که توی شب میدرخشه و به راحتی میتونید حروف رو تشخیص بدید
مورد دیگه اینکه این دستگاه فقط از ویندوز 10 (64 بیت) پشتیبانی میکنه . پس اگر باهاش اشنایی نداشته باشید ممکنه یکم شما رو آزار بده (طول میکشه عادت کنید) . نکته مهمتر اینکه هنوز خیلی از برنامه ها و بازی ها (ترجیها قدیمیا) ویندوز 10 رو پشتیبانی نمیکنن و ممکنه خیلی از برنامه های کاربردی و بازی ها که دوست دارید روش اجرا نشن
جذب اثر انگشت بالایی داره
سرعت هاردش عالیه
شارژدهی باتریش 3 ساعته ک کمه
شارژ شدنش 2 ساعت طول میکشه تقریبا
هنوز ویندوز 10 یه سری باگ داره ک احتمال زیاد تو اپدیت های بعدی رفع میشه
موس و کیفش که توی جعبش قرار داره خوبه
بلندگوهاش خیلی خوبه و صداش خیلی بلنده
نتیجه گیری: در کل با وجود این همه مزایا و معیب اگه یه لپ تاپ اقتصادی و کار آمد و قوی نیاز دارید و میتونید با مشکلاتی که ذکر کردم کنار بیاید لپ تاب خیلی خوبیه
از نظر قیمت که عالیه (لپ تاپ های با این سخت افزار تقریبا 800 هزار تومن گرونتر از این هستند) (البته اونا کیفیت صفحه نمایش و بدنه و کیبورد و باتریشون بهتره)
اگه پول زیاد دارین مدل بالاتر بخرید
اگه پولتون محدوده و توان خرید این رو دارید حتما پیشنهادش میکنم
یه نکته هاییم بگم در هنگام خرید :
حتما حتما جعبه پلمپ باشه
یه کولپد بخرید براش (هم عمرش زیاد میشه و هم داغ نمیکنه)
ویندوز اکتیو و اپدیت شده روش نصب بشه
بعد از نصب ویندوز و درایور ها (قبل از انجام هر کاری) آنتی ویروس بریزید که خدای نکرده اتفاقی براتون پیش نیاد
.
امیدوارم از مطالبی که ذکر کردم مفید باشه و توی خرید لپ تاپ بهتون کمک کنه
با آرزوی بهترین ها",22,4,5,5,2,2,5,2
"Cpu core i7 6700HQ
Gpu Nvidia Geforce Gtx 950 m Gddr5
Ram 8G ddr4
scren 15.6 inch FHD mat
HHd 1000 G 7200 rpm","نداشتن Back lite","از دوستانی که تو خریدش شک دارن خواهش میکنم عجله کنید تو خریدش تکرار میکنم عجله کنید تو خریدش همه چیزش فوق العادس همین الان بدستم رسید بسته بندی شیک و جذاب کیف و موس اورجینال ایسوس ظاهرشو نگو که دیگه حرفی واسه گفتن باقی نمیزاره.ممنون از دیجی کالای عزیز که کار مارو راحت کرده واقعا دمتون گرم",13,1,5,5,5,5,5,5
