positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"کانفينگ تقريبا قدرتمند اسپيکر با صداي بلند و واضح کيبورد حزيره اي و...","باطري ميتونست قوي تر باشه","در کل لپ تاپ خوبیه.کانفینگ تقریبا قدرتمند و تمام نیاز ها رو برطرف میکنه.صفحه نمایش خوبی داره و البته با بعضی برنامه ها هماهنگ نیست و ایکون هاشو کوجیک نشون میده و علتشم اینه ک چون صفحه نمایش 4kفراگیر نشده و در آینده ای نه چندان دور این مشکل هم برطرف میشه.ی ایرادی ک میشه بهش گرفت باتری در حد متوسطه اونه.ک تو اجرای برنامه های سنگین کم میاره.ی چیزی حدود 2ساعت کارکرد داره.بعضی ها هم به وزن زیادش ایراد میگیرن که اگه به کانفینگش نگاه کنیم چیز عادی بنظر میرسه.ظاهر شیکی داره و مخصوصا لوگوی ایسوس پشت صفحه نمایش ک با زیاد کردن نور صفحه نمایش روشن میشه و زیبایی فوق للعاده ای داره.حافظه ssdهم ک داره و سرعت چرخش هارد هم7200 ک سرعت اجرا خوبی داره.اینم بگم ک این لپ تاپ برای بازی نیس ک توانایی اجرای بازی های سنگین و داشته باشه ولی خب بازی هایی مثل بتلفید 4 و داره و تو بازی هایی pes2017 اصلا فشاری بهش نمیاد.",1,0,3,3,3,3,3,3
"صفحه نمايش 4k ( فيلم و بازي و کيفيت تکست به شرطي که نرم افزار ساپورت کنه )
کيبورد نرم با بک لايت قابل تنظيم و زيبا
نور لوگو ايسوس مثل مک در پشت لپتاپ و زيبايي در بدنه و طراحي
تاچ پد بسيار نرم و حرفه اي
بالاترين Cpu موجود در بازار (i7 6700hq )","صفحه نمايش 4k ( در حال حاضر خيلي از نرم افزار ها باهاش آپديت نشدن )
روکش جذاب نقره اي و بدنه با ظرافت ولي بسيار آسيب پذير در استفاده ناصحيح
درايو نوري بسيار بي کيفيت ( البته اکثر ايسوس ها اين ضعف رو دارن )
تنها ساپورت کامل ويندوز 10 - 64بيت","سلام من این لپ تاپ رو 23 بهمن 1395 خریداری کردم خیلی ازش کار کشیدم و توی کد نویسی و بازی و کار های مالتی مدیا و رندر های گرافیکی و انواع نرم افزار های مهندسی تست کردم نتیجه در یک کلام این که؛ بی نظیر است.
من مهندسی نرم افزار خوندم و از کد نویسی تحت وب و ویندوز و سیمولیت های گرافیکی و اندرویدی تا کامپایل برنامه های گرافیکی سنگین رو با این لپ تاپ انجام دادم حرف نداشت و با بالاترین سرعت با توجه به این که نسبت به مدل های دیگه دور هارد بالاتری دارد (7200rpm) اجرا میکنه ؛ پس از نظر سخت افزاری و قدرت پردازش و زیبایی توی خریدش شک نکنید که حداقل چند سالی از داشتنش لذت می برید.
موردی که به نظرم خیلی تکنولوژی و شرکت های نرم افزاری در آن سهل انگاری کردن قضیه 4k ! وقتی بهترین نرم افزار ها مثل فتوشاپ cc 2015 و تلگرام و proteus بسیار ریز و ناخوانا هستند حرفی برای گفتن باقی نمیمونه البته این مشکل توی بعضی از نرم افزار ها از جمله فتوشاپ قابل حله که توی سایت های انگلیسی زبان راه حلش هست(سایت های فارسی هم چندسالی طول میکشه تا ترجمه کنن) ؛ راه حل نرم افزار های دیگه هم مثل تلگرام یا پروتئوس با پایین آوردن رزولوشن حل میشه ولی کیفیت متن ها یا همون تکس ها پایین میاد که این مسئله توی نرم افزار های گرافیکی آزاردهنده نیست و البته خبر خوب برای برنامه نویسی ها و نویسنده ها :
اما در مورد نرم افزار های IDE و ویرایش کد و ورد باید بگم که اکثرشون با 4K سازگار هستند ( بالاخره برنامه نویس اولین کسیه که مشکل رو حل میکنه )
در کل عالیه از همه نظر ( پردازش و زیبایی و صفحه نمایش و گیفیت ساخت ) بجز معدودی از نقط ضعف که ذکر کردم که البته برای من به شخصه نقطه ضعف نیست . پیشنهاد میکنم به بچه های رشته های مهندسی بالخصوص اونایی که کارای برنامه نویسی و پردازشی و سنگین انجام میدن فقط خیلی مواظب باشید تا ضربه نخوره یا دست کسی ندین که به سرعت ظرافتش لطمه میخوره وبدنش با اینکه بسیار زیباست ولی مقاوم نیست
ممنون از خریدتون لذت ببرید",4,0,4,4,3,4,5,4
,,"این لپ تاپ همه چیز خوبه فقط وزنش که تو این کلاس طبیعی است. بلند گو های بهترین برند است، کیبرد عالی، تاچ خوب، بک لایت خوب، باتری معقول (با این سطح قدرت سی پی یو و گرافیک خوب) رزولشن تصویر قابل تنظیم است توسط ویندوز .
فقط اگه بتونید صبر کنید گرافیک ها یک سطح ارتقا یافته که با گرافیک های جدید تر بگیرد خیلی بهتره (1050 و 1060 و..)
تشکر",7,0,5,5,5,5,5,5
"پردازنده ي بسيار پر قدرت
باطري شش سلولي","صفحه نمايش 4K بزرگترين اشتباه
بلندگوهاي ضعيف
ساب ووفر ضعيف
بوت 11 ثانيه اي !!!","من این دستگاه رو یه سال قبل خریدم ، روز اول خیلی خشکل بود طراحیش چشمم رو گرفت و تا آخرین لحظه هم دوسش داشتم
ولی یه سری ایراد داشت که بعداً متوجه اون شدم ، این که صدای بلند گوهاش اصلاً خوب نبود و نهایت صداش با ساب ووفر
از یه لب تاپ معمولی بیشتر نیست ، صفحه نمایشش 4K فقط به درد بازی و فیلم می خوره و غیر از اینها هیچ کاربرد مفید دیگه ای
نداره ، مشکل وقتی خودش رو نشون داد که می خواستم باهاش یه فیلم رو ادیت ( ویرایش) کنم با نرم افزار ادیوس ، وقتی دیدم
پنل نرم افزار ادیوس به اندازه ی نشانگر ماوس شده ، به کل نا امید شدم ، وقتی می خواستم باهاش میکس صدا انجام بدم با نرم
افزار ... cubase . باز هم پنل نرم افزار به حدی کوچیک بود که نمی شد اصلن منوها رو دید ، حتی وقتی رزولوشن رو هم کم کردم باز
هم مشکل باقی بود و رفع نشد ، حتی وقتی با کابل HDMI وصلش کردم به مانیتور اچ دی ، باز هم مشکل رفع نشد ،
یه نکته دیگه ، کی گفته این دستگاه از آلومینوم تمام ساخته شده ؟ فقط روکش بیرونش از آلومینیوم برس خورده هستش ولی
وقتی دربش رو باز می کنید می بینید از پلاستیک مات به رنگ آلومینیوم ساخته شده ، چه ضد حالی ،
صدای بلند گوهاش خیلی خیلی کمه ، حتی اگر از نرم افزارهای تقویت کننده صدا استفاده کنید باز هم صدا خیلی بی کیفیته و کمه
و اگر در حال پخش فیلم صدا رو بلند کنید متوجه میشید که بلندگوها صدا رو قاطی می کنه ، باورم نمی شد ،
سرعت بوتش اصلن اون چیزی نیست که فکر می کنید ، مال من با ویندوز 10 UEFI --- یازده ثانیه طول می کشید تا بیاد بالا واسه
همچین سیستمی ، نا امید کننده ست ، گول هارد اس اس دی King Stone که روشه رو نخورید . سرعتش افتضاحه .اگر سامسونگ بود
باز یه چیزی
نور زیر کیبوردش خیلی خوبه واقعن خوبه ، تاچ پدش و عملکردش خیلی خوبه ،
باطریش شش تا سلول داره ، من عملکرد پردازنده رو جوری تنظیم کردم که موقع وب گردی فقط از 5 درصد قدرت استفاده کنه ، واسه
همین باطری تا 5 ساعت دوام داشت ، واقعن عالی عالی . تازه اگر می خواستم دستگاه شب تا صبح روشن بمونه ، صفحه نمایش و نور
زیر کیبورد رو خاموش می کردم اینطوری 8 ساعت تمام ، دستگاه روشن می موند .
پردازنده ش خیلی خیلی قویه ، این کد رو یادتون باشه Intel Core i7 6700 HQ
فقط سیستم های قوی از این پردازنده استفاده می کنند البته نسل قبل هم عالیه به شرطی که کد پردازنده ش HQ باشه .
رمش فقط هشت گیگه ، چنگی به دل نمی زنه ولی اگر فکر می کنید با اضافه کردن رم سرعت بوت دستگاه بیشتر میشه ، اشتباهه، چون
این دستگاه سرعت بوتش پایینه ، واقعن هم عجیبه !!!
با این حال ، به عنوان شخصی که قبلن این دستگاه رو خریدم و فروختم ، اگر قصد خرید لب تاپ داشته باشم هیچ وقت سراغ
این مدل نمی رم ، حداقل مطمئنم هر چی می گیرم ، 4K نباشه ، فقط فول اچ دی . ساب ووفرش هم توی خود لب تاپ باشه نه مثل
این که با سیم وصل میشه و دردسره .",2,18,3,4,3,1,3,2
"صفحه نمايش مات
نورپردازي کيبور
ظاهر شيک
بدنه ي استيل و غير پلاستيکي
دقت صفحه نمايش","باتري
درايو نوري","من الان پنج ماهه که این لپ تاپو خریدم .. همه جور بلایی هم شرش اوردم .. شب تا صبح روشنش میذارم که چیزایی که میخوام،دانلود بشن .. اخ نگفته .. مشکلش باتریشه که مدت زمان کمی شارژ نگه میداره .. و یکی هم درایو نوریشه که خیلی صدا میده .. وگرنه لپ تاپ معرکه ایه ..",3,3,3,3,5,5,5,5
"پردازنده فوق العاده
سيستم خنک کننده عالي
صفحه نمايش با کيفيت
طراحي زيبا
و خيلي چيزهاي ديگه","تاچ پد ضعيف
وزن نسبتا زياد
کيفيت ضعيف و نا اميد کننده درايور نوري
باتري متوسط","من این لپتاب رو حدود 8 ماه پیش از بازار تهیه کردم. اول بگم که قیمت این لپتاب به طرز عجیبی افزایش پیدا کرده که اونم به دلیل مشکلات اقتصادی زمانی که من اینو خریدم قیمتش کمتر بود ولی الان خیلی گرون تر شده.
این لپتاب پردازنده عالی داره به طوری که بازی های witcher 3 و gta v رو راحت اجرا کرد و مشکلی نداشت.
اصلی ترین مشکل لپتاب تاچ پدشه که کار باهاش اصلا راحت نیست",6,0,5,5,5,5,5,5
,,"9 ماه پیش خریدمش همه چیزش عالی هست",5,2,5,5,5,5,5,3
"سخت افزار قوي
کيفيت ساخت عالي","scaling نامناسب صفحه نمايش","با توجه به 4k بودن صفحه نمایش
برخی برنامه ها هنوز نتونستند خودشون رو وفق بدن
لذا آیکون ها ریز نمایش داده میشن
و مجبورید که کیفیت صفحه نمایش را روی 1080p بذارید.
که با وجود روکش مات صفحه یه مقدار تار به نظر خواهد آمد.
ولی برای کاربری مولتی مدیا مشکلی نداره.",7,3,3,5,5,3,5,5
"تو حالت توربو بوست سي پي يو قدرتمندي داره
رم عالي
صفحه نمايش عالي
هارد اس اس دي پرسرعت",باتري,"سی پی یو قدرتمندی داره اگه ویندوز 1 0 روش نصب کنی دایرکت ایکس 11 رو روون اجرا می کنه

برای بازی های سنگین مثل اساسین کرید آی وی بلک فلاگ و یا جی تی آی وی خیلی خوبه ( درسته مخصوص بازی نیست ولی قشنگ اجراشون میکنه) برا خرید گزینه خوبیه",7,0,5,4,5,5,4,3
,,"من چند روز این لپ تاپ و خریدم واقعا همه چیش در حد حرفه ای هست.
من برای کارهای مهندسی و طراحی خریدم
کیفیت صفحه عالی حافظه ssd بسیار خوب جنس الومینیوم...
فقط حواستون باشه فلز به بدنش نخوره..",3,0,5,5,5,5,5,3
"سخت افزار قوي","برسه دستم ميگم","بعد از یه عالمه تحقیق نقد و بررسی کردن و محاسبه بودجه !!!!!!!!!!!! تصمیم گرفتم این مدل رو بخرم . من برای کار های گرافیکی (تری دی مکس-اتوکد-فتوشاپ-کورل)و تا حدودی ریدرگیری میخوام استفاده کنم. فقط رم 8 گیگه گذاشتن روش که بازم مشکلی نیست میشه تا 16 ارتقا داد. گارانتیش هم عالیه ! راسیتش میخواستم ایسر بگیرم اما به دلالیلی پشیمون شدم",3,0,4,5,5,5,5,5
.....,.......,"من این لبتاب رو تغریبا یک ساله که از بیرون خریدم و نظرات من طی تجربه استفاده یکساله از این لب تاب:
از لحاظ گرافیکی واقعا عالیه و به جرات میشه گفت که همه ی بازی های حرفی ای روز رو به راحتی اجرا می کنه و همچنین گمان بر این میرود که تا چهار پنج ساله دیگه هم بتواند به این روند خود ادامه دهد.
طراحی زیبا و شیکی داره و کیبرد خوش دستی هم داره که هم برای تایپ و هم برای گیم مناسب است.
مانتیور هم با بهره گیری از کیفیت 4k.و با استفاده از فناوری ips و همچنین کیفیت و حجم صدای عالی بسیار مناسب برای فیلم دیدن است.
لب تاب هم تغریبا بی صداست و همچنین سیستم تهویه قدرتمندی دارد .
یکی دیگر از ویژگی های این لپ تاپ فلزی بودن بدنه است که به هنگام داغ کردن هنگام بازی های سنگین به سرعت خنک میشود و اگر در مقابل یه پنکه ی کوچک بازی کنید ساعت ها میتوان از بازی کردن با لپ تاپ لذت برد بدون اندکی داغ کردن اگر چه از طرفی دیگر فلزی بودن بدنه باعث سریعتر داغ شدنش هم است و هم اینکه باعث میشود یک جریان الکتریکی بسیار کم در بدنه در جریان داشته باشد به هنگام متصل بود به سیم شارژر .
به چند نکته از نقاط ضعف این لپ‌تاپ نیز اشاره کنم که این لپ‌تاپ وزنش کمی زیاد است و باطری نیز نسبت به سیستم قدرتمند و کیفیت بالای مانیتور ضعیف است و وبکم هم خیلی با به دلم نبود .
در کل این لپ‌تاپ از نظر من بسیار عالی است و از نظر قیمت هیچ لبتاپ دیگری با این قیمت چنین امکاناتی رو نداره و کاملا مقرون به صرفه است و به شما حتما پیشنهاد میکنم . با تشکر از دیجی کالا",10,1,5,5,5,5,3,5
"کيفيت بسيار بالاي سخت افزارها
صفحه نمايش مات و زايه ديد عالي
طراحي بسيار زيبا","نداشتن ويندوز اورجينال","این لپ تاپ رو من برای کارهای گرافیکی سنگین و تدوین مثل نرم افزار افتر افکت و ..... گرفتم و این لپ تاپ کم نیاورده ، همچنین من برای تست گرافیک بازهای مثل متال گیر سالید 5 و sun of the room رو هم روش نصب کردم و این باز ی ها رو به نحوه احسن اجرا کرده ، تنها ایرادی که میشه از این لپ تاپ گرفت یکی قدرت نسبتاً پایین باتری نسبت به سخت افزار های قدرت مندشه که باعث تخلیه زودتر باتری در حالت 4k صفحه نمایش و اجرای نرم افزارهای گرافیکی و همچنین بازی ها میشه و دیگری به هنگام شارژ باتری چون بدنه صفحه نمایش از جنس فلزی است یکه نویز خفیف سرتاسر قسمت فلزی رو در بر میگیره",9,1,5,4,4,4,5,5
"همه چي مخصوصا کيفيت صفحه نمايش و سخت افزار قوي","ممکنه در مواردي بدنش داراي برق بشه که اولا آزار دهنده نيست دوما مشکل از پريز هاي ماست که سيم earth نداريم","سلام دوستان
من این لپ تاپ رو 8 ماه پیش از بیرون خریدم پس از یه عالمه تحقیق.راستش اصلا دنبال این نبودم ولی وقتی یکبار تو مغازه یه فیلم 4k دیدم که داشت توش پخش میشد مجذوبش شدم و وقتی از نزدیک دیدمش با کیفیت ساخت و بدنه فلزیش خیلی حال کردم و خریدمش.
تا الان که کوچک ترین افتی نسبت به اولش پیدا نکرده . با وجود اینکه لپ تاپ مخصوص گیم نیست ولی من تا حالا نزدیک به 100 تا بازی مختلف روش تست کردم نه نمیگه. اگه دنبال گیم هستید بسیار مورد خوبیه قطعا تا بازی های یکی دو سال آینده رو هم جواب میده. همین الان من خودم بازی هایی مثل madia 3 و quantum break و rise of tomb raider رو که مال امسال هستند رو سیستم دارم. اگه دنبال فیلم دیدن هستید که دیگه حرفی واسه گفتن نمیمونه صفحه 4k و ips کاملا مناسب برای فیلمه. در پایان اگه دنبال یه لپ تاپ همه کاره هستید بخریدش ضرر نمیکنید. ضمنا گول قیمتشو نخورید یکم زیاد به نظر میاد ولی می ارزه.",8,0,5,5,5,5,5,5
,,"به نظرم کارت گرافیکش ضعیفه اگه به جای 960m.یه 970m میزاشتن میخریدمش اما در کل خوبه",0,21,4,4,4,4,4,3
,,"من از دیجی کالا نگرفتم اما لازم دیدم بگم:
اولش که خریدم موقعی که می خواستم کار گرافیکی ازش بکشم صفحه تاریک میشد توجه که خاموش نمیشد ، بعد که گرافیک cpu و grafic card رو up date کردم مشکل حل شد.
اگه از بازار میخواین بخرین مراقب فروشنده های زبون باز باشین .",7,1,4,5,4,4,4,5
"بدنه فلزي و باکيفيت
نور پس زمينه کيبورد
سخت افزار قوي که برايراجراي اکثر بازيها تو رزوليشن فول اچ دي و بعضي بازيهاي سبک 4k مناسب ميباشد
داشتن دي وي دي درايو
صفحه نمايش باکيفيت",ندارد,"من این لپتاپ زیبا و دوست داشتنی رو از دیجی کالا خریدم و کاملا از خریدم راضیم این دستگاه نیاز به تعریف نداره چون خودتون میدونید چقدر تو رنج قیمتی خودش قدرتمند هستش
یه نکته که میخواستم بگم اینه که این لپتاپ دی وی دی درایو داره و برا من این مورد مهم بود.
حالا میپرسید چرا مهمه دی وی دی درایو ها که دیگه زیاد استفاده ندارندپس چرا مهمه
خوب برا من دی وی دی درایوش مهم نبود بلکه جای دی وی دی درایو برام مهم بود.
همینطور که میدونید کمپانی hdd caddy یه مبدل برای دی وی دی درایو های لپتاپ اورده که بجای اون میتونید یه هارددلپتاپی یا اس اس دی نصب کنیدکه این خیلی خوبه.مثلا من به جای دی وی دی درایوم الان یه اس اس دی 250 از دیجی کالادخریدم و نصب کردمپکه الان در مجموع 370 گیگ اس اس دی و دو ترابایت هارد دارم.
این مزیتی هستش که لپتاپ های بدون دی وی دی درایو ندارن موقع خرید لپتاپ اینو مورد توجه قرار بدید.
از دی جی کالا هم به خاطر ارسال سریع و بسته بندی بسیار خوبش ممنونم.
واقعا تو کل سایت های اینترنتی داخلی بهترین هستید
موفق باشید.",7,1,4,5,5,5,5,5
"[""همه چي""]","[""ندارد""]","بهترین لپ تاپ از همه نظر",3,2,3,3,3,3,3,3
,,"این لپتاپ ی مشکلایی داره و اونم اینه که یه دست نیست تولیداتش یعنی مال یکی ممکنه همه چی عالی باشه مال یکی نه
هارد این لپتاپ برای من روز دوم سوخت! به همین سادگی! دو هفته گارانتی بود تا آخر سر یکی دیگه دادن و اینم از لحاظ گرافیک روی رزولوشن 4k انگار با قبلیه فرق داره و ضعیف تره مثلا gta v رو قبلیه رو 4k بدون کوچکترین لگ ارا میشد اما رو این نه... خیلی وقته میخوام باز یه سر ببرم گارانتی اما فرصت نمیکنم و لازمشم دارم..
ولی از نظر صدا من تا حالا کوچیکترین صداییم ازش نشتنیدم حتی تو پردازشای بالا فقط فن باد داغ تری میده و سیستم تهویش کلا راضیم ازش... اما میگم ی سری مشکلایی داره که همیشه آدمو دو دل میکنه از اینکه به کسی پیشنهادش بده",5,1,3,5,4,5,4,1
"پردازنده قدرتمند
صفحه نمايش فوق العاده
پردازنده گرافيکي مناسب
ميزان رم مناسب و پرسرعت براي انجام اکثر کار ها حتي بازيهاي با گرافيک بالا
ظاهر زيبا","اگر حمل و نقل داريد يکم سنگين هست
و ديگر هيچ...","فقط میتونم بگم عالیه...",5,0,5,5,5,5,5,4
"وزن بالا قيافه ي عجيب غريب رم کمي پايين که ميتونست 12 يا 16 هم باشه","7200 rpm hdd 128 ssd گرافيک 4","با سلام خدمت دوستان گل
من تقریبا 1 هفتس دنبال یک لبتاپ تو این رنج قیمت بودم
از همون اول که این لبتاب بهم معرفی شد فقط دنبال یک لبتاپ بهتر از این بودم که تا حالا پیدا نکردم
همه ی سایت های تحلیل و بررسی همه قطعات این رو خوندم و با دیگر کالا ها مقایسه کردم . میتونم بگم در روی کاغذ بهترین لبتاپ تو این رنج قیمته و تا چند روز اینده خودم همین رو خواهم خرید.",4,5,5,4,4,3,5,3
