positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"ظاهر بسيار شيک و مدرن و باريک
باطري قوي
صفحه لمسي
ويندوز اورجينال","قيمت بسيار بالا
رم نسل قديم DDR3
گرافيک آنبرد اينتل
نداشتن پورت USB3.1","سلام
اولین چیزی که باید بگم اینه که این اولترابوک فوق العاده زیباست و شایستگیش رو داشت که بهترین باشه اما متاسفانه ضعف های زیادی ایسوز در اون گذاشت که ارزش خریدش رو از دست داده:
نقاط قوتش اینه که: استفاده از هارد M2 و حذف درایور نوری باعث شده که این وسیله بسیار بسیار باریک باشه( تقریبا 1 سانتیمتر) که این بسیار به زیبایی این مدل کمک کرده. رنگ بندی این مدل هم بسیار زیباست.
اما ضعف های بزرگی که داره: این وسیله از پردازنده های سری i7 استفاده میکنه اما از مدل U که توانش رو خیلی نسبت به Q کمتر میکنه.گرافیک استفاده شده در این اولترابوک آنبرد اینتل هست که اگه لازم باشه یه کار سنگینی باهاش بشه فکر میکنم ضعیف عمل میکنه. یکی از مهمترین ضعف هاش هم استفاده از رم های نسل DDR3 هست که دیگه الان اکثر اولترابوکهای قوی و لپ تاپ ها حتی با حجم رم کمتر به سمت رم های نسل DDR4 حرکت کردن که استفاده از نسل DDR3 دیگه در واقع امروزه منسوخ داره میشه. بنابراین خرید وسیله ای که تجهیزاتش همین الان در حال خارج شدن از رده باشه از نظر من چندان درست نیست.عدم استفاده از درایو نوری و یا نداشتن پورت شبکه رو میشه با ضخامت پائین و زیبایی این محصول نادیده گرفت.اما لااقل یه پورت USB نسل 3.1 فکر میکنم هنوزم لازم باشه. استفاده از پورت C هنوز برای عموم مردم جا یفتاده و تجهیزات پشتیبانی کننده از این پورت هنوز عمومیت پیدا نکرده. صفحه نمایش غیر مات که تصویر پشت سر رو دائم تو صفحه نشون میده و همینطور وبکم VGA یکی دیگه از ضعف های این محصول هست که با ارائه صفحه لمسی ایسوز سعی کرده این ضعف رو بپوشونه. اما در نهایت قیمت بسیار بالای این محصول 5 میلیون و 600 تومان اصلا با امکانات پائینی که داره همخوانی نداره. صرفا بخاطر ظاهر زیبایی که داره نمیشه یه همچین هزینه ای رو برای این وسیله اد در شرایطی که مدلهای دیگه ای مثل ""Zenbook Pro UX501VW - A"" با داشتن ظاهر نسبتا مدرن و مشابه همین با امکانات فوقالعاده بهتر سخت افزاری داره به قیمت 4 میلیون و 600 عرضه میشه.با تمام ضعف هایی که داشت فکر میکنم اگر تو رنج قیمتی معادل 3 و نیم تا 4 و نیم عرضه میشد مناسب به نظر میومد.
در مجموع عقیده بنده اینه که این محصول با این قیمت و این امکانات ارزش خرید نداره.
موفق باشید.",22,39,1,3,5,4,3,5
,,"اگه یه دستگاهی میخواهید که همیشه همراهتون باشه واقعا فوق العاده و سریع هستش. مصرف باطریش بسیار پایینه. حسگر اثر انگشت گاهی اوقات خوب عمل نمیکنه که فکر میکنم مشکل از ویندوز 10 هستش. اول کار حدود 3.5 گیگ ویندوزش اپدیت میشه و ورژن ویندوز تغییر میکنه. ویندوزشم ورژن home هستش با اینکه دستگاه i7 هست و باید نسخه پرو باشه بر اساس گفته سایت asus. هاب داخل جعبه خوبه ولی خروجی usb یک عدد داره. اگه مثل من نیاز به اتصال چند دستگاه با هم داشته باشید باید هزینه کنید و هاب خوب با پورت type-c بخرید.",6,9,5,5,5,5,5,5
"نوآوري در ساخت
رنگ بندي جذاب
وزن کم
سخت افزار قدرتمند
باتري نسبتا با دوام","نداشتن پردازنده گرافيکي مجزا","لپتاپ های zenbook 3 و transformer 3 pro ایسوس که نزدیک به چند ماه از معرفی آنها میگذره، به طور کاملی مطابق نیاز کاربرانی که به ظاهر و سخت افزار قدرتمند در یک لپتاپ اهمیت میدهند ساخته شده.
پردازند قدرتمند،نوآوری ساخت،وزن و ضخامت کم از مهم ترین مزایای این لپتاپ ها به شمار‌میرود.
َدرواقع رقیب سرسخت مک بوک های جدید همین لپتاپ های ایسوس است که بطور شگفت آوری هم مورد استقبال کاربران در سراسر جهان قرارگرفته.
پس اگر به همه یک ویژگی های یک لپتاپ قدرتمند در این ابعاد اهمیت میدهید و قیمت های مک بوک برای شما غیر قابل قبول است حتما این لپتاپ هارا جزو انتخاب های برتر خودتون قرار بدید .",5,1,3,4,5,4,5,5
,,"من موندم که این هارد و چیز میزای داخلشو چجوری جا کردن
اخه خود کیبوردم یه عمقی داره که کل جارو میگیره
واقعا اگه فنشخوب خنک کنه عالیه فقط کدچیکه",16,1,3,3,5,3,3,3
,,"اقای جمشیدی و دوستانی که بابت پورت usb مشکل دارن در خریدش
این لپ تاپ همراه با یک هاب مینی داک عرضه میشه",8,2,3,3,5,3,3,3
,,"شکی نیست که دستگاه فوق العاده ایه
فقط برام جالبه شرکتی اینو ساخته که توی تبلیغاتش کمبود پورتهای مک بوک 12 اینچی رو به تمسخر میگرفت",12,3,3,4,4,4,4,5
قيمتش,"برداشته شدن درايو نوري","سلام دوستان این لپ تاب قدرتمنده کوتاه نوشتم راحت باشید در ضمن رنگ سورمه ای فوقعالده است",4,7,5,5,5,5,5,5
"رم زياد
وزن کم",گرافيک,"اول از همه باید گفت که این محصول یک محصول خاص و یک شاهکاره در نوع خودش رم 16 گیگ این لپتاپ اونو خیلی چابک میکنه و cpu نسل هفتم اینتل موبایل هم در نوع خودش فوق العادس و با توجه به کم ولتاژ بودن cpu عملکرد خوبی از خودش جا میگذاره (با توجه به بنچمارک ها )... اول از همه باید گفت این لپتاپ بیشتر بخاطر سبک بودن و کوچک بودن و در همه حال در دسترس بودنش بسیار محبوبه و برای افرادی که به همه حال به دسترسی لپتاپ نیاز دارن محصول شگرفیه ... اما قدرت این لپتاپ : از cpu شروع میکنیم: cpu این لپتاپ از اخرین نسل cpu های اینتل هست و کم مصرفترین cpu حال حاضر ... دوستان توجه کنند که این سری یعنی سری u اینتل سری ultra low voltage هستن و به هیچ وجه با سری های hq و k اینتل نمیتونن رقابت کنند(محصول های جدید و سری 6 اسکای لایت) که قابل ذکر هست که cpu های hq و k سری های high performance شرکت اینتل هستند و برای اجرای بازی ها و برنامه های سنگین مناسب هستند ... برای مثال با cpu 6700hq که جزو نسل ششم اینتل هست و قیمتی یکسان با این cpu داره رو باهم مقایسه میکنیم: تعداد هسته ها :سری hq 6700دارای 4 هسته واقعی بوده و مقدار کش در اون 6 مگابایت هست و مقدار رم 64 گیگابایت رو میتونه ساپورت کنه... اما سری 7500u دارای 2 هسته واقعی بوده و مقدار کش در اون 4 مگابایت هست و رم تا 32 گیگابایت رو میتونه ساپورت کنه ... اگر گزینه های high performance 6700hq رو کنار بزاریم و فقط با اعدادو ارقام روی کاغذ جلو بریم cpu 6700hq قدرتش 2 برابر 7500u خواهد بود (حداکثر قدرت سی پی یو ها یکسان بوده و 3.5ghz هست)که با توجه به معیارهای مختلف cpu 6700hq قدرتی بیشتر از 2 برابر 7500u داره ...
در مورد کارت گرافیکی: این لپتاپ دارای گرافیک انبرد اینتل(620hd ) هست که به هیچ وجه با گرافیک های geforce 2gb قابل مقایسه نیستن ... اما قدرت این کارت گرافیکی چقدره ؟ شاید براتون جالب باشه که این کارت گرافیکی مقدار حافظه ماکسیممش در حدود 2 گیگابایته !!!!!! پس میتونه از پس بالا اوردن برخی از بازی های روز بر بیاد به طور مثال این کارت گرافیکی میتونه بازی های just cause 3 ...gtav ...battle field4 و بازی های مشابه رو در حالت نورمال و low باز کنه !!(البته نه با رزولیشن full hd ) ... لازم به ذکره که در همه لپتاپ ها گرافیک انبرد وجود داره و بیشتر لپتاپ ها به جز الترابوک ها دارای دو گرافیک هستن ... گرافیک به کار رفته در cpu6700hq هم گرافیک hd530 هست که عملکردی شبیه به hd620 داره (البته کمی بهتر) ... در حالت کلی دوستانی که این لپتاپ رو میگیرن نباید انتظار گیمینگ وبرخی از برنامه های 3d و برنامه های سنگین مهندسی رو داشته باشن ... اگه زیاد لپتاپ رو جابه جا نمیکنید من به شما مدل های قدرتمند گیمینگ رو در این رنج حتی پول کمتر پیشنهاد میکنم میتونید لپتاپ gl552vw رو بخرید! ...",18,3,3,3,3,3,3,3
"KabyLake CPU
دارنده يکي از سريعترين SSD ها
رم 16GB
بلندگو چهاربانده
بدنه آلمينيومي","وبکم ضعيف
تراکم پيکسلي نسبتا ضعيف
نبود Universal Dock در کنار الترابوک","یک الترابوک با CPU نسل هفتم و رم 16GB خود نوید پخش توان پردازشی بالای آن است اما فقط کافیست به آن ها یک حافظه SSD از سریعترین ها را اضافه کنید تا متوجه سرعت پردازشی وحشتناک این هیولای کوچک بشوید .
سرعت خواندن در این حافظه 1200MB/s است و سرعت نوشتن آن 750MB/s که بسیار بالاست .
تصور این کانفیگ در چنین وزن و ضخامتی از هر لحاظ غیر ممکن میرسد .
در کنار قدرت بالا صفحه نمایش IPS این مدل با زاویه دید 178 درجه و بلندگو های حاصل از همکاری متخصصان Asus و Harmon Karden که در این ابعاد عالی عمل می کنند و تاچ پد شیشه ای آن که دست به روی ان به راحتی حرکت میکند و حسگر اثر انگشت تکمیل کننده ی این هیولا هستند .
اما در زمینه کیبورد با توجه به ضخامت کم الترابوک مسافت دکمه های کیبورد نیز زیاد نمی باشد و فقط 0.8mm جا به جا می شود که البته از مک بوک رقیب خود جلو تر است حتی با ضخیم تر بودن مک بوک اما اگر کیبورد برای شما بسیار مهم است شاید زیاد این الترابوک برای شما مناسب نباشد اما در حالت کلی پس از چند هفته ای عادت میکنید .
نقطه ضعف بسیار بزرگ این دستگاه وبکم بسیار ضعیف ان میباشد که فقط برای رفع نیاز می باشد و نه بیشتر .
ورودی ها و خروجی های دستگاه فقط یک جک 3.5mm برای هدفون و میکروفن میباشد و یک USB Type C برای انواع کار از جمله انتفال دیتا و شارژ دستگاه .
در درون جعبه یک Mini Dock قرار دارد که می توان با آن از پورت های USB Type A و mini HDMI و دوباره USB Type C بهره برد که البته برای استفاده از پورت های دیگر باید Universal Dock آن را تهیه کنید که علاوه بر کمیابی قیمت گزافی نیز دارد ولی پورت های متنوع تری در اختیار قرار می دهد .
باتری دستگاه نیز عملکردی متوسط داره و تا 8 ساعت در استفاده معمول دوام میاورد ولی از رقبا کمی عقب تر است .
و در پاسخ به دوستی که گفته بودند نسخه 64 بیتی را تهیه نمایید باید گفت که رم 16GB را فقط سیستم عامل 64 بیتی ساپورت میکند .
در اخر اگر هزینه آن برایتان مسئله ای نیست این الترابوک از بهترین هاست اما اگر کمتر میخواهید هزینه کنید Asus Vivobook TP301UJ - B نیز بسیار مناسب است .",4,1,5,5,4,5,5,5
"همه چيز",ندارد,"امیدوارم این شاهکار مشکلی در نصب لینوکس و تعویض سیستم عامل نداشته باشد باید خریداران این محصول مواظب باشند که نسخه 64 بیتی را بخرند",5,3,5,5,5,5,5,5
"کيفيت صفحه نمايش
تاچ پد فوق العاده
سنسور اثر انگشت
کيفيت ساخت عالي
رم و سيپيو عالي","اگه مدل ssd با کتنرولر MVMe بود خيلي بهتر بود","من دو هفتس خریدم واقعا راضیم . من برنامه نویس اندریدم و رم 16 و سیپیوی قوی ک داره واقعا کارم رو راحت تر کرده. خصوصا سازگاری خوبش با ویندوز ک دکستاپ ها رو راحت عوض میکنه و ssd ک سرعت بوتشو زیر 3 ثانیه میکنه. برای کسی ک بتونه با سایز 12.5 اینچ کار کنه بهترین گذینس.",22,3,5,5,5,5,4,5
"پردازنده نسل 7 با فرکانس عاالي 3.5گيگاهرتز
حداکثر مقدار رم 16gig ddr3
وزن فووووق العاده کم 910gr
ضخامت خيلي کم
سبکترين آلترابوک جهان!!!!","شايا شايد شايد 12.5اينچ بودن صفحه که اگه 13.3 ميشد محشر بود","نظرات رو خوندم ولی انگار یه سری از دوستان یا نمیدونن مفهوم آلترابوک چیه یا از قدرت پردازشی سخت افزارها رو نمیدنن، و یا نسبت به یه برند خاااص تعصب دارن که اینطور نظر دادن.!!!!
اولا این آاترابوکه.ینی گجتی که تا حد ممکن بااااید سبک و باریک و کوچیک و قابل حمل باشه. که این گجت همه اینهارو به شکل تمام و کمال داره. و سبکترین آلترابوک در دنیاست!!!!!!!
دوما آلترابوکو کسی نمیگیره که باهاش بازی کنه یا از ادوبی افترافکت رندر بگیره. پس نداشتن گرافیک ددیکیت یا همون گرافیک مجزا اصلا برای مفهوم آلترابوکها به هیچ وجه ضعف حساب نمیشه.و کسی که از این زاویه بهش خورده میگیره مسلما مفهوم آلترابوک رو درک نکرده.کسی که میخواد کار گرافیکی سنگین کنه باید گیمینک بگیره نه اینکه در این مورد بخواد آلترابوکو به چالش بکشه.
سوما تز لحاظ قدرت پردازشی تعجب میکنم دوستان میگن ضعیفه!!!!
پردازنده نسل 7 از سری i7 و 16گیگ رم!!!!!!شما تو لپتاپای معمول هم بگردید خیلی سخت همچین کانفیگی پیدا میکنی تاره اونم تو این قطر خیلی کم.به اینها 512گیگ ssd هم اضافه کنید. و این یعنی با اختلاف زیاد،از مک بوک های 13 12 اینچی اپل سر تره.قدرت و توان این گجت فووووق العااادست.شک نداشته باشید .
شما در نظر داشته باشید همچین قدرت و توانی فقط تو 900گرم جا شده و شما هر جا اراده کنید میتونید این گجت رو با کمترین زحمت با خودتون حمل کنین.حتی کوله ام نمیخواد.در این حد پرتابل
تنها مشکل شخصی بنده فقط اندازه نمایشگره که ای کاش 13.3 بود.
تنها گجتی که میتونه باهاش رقابت کنه سرفیس بو ک و شاید سرفیس پرو 4 باشه و تمام خودم شدیدا بین این 3تا گیر کردم
بهترین آلترابوک غیر هیبریدی",12,2,3,5,3,4,4,5
,,"همراه با این دستگاه یک عدد هاب کوچک هم در جعبه وجود دارد که یک پورت usb3 یک پورت hdmi و یک پورتusb type c می دهد.",7,1,3,3,3,3,3,3
"سبک و به راحتي قابل حمل","پردازنده گرافيکي ضعيف","این محصول اصلا مناسب بازی نیست ولی برای انجام امور روز مره و پروژه های دانشجویی عالیه",6,5,5,5,5,5,5,5
"ضخامت بسيار کم در عين استحکام کافي
جديدترين نسل پردازنده هاي اينتل با قابليت هندلينگ رزولوشن ""4k""
صفحه نمايش عالي با دامنه رنگي گسترده
استفاده از اسپيکر 4 کاناله هارمن کاردن
وزن بسيار کم (910گرم!)","رنگ هاي انتخابي محدود
جذب زياد لکه هاي اثر انگشت توسط بدنه","خطاب به دوستانی که به کارت گرافیک و صفحه نمایش این آلترابوک خرده میگیرن باید بگم که فلسفه محصولات شاخه ""zenbook"" مبتنی بر آلترابوک های سبک با حداکثر کارایی هست!
این به این معناست که در صورت استفاده از کارت گرافیک مجزا برای این محصول پیامد هایی مشتمل این قضیه میشد که بنده به تعدادی از اون ها اشاره کردم:
کارت های گرافیک روز،نیاز به سیستم خنک کننده قدرتمندی دارن که قطعا با توجه به علم امروز،این سیستم در یک کالبد با ضخامت ""11.9"" میلیمتری نمیگنجه!اگر هم فرض رو بر این مبنا بگیریم که این قضیه ممکن میشد،در اون صورت باتری 40 وات/ساعتی این محصول حداکثر 1ساعت و نیم قادر به پاسخگویی نیاز های شما بود! بنابراین در این باره مجالی برای اعتراض باقی نمیمونه!
راجع به صفحه نمایش هم باید بگم که؛صفحه نمایش های ""4k"" مصرف بالاتری نسبت به صفحه نمایش های ""full HD"" دارند و درصورت استفاده از رزولوشن ""4k"" ، ویژگی کم مصرف بودن و دوام کاری بالا در آلترابوک ها زیر سوال میرفت! همچنین که سیستم عامل ویندوز هنوز به طور کامل رزولوشن""4k"" رو پشتیبانی نمیکنه و آیکون ها در این حالت بسیار ریز دیده میشن و مشکلات خاص خودش رو داره!
بهتون اطمینان میدم که صفحه نمایش این محصول قادر هست سختگیر ترین کاربر ها رو هم در نگاه اول راضی کنه!
موفق و پیروز باشید.",18,0,5,5,5,5,4,4
"حافظه ي SSD
سري پردازنده ي Kaby Lake
سبک بودن","پردازنده ي گرافيکي","حیفه با این قیمت و پردازنده کارت گرافیک فوق العاده ضعیفی داره
فقط به دردکاربری ضعیف میخوره
اگه میخواین بیشتر کار بکشین فقط N552 VW",5,29,2,1,4,3,3,4
"هارد ssd،طراحي فوق العاده،پردازنده کم نظير،باتري عالي",,"واقعا با نظرتون موافقم منی که بیشتر کارم با نرم افزار های autodesk هست پس زیاد نیازی به قدرت گرافیکی ندارم فقط و فقط یه هارد ssd پر سرعت با یه پردازنده قوی برای رندرینگ مرسی ایسوس مرسی دیجی فقط زودتر موجودش کنین",19,2,3,3,3,3,3,3
"اندازه و ابعاد عالي
حذف پورت هاي اضافي
زيبايي و ظرافت
سخت افزار عالي به نسبت ضخامت
سبک و حمل راحت","صفحه نمايش fullHD","خیلی از دوستان گفتند هیچ پورتی نداره : تنها پورت های قابل استفاده من پاور و جک 3.5mm هدفونه و ماهی یک بار اطلاعات غیر استفاده رو میریزم روی هارد توسط usb که مشکلی نیست و برای راحتی بیشتر میشه از هارد های بیسیم استفاده کرد.
خیلی ها گفتند صفحه نمایش کوچکی داره : قابل توجه دوستان این یک لپ تاپ نیست بلکه یک الترابوکه که این مدل بهترین سایز در این رنج محصول رو داره و با این ضخامت نمیشه بزرگتر هم باشه چون مقاومتش رو از دست میده.
خیلی ها گفتند گرافیک مجزا نداره و هیچ کار گرافیکی نمیشه انجام داد : تا جایی من تجربه دارم میدونم به راحتی 3dmax و نرم افزارهای autodesk و برنامه های از این قبیل رو اجرا میکنه ولی اگه برای بازی بخواهید خوب باید برید سراغ لپ تاپ های گیمینگ که نقطه مقابل اینها هستند.
در مورد قیمت : برند ایسوس هر ساله قیمت های مناسب و معقولی روی محصولاتش میذاره و انتظار قیمت های نجومی نظیر مایکروسافت رو نداشته باشید ولی انتظار قیمت هایی همچون محصولات لنوو هم نداشته باشید چون از کیفیت بسیار بالاتری بهره برده و محصول لوکس محصوب میشه.
من تنها مشکلی که با این الترا بوک ممکنه داشته باشم کیفیت 1080 صفحه نمایشه که البته بخواطر ضخامت کمتر در عین استحکام بالا این نوع صفحه نمایش رو انتخاب کردن.
در آخر هر محصولی برای یک کار خاص و افراد خاص خودش ساخته شده
به عنوان مثال برای گیم لپ تاپ با رم پایینتر و گرافیک سری gtx بسیار مناسب تره و قیمت کمتری هم داره.
قبل از خرید تمامی نیاز های خود را برسی کنید
آیا یک آلترا بوک ظریف و کوچک میخواهید یا لپ تاپ مقاوم با امکانت زیاد و قیمت مناسب تر؟",15,2,5,5,5,4,5,5
"سبک
شيک
باريک","صفحه نمايش13اينچ
هارد حداقل 1ترابايت
گرافيک حداقل8گيگابايت","صفحه نمایش خیلی کوچیکه،هارد 500 فایده نداره حداقل 1ترابایت",1,57,3,3,3,3,3,3
"طراحي زيبا با رنگ لوگو و حاشيه جذاب","سايز کوچک صفحه نمايش که خيلي کمه ديگه
طراحي کيبورد ضعيف
تاچ پد ايسوس که من ازش بدم مياد","در واقع بنظرم رقیب مک بوک 12 اینچ است با طراحی مشابه سرفیس بوک
در کل قشنگه اما کیبوردش اینکه از اطراف حاشیه نداره من دوست ندارم
تاچ پد ایسوس هم که روی کلیداش باز لمسیه و اذیت میکنه موقع دراگ اند دراپ
ولی از رنگ زرد لوگو خیلی خوشم اومد همینطور خط اطراف مانیتورش
یک ایراد دیگه اینکه با توجه به نسل هفتم سی پی یو چرا رم نسل چهار روش نیست",6,12,3,3,3,3,3,3
,,"آخه چی میشد این شاهکار یه گرافیک هرچند ضعیف داشت",1,23,3,3,3,3,3,3
"وزن کمش
طراحي زيبا
سخت افزار خوب","تعداد کم پورت ها و درگاه ها","از نظر من این لپ تاب خیلی سبک است و طراحی خوبی دارد اما شاید تمام لپ تاپ های ایسوس کیبورد فارس است و بهترن
لپ تاب دنیاست",15,2,5,5,4,4,4,5
,,"قصدخریدلپ تاپ دارم خیلی مدل ها رو دیدم به این نتیجه رسیدم که هر چی سبک تر و خوش دست تر بهتر همینم بهترین لپ تابیه که دیدم",26,2,5,5,5,5,5,3
