aspect_id,keyword,similar_word,similarity
1,پول,میخواید,0.855865598
1,قيمت,دوتايي,0.855830908
1,ارزش,خرید,0.855185747
1,قيمت,نمايشگر,0.855097532
1,قيمت,سليقه,0.854684711
1,قيمت,زياده,0.853541613
1,قيمت,ايران,0.853533685
1,قيمت,هزينه,0.853281379
1,قيمت,نيس,0.853259742
1,ارزش,صرفه,0.852948546
1,قيمت,کيفيت,0.852815807
1,قيمت,اصلي,0.852618933
1,پول,وگرنه,0.852499604
1,قيمت,سبکي,0.852397323
1,قيمت,تبليغ,0.852186203
1,پول,میخواهید,0.85193038
1,پول,پولتون,0.851918995
1,قيمت,نظيره,0.851718783
1,پول,منطقی,0.851326048
1,پول,ندید,0.851321816
1,قيمت,کلاسيک,0.850977063
1,پول,براشون,0.850700974
1,قيمت,کانفيگ,0.850537539
1,پول,نکنن,0.850303888
1,قيمت,خوبي,0.850195706
1,پول,اینقدر,0.848937869
1,قيمت,زيباست,0.847748399
1,پول,میدین,0.846648514
1,پول,نکن,0.844677091
1,قيمت,یاعلی,0.844647884
1,قيمت,مناسب,0.844463468
1,قيمت,هواوي,0.844341516
1,قيمت,نازکي,0.844153345
1,پول,دارن,0.843975723
1,پول,ضرر,0.843743324
1,قيمت,چيزش,0.843561649
1,قيمت,ميکردم,0.84345305
1,قيمت,تعويض,0.843178153
1,قيمت,دستي,0.842934728
1,پول,بخرن,0.842583418
1,پول,براتون,0.842443109
1,قيمت,بيشتر,0.842437029
1,قيمت,nباتري,0.84228003
1,قيمت,تحريم,0.842241585
1,پول,میخوان,0.84197253
1,قيمت,بزرک,0.841725349
1,قيمت,ظرافت,0.84147507
1,قيمت,دوربينش,0.841434181
1,پول,عجله,0.84122473
1,قيمت,خوشدست,0.841115534
1,قيمت,بدي,0.839972675
1,پول,خریدشو,0.839820266
1,قيمت,بينم,0.839607716
1,قيمت,عالي,0.839492977
1,پول,خیلیا,0.839407146
1,قيمت,فراوان,0.839112937
1,پول,حتمی,0.838127077
1,پول,تعصب,0.837748647
1,پول,پرداخت,0.832906544
1,پول,همچین,0.832837582
1,پول,میدی,0.832124174
1,پول,گول,0.828463674
1,ارزش,نصبت,0.828163207
1,پول,میگیرن,0.82687974
1,پول,اونا,0.826715708
1,پول,میدونن,0.825666785
1,ارزش,امکاناتش,0.824118137
1,پول,پولی,0.823328197
1,ارزش,مقرون,0.823151827
1,پول,چون,0.82269299
1,پول,ندارید,0.821965873
1,ارزش,بنظرم,0.821710944
1,پول,lite,0.82011193
1,پول,گوشیای,0.820106864
1,پول,بعضیا,0.818879247
1,پول,اگ,0.817302048
1,پول,علاقه,0.816332221
1,پول,خب,0.815425575
1,پول,اگه,0.814497948
1,پول,برن,0.814192295
1,پول,مردم,0.813658476
1,پول,کدوم,0.813422203
1,پول,بدونن,0.810029387
1,پول,ارزون,0.810003519
1,پول,برین,0.808073401
1,ارزش,بهترینه,0.806436419
1,پول,کسایی,0.805840969
1,پول,طرفدارای,0.805630803
1,ارزش,پولی,0.805508673
1,پول,تعصبی,0.805339456
1,پول,بخرین,0.804896474
1,پول,ندارن,0.803033113
1,پول,خودتون,0.802504659
1,پول,هستین,0.801891685
1,پول,کسی,0.801708817
1,پول,بگن,0.801150501
1,پول,ندین,0.800005674
1,پول,نمیکنم,0.799922585
1,پول,بخر,0.799190104
1,پول,باشیم,0.798834205
1,پول,مهمه,0.798647404
1,پول,تردید,0.798370004
1,پول,فکر,0.79836452
1,پول,میشید,0.7982952
1,پول,میخرن,0.797181964
1,پول,اخر,0.795970559
1,پول,بره,0.795747697
1,پول,بدی,0.795324028
1,پول,نباشه,0.795041621
1,پول,گوشیا,0.79485476
1,پول,ترجیح,0.794059813
1,ارزش,باتوجه,0.793843508
1,پول,میدن,0.793738008
1,پول,بودجه,0.791806579
1,ارزش,نمیارزه,0.790552974
1,پول,برندی,0.790476441
1,پول,میخوای,0.788805008
1,پول,منصفانه,0.787417352
1,پول,چیه,0.78733927
1,ارزش,گرونه,0.787121773
1,پول,بریم,0.786771297
1,پول,دارید,0.786372542
1,پول,شناس,0.786231875
1,پول,تعریف,0.786213338
1,پول,اهمیت,0.784293532
1,پول,پولش,0.783934951
1,پول,نخورید,0.782910824
1,ارزش,نسبت,0.780611753
1,ارزش,بنظر,0.779671431
1,ارزش,میارزه,0.769300401
1,ارزش,بازاره,0.767623544
1,ارزش,بالاست,0.763931036
1,ارزش,بازه,0.763918281
1,ارزش,بهترین,0.763481855
1,ارزش,شکی,0.762429714
1,ارزش,قصد,0.759251297
1,ارزش,نظرم,0.757153749
1,ارزش,گرون,0.75383395
1,ارزش,خوبیه,0.749896765
1,ارزش,ارزان,0.748770952
1,ارزش,خریدنش,0.746735811
1,ارزش,عالیی,0.743684471
1,ارزش,شک,0.735549629
1,ارزش,خریدش,0.73494482
1,ارزش,میگردن,0.733399153
1,ارزش,نظر,0.731625676
1,ارزش,توجه,0.729858279
1,ارزش,امکانات,0.729684234
1,ارزش,نکنید,0.728591204
1,ارزش,تردید,0.725951791
1,ارزش,بخرید,0.725492656
1,ارزش,گوشیه,0.722253203
1,ارزش,بخریدش,0.721690476
1,ارزش,رده,0.719418526
1,ارزش,honor8,0.719188094
1,ارزش,ارزون,0.717507899
1,ارزش,گوشى,0.713055313
1,ارزش,دنبال,0.710511267
1,ارزش,درخریدش,0.708005071
1,ارزش,کلام,0.706374168
1,ارزش,تورنج,0.702533424
1,ارزش,گمونم,0.702189803
1,ارزش,کلاس,0.701114535
1,ارزش,کارایی,0.700005949
1,ارزش,نکنین,0.699554205
1,ارزش,مناسبیه,0.694041014
1,ارزش,کل,0.693921566
1,ارزش,میدین,0.692372441
1,ارزش,خریدتون,0.691936374
1,ارزش,نکنن,0.690978408
1,ارزش,درکل,0.690757811
1,ارزش,مشخصاتش,0.690750599
1,ارزش,بخرن,0.68927896
1,ارزش,قیمتیش,0.688663721
1,ارزش,میان,0.688497066
1,ارزش,بخرین,0.68819797
1,ارزش,j7,0.687604129
1,ارزش,میدید,0.687466919
1,ارزش,کاملیه,0.687298179
1,ارزش,ازهمه,0.686292171
1,ارزش,نمیشید,0.684666157
1,ارزش,عالیییییییی,0.682865322
1,ارزش,prime,0.681736231
1,ارزش,سرتره,0.679604471
1,ارزش,رقباش,0.677637577
1,ارزش,قیمته,0.677402377
1,ارزش,کسانی,0.676255822
1,ارزش,خوبع,0.676117778
1,ارزش,میخواین,0.675294936
1,ارزش,باشمش,0.673188686
1,ارزش,میخواهید,0.672008038
1,ارزش,بصرفه,0.671060801
1,ارزش,ارزششو,0.671027005
1,ارزش,پولشو,0.669837475
1,ارزش,واقعاً,0.669579983
1,ارزش,a3,0.669106007
1,ارزش,پیشنهاد,0.666042209
1,ارزش,صرفست,0.665203214
1,ارزش,میگردید,0.664616704
1,ارزش,عزیزانی,0.663469315
1,ارزش,انصافا,0.662353814
1,ارزش,روخریدم,0.66205734
1,ارزش,خریدو,0.661927819
1,ارزش,نظیره,0.66151166
1,ارزش,نمیشین,0.661244273
1,ارزش,پشیمون,0.661012292
1,ارزش,قیمتشم,0.660663605
1,ارزش,ارزشش,0.660592914
1,ارزش,نخرید,0.659968853
1,ارزش,عالیییییی,0.659067631
